informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.1,0.1,True,0
False,0.9,0.6,0.69,True,0
True,0.6,0.1,0.4,True,1
False,0.1,0.5,0.1,False,1
True,0.6,0.9,0.9,True,2
False,0.2,0.4,0.67,False,2
True,0.5,0.7,0.3,False,3
False,0.1,0.5,0.1,False,3
True,0.6,0.3,0.4,False,4
False,0.3,0.6,0.6,True,4
True,0.5,0.3,0.3,True,5
False,0.7,0.5,0.7,True,5
True,0.6,0.9,0.9,True,6
False,0.2,0.6,0.33,False,6
True,0.6,0.3,0.4,False,7
False,0.7,0.5,0.7,False,7
True,0.5,0.7,0.3,False,8
False,0.3,0.6,0.3,False,8
True,0.6,0.2,0.2,True,9
False,0.8,0.5,0.8,True,9
True,0.6,0.9,0.9,True,10
False,0.2,0.5,0.2,True,10
True,0.5,0.3,0.3,True,11
False,0.7,0.5,0.7,True,11
True,0.4,0.2,0.2,True,12
False,0.7,0.4,0.35,False,12
True,0.6,0.3,0.3,True,13
False,0.3,0.6,0.4,False,13
True,0.4,0.3,0.4,False,14
False,0.8,0.5,0.8,False,14
True,0.5,0.1,0.1,True,15
False,0.8,0.6,0.4,False,15
True,0.5,0.2,0.8,False,16
False,0.7,0.4,0.7,False,16
True,0.4,0.9,0.33,False,17
False,0.8,0.6,0.6,True,17
True,0.4,0.9,0.9,True,18
False,0.8,0.5,0.8,False,18
True,0.5,0.7,0.3,False,19
False,0.2,0.6,0.33,False,19
True,0.5,0.3,0.3,True,20
False,0.2,0.4,0.4,True,20
True,0.5,0.1,0.1,True,21
False,0.3,0.6,0.6,True,21
True,0.4,0.1,0.4,False,22
False,0.1,0.4,0.4,True,22
True,0.5,0.3,0.7,False,23
False,0.9,0.6,0.4,False,23
True,0.5,0.7,0.3,False,24
False,0.3,0.4,0.4,True,24
True,0.6,0.8,0.8,True,25
False,0.3,0.4,0.3,False,25
True,0.5,0.9,0.9,True,26
False,0.3,0.6,0.6,True,26
True,0.6,0.7,0.7,True,27
False,0.2,0.4,0.33,True,27
True,0.5,0.8,0.8,True,28
False,0.8,0.4,0.67,False,28
True,0.4,0.1,0.9,False,29
False,0.1,0.6,0.4,False,29
True,0.6,0.2,0.67,False,30
False,0.3,0.6,0.6,True,30
True,0.5,0.8,0.2,False,31
False,0.8,0.4,0.4,True,31
True,0.5,0.7,0.7,True,32
False,0.7,0.5,0.7,True,32
True,0.6,0.3,0.4,False,33
False,0.9,0.5,0.9,True,33
True,0.5,0.7,0.7,True,34
False,0.8,0.5,0.8,False,34
True,0.5,0.2,0.8,False,35
False,0.2,0.5,0.2,True,35
True,0.6,0.3,0.3,True,36
False,0.9,0.4,0.36,False,36
True,0.5,0.7,0.7,True,37
False,0.2,0.5,0.2,False,37
True,0.6,0.7,0.7,True,38
False,0.2,0.5,0.2,True,38
True,0.5,0.8,0.2,False,39
False,0.2,0.6,0.6,True,39
True,0.4,0.8,0.2,False,40
False,0.1,0.6,0.33,False,40
True,0.4,0.7,0.7,True,41
False,0.1,0.5,0.1,False,41
True,0.5,0.2,0.2,True,42
False,0.2,0.5,0.2,True,42
True,0.4,0.1,0.5,False,43
False,0.1,0.5,0.1,False,43
True,0.5,0.8,0.2,False,44
False,0.1,0.5,0.1,False,44
True,0.6,0.1,0.4,False,45
False,0.9,0.5,0.9,True,45
True,0.5,0.7,0.3,False,46
False,0.7,0.5,0.7,False,46
True,0.5,0.3,0.3,True,47
False,0.9,0.5,0.9,False,47
True,0.6,0.2,0.2,True,48
False,0.2,0.5,0.2,False,48
True,0.6,0.8,0.2,False,49
False,0.7,0.4,0.37,True,49
True,0.5,0.3,0.3,True,50
False,0.7,0.4,0.37,True,50
True,0.5,0.1,0.1,True,51
False,0.3,0.6,0.3,False,51
True,0.4,0.9,0.33,False,52
False,0.2,0.5,0.2,True,52
True,0.4,0.9,0.1,False,53
False,0.7,0.6,0.6,True,53
True,0.5,0.7,0.7,True,54
False,0.2,0.4,0.33,True,54
True,0.5,0.8,0.8,True,55
False,0.7,0.5,0.7,True,55
True,0.5,0.2,0.8,False,56
False,0.7,0.5,0.7,False,56
True,0.5,0.7,0.7,True,57
False,0.7,0.4,0.7,False,57
True,0.5,0.3,0.3,True,58
False,0.2,0.5,0.2,False,58
True,0.5,0.1,0.9,False,59
False,0.7,0.6,0.4,False,59
True,0.5,0.9,0.9,True,60
False,0.7,0.4,0.35,False,60
True,0.6,0.7,0.7,True,61
False,0.2,0.4,0.4,True,61
True,0.5,0.2,0.2,True,62
False,0.8,0.5,0.8,False,62
True,0.5,0.1,0.1,True,63
False,0.1,0.4,0.6,False,63
True,0.5,0.1,0.9,False,64
False,0.1,0.4,0.4,False,64
True,0.6,0.9,0.9,True,65
False,0.3,0.5,0.3,False,65
True,0.6,0.9,0.1,False,66
False,0.8,0.4,0.4,True,66
True,0.4,0.3,0.3,True,67
False,0.7,0.5,0.7,True,67
True,0.4,0.3,0.3,True,68
False,0.9,0.4,0.36,False,68
True,0.5,0.9,0.9,True,69
False,0.8,0.4,0.4,True,69
True,0.5,0.3,0.7,False,70
False,0.7,0.4,0.4,False,70
True,0.5,0.8,0.8,True,71
False,0.3,0.5,0.3,False,71
True,0.6,0.3,0.4,False,72
False,0.8,0.5,0.8,True,72
True,0.5,0.1,0.1,True,73
False,0.3,0.5,0.3,True,73
True,0.4,0.2,0.2,True,74
False,0.7,0.5,0.7,False,74
True,0.4,0.2,0.2,True,75
False,0.7,0.5,0.7,True,75
True,0.5,0.9,0.1,False,76
False,0.2,0.4,0.33,True,76
True,0.5,0.7,0.3,False,77
False,0.9,0.6,0.45,False,77
True,0.6,0.8,0.2,False,78
False,0.7,0.4,0.4,False,78
True,0.6,0.7,0.3,False,79
False,0.2,0.5,0.2,False,79
True,0.4,0.9,0.1,False,80
False,0.7,0.4,0.7,False,80
True,0.5,0.7,0.7,True,81
False,0.2,0.4,0.4,True,81
True,0.5,0.7,0.7,True,82
False,0.7,0.6,0.35,False,82
True,0.5,0.8,0.2,False,83
False,0.3,0.5,0.3,True,83
True,0.5,0.2,0.2,True,84
False,0.8,0.4,0.67,False,84
True,0.6,0.8,0.8,True,85
False,0.7,0.5,0.7,True,85
True,0.6,0.9,0.1,False,86
False,0.3,0.5,0.3,True,86
True,0.5,0.8,0.8,True,87
False,0.8,0.6,0.4,False,87
True,0.4,0.3,0.4,False,88
False,0.3,0.4,0.33,True,88
True,0.5,0.9,0.1,False,89
False,0.1,0.4,0.67,False,89
True,0.5,0.2,0.2,True,90
False,0.8,0.5,0.8,True,90
True,0.5,0.1,0.1,True,91
False,0.2,0.4,0.4,True,91
True,0.5,0.7,0.3,False,92
False,0.9,0.6,0.69,True,92
True,0.6,0.8,0.2,False,93
False,0.3,0.6,0.3,False,93
True,0.4,0.3,0.3,True,94
False,0.7,0.5,0.7,False,94
True,0.5,0.1,0.9,False,95
False,0.7,0.6,0.6,True,95
True,0.5,0.1,0.1,True,96
False,0.3,0.6,0.3,False,96
True,0.5,0.9,0.9,True,97
False,0.8,0.6,0.67,False,97
True,0.6,0.9,0.9,True,98
False,0.9,0.5,0.9,True,98
True,0.6,0.1,0.4,False,99
False,0.3,0.5,0.3,True,99
True,0.4,0.7,0.7,True,100
False,0.3,0.6,0.6,True,100
True,0.5,0.8,0.2,False,101
False,0.7,0.5,0.7,False,101
True,0.5,0.9,0.9,True,102
False,0.9,0.6,0.69,True,102
True,0.5,0.2,0.8,False,103
False,0.3,0.6,0.6,True,103
True,0.5,0.1,0.9,False,104
False,0.1,0.5,0.1,True,104
True,0.4,0.9,0.33,False,105
False,0.7,0.5,0.7,True,105
True,0.6,0.7,0.3,False,106
False,0.9,0.4,0.4,True,106
True,0.5,0.3,0.7,False,107
False,0.9,0.5,0.9,True,107
True,0.5,0.8,0.2,False,108
False,0.3,0.6,0.6,True,108
True,0.5,0.2,0.2,True,109
False,0.7,0.5,0.7,False,109
True,0.5,0.7,0.3,False,110
False,0.9,0.5,0.9,False,110
True,0.6,0.7,0.3,False,111
False,0.9,0.6,0.69,True,111
True,0.6,0.3,0.4,False,112
False,0.1,0.6,0.33,False,112
True,0.5,0.3,0.3,True,113
False,0.2,0.5,0.2,False,113
True,0.5,0.8,0.8,True,114
False,0.2,0.4,0.33,False,114
True,0.6,0.3,0.4,False,115
False,0.1,0.5,0.1,True,115
True,0.4,0.2,0.67,False,116
False,0.8,0.4,0.4,True,116
True,0.4,0.8,0.2,False,117
False,0.3,0.5,0.3,True,117
True,0.5,0.7,0.3,False,118
False,0.9,0.5,0.9,True,118
True,0.4,0.3,0.3,True,119
False,0.2,0.5,0.2,True,119
True,0.5,0.8,0.8,True,120
False,0.8,0.4,0.4,True,120
True,0.5,0.3,0.7,False,121
False,0.1,0.5,0.1,True,121
True,0.5,0.1,0.9,False,122
False,0.8,0.4,0.44,False,122
True,0.5,0.8,0.2,False,123
False,0.2,0.6,0.33,False,123
True,0.5,0.2,0.2,True,124
False,0.7,0.4,0.37,True,124
True,0.6,0.2,0.2,True,125
False,0.8,0.6,0.4,False,125
True,0.6,0.7,0.7,True,126
False,0.3,0.4,0.3,False,126
True,0.4,0.8,0.8,True,127
False,0.2,0.4,0.4,True,127
True,0.6,0.9,0.9,True,128
False,0.3,0.5,0.3,True,128
True,0.4,0.1,0.4,False,129
False,0.8,0.4,0.67,False,129
True,0.4,0.3,0.3,True,130
False,0.7,0.5,0.7,False,130
True,0.4,0.3,0.4,False,131
False,0.1,0.5,0.1,True,131
True,0.4,0.7,0.3,False,132
False,0.9,0.5,0.9,False,132
True,0.4,0.7,0.3,False,133
False,0.2,0.5,0.2,False,133
True,0.6,0.7,0.7,True,134
False,0.9,0.4,0.36,True,134
True,0.6,0.8,0.8,True,135
False,0.7,0.4,0.4,False,135
True,0.6,0.1,0.4,False,136
False,0.1,0.4,0.67,False,136
True,0.6,0.3,0.4,False,137
False,0.2,0.5,0.2,False,137
True,0.5,0.2,0.8,False,138
False,0.1,0.6,0.33,False,138
True,0.5,0.7,0.3,False,139
False,0.9,0.5,0.9,False,139
True,0.4,0.7,0.7,True,140
False,0.8,0.5,0.8,False,140
True,0.6,0.3,0.3,True,141
False,0.9,0.4,0.36,True,141
True,0.5,0.2,0.8,False,142
False,0.7,0.6,0.6,True,142
True,0.6,0.2,0.67,False,143
False,0.3,0.5,0.3,False,143
True,0.5,0.2,0.2,True,144
False,0.8,0.5,0.8,True,144
True,0.4,0.1,0.5,False,145
False,0.8,0.5,0.8,False,145
True,0.5,0.1,0.9,False,146
False,0.1,0.4,0.67,False,146
True,0.4,0.2,0.2,True,147
False,0.3,0.5,0.3,True,147
True,0.5,0.8,0.2,False,148
False,0.8,0.5,0.8,True,148
True,0.5,0.1,0.1,True,149
False,0.2,0.4,0.4,True,149
True,0.5,0.3,0.7,False,150
False,0.2,0.5,0.2,True,150
True,0.4,0.9,0.9,True,151
False,0.7,0.5,0.7,False,151
True,0.6,0.9,0.9,True,152
False,0.2,0.5,0.2,True,152
True,0.5,0.8,0.2,False,153
False,0.1,0.6,0.33,False,153
True,0.6,0.3,0.3,True,154
False,0.9,0.5,0.9,False,154
True,0.5,0.8,0.2,False,155
False,0.2,0.5,0.2,False,155
True,0.6,0.1,0.4,True,156
False,0.2,0.4,0.4,True,156
True,0.5,0.1,0.9,False,157
False,0.8,0.5,0.8,False,157
True,0.5,0.1,0.9,False,158
False,0.1,0.4,0.4,False,158
True,0.5,0.2,0.8,False,159
False,0.8,0.5,0.8,False,159
True,0.4,0.9,0.33,False,160
False,0.7,0.4,0.4,False,160
True,0.4,0.2,0.2,True,161
False,0.7,0.5,0.7,True,161
True,0.5,0.2,0.8,False,162
False,0.2,0.4,0.4,True,162
True,0.6,0.7,0.7,True,163
False,0.8,0.5,0.8,False,163
True,0.4,0.9,0.9,True,164
False,0.3,0.5,0.3,True,164
True,0.5,0.9,0.9,True,165
False,0.2,0.4,0.33,True,165
True,0.5,0.9,0.9,True,166
False,0.9,0.6,0.36,False,166
True,0.5,0.9,0.9,True,167
False,0.2,0.5,0.2,False,167
True,0.6,0.2,0.2,True,168
False,0.1,0.6,0.4,False,168
True,0.4,0.7,0.7,True,169
False,0.9,0.6,0.6,False,169
True,0.4,0.3,0.4,False,170
False,0.7,0.4,0.35,True,170
True,0.5,0.7,0.3,False,171
False,0.3,0.6,0.3,False,171
True,0.5,0.7,0.3,False,172
False,0.2,0.4,0.4,True,172
True,0.5,0.7,0.7,True,173
False,0.1,0.4,0.4,True,173
True,0.4,0.7,0.3,False,174
False,0.7,0.5,0.7,True,174
True,0.5,0.2,0.2,True,175
False,0.1,0.6,0.33,False,175
True,0.4,0.2,0.8,False,176
False,0.7,0.4,0.4,False,176
True,0.5,0.9,0.1,False,177
False,0.3,0.5,0.3,True,177
True,0.5,0.2,0.2,True,178
False,0.7,0.6,0.6,True,178
True,0.6,0.1,0.4,False,179
False,0.7,0.5,0.7,False,179
True,0.5,0.1,0.9,False,180
False,0.3,0.4,0.33,False,180
True,0.5,0.9,0.9,True,181
False,0.3,0.5,0.3,True,181
True,0.5,0.9,0.1,False,182
False,0.3,0.5,0.3,False,182
True,0.4,0.9,0.9,True,183
False,0.3,0.4,0.33,True,183
True,0.5,0.1,0.9,False,184
False,0.7,0.4,0.7,False,184
True,0.5,0.1,0.9,False,185
False,0.3,0.4,0.3,False,185
True,0.5,0.3,0.3,True,186
False,0.7,0.5,0.7,False,186
True,0.5,0.2,0.2,True,187
False,0.2,0.6,0.33,False,187
True,0.6,0.7,0.3,False,188
False,0.7,0.6,0.6,True,188
True,0.5,0.2,0.8,False,189
False,0.2,0.4,0.33,False,189
True,0.5,0.9,0.1,False,190
False,0.3,0.4,0.3,False,190
True,0.6,0.2,0.67,False,191
False,0.3,0.5,0.3,True,191
True,0.4,0.7,0.3,False,192
False,0.2,0.5,0.2,False,192
True,0.4,0.3,0.3,True,193
False,0.2,0.5,0.2,True,193
True,0.4,0.9,0.1,False,194
False,0.2,0.5,0.2,False,194
True,0.5,0.1,0.1,True,195
False,0.9,0.5,0.9,False,195
True,0.6,0.9,0.9,True,196
False,0.7,0.5,0.7,False,196
True,0.5,0.2,0.8,False,197
False,0.8,0.6,0.4,False,197
True,0.5,0.7,0.7,True,198
False,0.3,0.4,0.3,False,198
True,0.5,0.8,0.8,True,199
False,0.1,0.5,0.1,True,199
