informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.9,0.09,False,0
False,0.8,0.5,0.5,False,0
True,0.4,0.7,0.33,True,1
False,0.3,0.4,0.33,False,1
True,0.4,0.2,0.25,True,2
False,0.8,0.6,0.4,False,2
True,0.4,0.1,0.11,True,3
False,0.9,0.6,0.44,False,3
True,0.5,0.9,0.09,False,4
False,0.1,0.5,0.11,False,4
True,0.4,0.1,0.11,True,5
False,0.9,0.5,0.5,False,5
True,0.6,0.1,0.83,True,6
False,0.8,0.4,0.67,True,6
True,0.4,0.1,0.11,True,7
False,0.1,0.5,0.5,True,7
True,0.5,0.7,0.33,False,8
False,0.1,0.5,0.11,False,8
True,0.4,0.9,0.1,False,9
False,0.2,0.4,0.33,False,9
True,0.5,0.8,0.2,False,10
False,0.7,0.5,0.5,True,10
True,0.5,0.8,0.2,False,11
False,0.7,0.4,0.4,False,11
True,0.5,0.9,0.9,True,12
False,0.8,0.4,0.4,False,12
True,0.5,0.1,0.09,False,13
False,0.8,0.5,0.5,True,13
True,0.5,0.3,0.71,True,14
False,0.8,0.6,0.4,False,14
True,0.5,0.3,0.33,False,15
False,0.2,0.4,0.4,True,15
True,0.5,0.2,0.2,False,16
False,0.2,0.4,0.4,True,16
True,0.5,0.2,0.2,True,17
False,0.7,0.5,0.5,True,17
True,0.5,0.3,0.33,False,18
False,0.1,0.5,0.5,True,18
True,0.4,0.3,0.33,False,19
False,0.9,0.5,0.5,False,19
True,0.6,0.3,0.33,False,20
False,0.9,0.5,0.5,False,20
True,0.6,0.1,0.11,False,21
False,0.1,0.4,0.4,True,21
True,0.4,0.3,0.33,False,22
False,0.3,0.6,0.33,False,22
True,0.4,0.7,0.22,False,23
False,0.3,0.6,0.33,False,23
True,0.6,0.1,0.83,True,24
False,0.1,0.5,0.11,False,24
True,0.5,0.9,0.09,False,25
False,0.9,0.5,0.5,True,25
True,0.5,0.8,0.8,True,26
False,0.9,0.5,0.5,True,26
True,0.6,0.3,0.33,False,27
False,0.9,0.5,0.5,False,27
True,0.4,0.2,0.2,False,28
False,0.3,0.5,0.25,False,28
True,0.5,0.1,0.09,False,29
False,0.1,0.5,0.11,False,29
True,0.4,0.9,0.1,True,30
False,0.7,0.5,0.5,False,30
True,0.5,0.8,0.8,True,31
False,0.3,0.5,0.5,True,31
True,0.5,0.3,0.33,False,32
False,0.1,0.5,0.5,True,32
True,0.5,0.3,0.33,False,33
False,0.3,0.4,0.29,False,33
True,0.5,0.1,0.9,True,34
False,0.3,0.4,0.4,True,34
True,0.6,0.2,0.25,False,35
False,0.7,0.5,0.5,False,35
True,0.5,0.1,0.09,False,36
False,0.8,0.5,0.5,True,36
True,0.4,0.8,0.2,True,37
False,0.7,0.4,0.4,False,37
True,0.4,0.7,0.29,True,38
False,0.9,0.5,0.5,False,38
True,0.5,0.7,0.33,False,39
False,0.2,0.4,0.25,False,39
True,0.5,0.9,0.9,True,40
False,0.8,0.5,0.5,True,40
True,0.4,0.8,0.25,False,41
False,0.7,0.4,0.67,True,41
True,0.5,0.9,0.09,False,42
False,0.9,0.4,0.44,False,42
True,0.5,0.3,0.33,False,43
False,0.2,0.6,0.25,False,43
True,0.6,0.1,0.11,False,44
False,0.1,0.5,0.5,True,44
True,0.6,0.9,0.9,True,45
False,0.7,0.6,0.4,False,45
True,0.5,0.8,0.2,False,46
False,0.2,0.5,0.5,True,46
True,0.5,0.2,0.2,True,47
False,0.3,0.6,0.4,True,47
True,0.6,0.3,0.71,True,48
False,0.9,0.5,0.5,False,48
True,0.5,0.9,0.09,False,49
False,0.7,0.5,0.5,True,49
True,0.5,0.1,0.9,True,50
False,0.3,0.5,0.5,True,50
True,0.4,0.3,0.33,True,51
False,0.9,0.4,0.44,False,51
True,0.6,0.3,0.71,True,52
False,0.8,0.5,0.5,False,52
True,0.6,0.9,0.11,False,53
False,0.3,0.4,0.4,True,53
True,0.4,0.1,0.11,True,54
False,0.9,0.6,0.67,True,54
True,0.5,0.8,0.8,True,55
False,0.1,0.6,0.22,False,55
True,0.5,0.7,0.71,True,56
False,0.2,0.5,0.5,True,56
True,0.5,0.9,0.9,True,57
False,0.1,0.5,0.5,True,57
True,0.5,0.7,0.33,False,58
False,0.7,0.6,0.67,True,58
True,0.5,0.3,0.71,True,59
False,0.7,0.4,0.67,True,59
True,0.6,0.9,0.11,False,60
False,0.2,0.4,0.4,True,60
True,0.5,0.1,0.9,True,61
False,0.2,0.5,0.5,True,61
True,0.4,0.8,0.11,False,62
False,0.1,0.6,0.4,True,62
True,0.4,0.3,0.33,False,63
False,0.2,0.4,0.25,False,63
True,0.4,0.8,0.25,False,64
False,0.2,0.4,0.33,False,64
True,0.5,0.1,0.9,True,65
False,0.2,0.6,0.25,False,65
True,0.4,0.7,0.22,False,66
False,0.7,0.5,0.5,True,66
True,0.4,0.2,0.25,False,67
False,0.3,0.4,0.4,True,67
True,0.5,0.1,0.9,True,68
False,0.7,0.5,0.5,False,68
True,0.5,0.7,0.33,False,69
False,0.1,0.5,0.11,False,69
True,0.4,0.1,0.11,True,70
False,0.9,0.4,0.44,False,70
True,0.5,0.2,0.2,False,71
False,0.1,0.4,0.4,False,71
True,0.6,0.3,0.71,True,72
False,0.7,0.6,0.67,True,72
True,0.6,0.8,0.25,False,73
False,0.2,0.6,0.4,True,73
True,0.5,0.9,0.9,True,74
False,0.8,0.5,0.5,True,74
True,0.4,0.3,0.33,False,75
False,0.2,0.5,0.5,True,75
True,0.4,0.1,0.11,True,76
False,0.7,0.5,0.5,True,76
True,0.5,0.2,0.2,True,77
False,0.7,0.5,0.5,False,77
True,0.4,0.9,0.1,True,78
False,0.7,0.5,0.5,False,78
True,0.5,0.9,0.09,False,79
False,0.9,0.4,0.67,True,79
True,0.5,0.7,0.71,True,80
False,0.7,0.4,0.4,False,80
True,0.5,0.3,0.33,False,81
False,0.8,0.5,0.5,True,81
True,0.5,0.2,0.2,True,82
False,0.1,0.5,0.5,True,82
True,0.4,0.1,0.11,False,83
False,0.3,0.4,0.33,False,83
True,0.5,0.9,0.09,False,84
False,0.9,0.6,0.67,False,84
True,0.6,0.2,0.25,True,85
False,0.9,0.5,0.5,False,85
True,0.6,0.1,0.83,True,86
False,0.2,0.4,0.4,True,86
True,0.4,0.7,0.29,True,87
False,0.1,0.6,0.4,False,87
True,0.5,0.3,0.71,True,88
False,0.9,0.4,0.44,False,88
True,0.6,0.2,0.25,False,89
False,0.8,0.4,0.5,False,89
True,0.5,0.7,0.33,False,90
False,0.8,0.4,0.67,True,90
True,0.5,0.1,0.9,True,91
False,0.7,0.5,0.5,True,91
True,0.6,0.9,0.11,False,92
False,0.3,0.6,0.33,False,92
True,0.4,0.3,0.33,False,93
False,0.7,0.6,0.67,True,93
True,0.5,0.7,0.71,True,94
False,0.1,0.4,0.4,True,94
True,0.5,0.2,0.2,True,95
False,0.3,0.6,0.4,True,95
True,0.5,0.1,0.0,False,96
False,0.7,0.4,0.4,False,96
True,0.6,0.3,0.71,True,97
False,0.2,0.5,0.5,True,97
True,0.6,0.7,0.5,True,98
False,0.3,0.4,0.4,True,98
