informative_lh,prior,lh,left_pred,red_observation,run
True,0.4,0.3,0.7,False,0
False,0.9,0.6,0.86,True,0
True,0.5,0.2,0.2,True,1
False,0.8,0.4,0.6,False,1
True,0.6,0.2,0.8,False,0
False,0.7,0.5,0.7,True,0
True,0.4,0.8,0.25,False,1
False,0.7,0.5,0.7,False,1
True,0.4,0.8,0.25,False,2
False,0.9,0.6,0.86,True,2
True,0.5,0.7,0.7,True,3
False,0.1,0.4,0.4,True,3
True,0.5,0.1,0.1,True,4
False,0.2,0.5,0.2,False,4
True,0.5,0.3,0.3,True,5
False,0.7,0.4,0.6,False,5
True,0.4,0.2,0.2,True,6
False,0.1,0.4,0.6,False,6
True,0.5,0.9,0.9,True,7
False,0.2,0.4,0.6,False,7
True,0.6,0.7,0.3,False,8
False,0.8,0.6,0.75,True,8
True,0.5,0.3,0.7,False,9
False,0.1,0.5,0.1,False,9
True,0.5,0.9,0.9,True,10
False,0.1,0.5,0.1,True,10
True,0.5,0.7,0.3,False,11
False,0.3,0.5,0.3,True,11
True,0.6,0.1,0.18,True,12
False,0.9,0.5,0.9,True,12
True,0.6,0.3,0.7,False,13
False,0.2,0.5,0.2,False,13
True,0.5,0.9,0.1,False,14
False,0.8,0.4,0.6,False,14
True,0.6,0.8,0.8,True,15
False,0.3,0.4,0.58,False,15
True,0.4,0.3,0.3,True,16
False,0.1,0.6,0.6,True,16
True,0.6,0.3,0.3,True,17
False,0.1,0.5,0.1,True,17
True,0.4,0.8,0.89,True,18
False,0.9,0.6,0.4,False,18
True,0.5,0.3,0.7,False,19
False,0.1,0.5,0.1,False,19
True,0.6,0.7,0.3,False,20
False,0.9,0.4,0.4,True,20
True,0.4,0.9,0.1,False,21
False,0.9,0.5,0.9,False,21
True,0.5,0.7,0.7,True,22
False,0.1,0.4,0.4,True,22
True,0.5,0.7,0.3,False,23
False,0.3,0.5,0.3,False,23
True,0.4,0.2,0.2,True,24
False,0.9,0.4,0.6,False,24
True,0.6,0.9,0.9,True,25
False,0.7,0.5,0.7,True,25
True,0.5,0.9,0.1,False,26
False,0.9,0.5,0.9,True,26
True,0.6,0.3,0.3,True,27
False,0.1,0.6,0.6,True,27
True,0.4,0.7,0.54,True,28
False,0.9,0.5,0.9,False,28
True,0.6,0.8,0.89,True,29
False,0.2,0.5,0.2,False,29
True,0.4,0.9,0.1,False,30
False,0.1,0.5,0.1,True,30
True,0.6,0.8,0.89,True,31
False,0.7,0.5,0.7,True,31
True,0.4,0.9,0.9,True,32
False,0.9,0.5,0.9,True,32
True,0.5,0.8,0.8,True,33
False,0.9,0.4,0.4,True,33
True,0.5,0.3,0.7,False,34
False,0.1,0.5,0.1,True,34
True,0.5,0.3,0.3,True,35
False,0.9,0.5,0.9,False,35
True,0.6,0.2,0.2,True,36
False,0.3,0.6,0.43,True,36
True,0.5,0.3,0.7,False,37
False,0.9,0.6,0.4,False,37
True,0.4,0.7,0.54,True,38
False,0.7,0.5,0.7,False,38
True,0.4,0.9,0.9,True,39
False,0.2,0.4,0.25,True,39
True,0.5,0.1,0.1,True,40
False,0.7,0.4,0.6,False,40
True,0.4,0.8,0.25,False,41
False,0.2,0.6,0.33,False,41
True,0.5,0.3,0.3,True,42
False,0.9,0.5,0.9,False,42
True,0.6,0.3,0.7,False,43
