trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,0,0,8,False,0,0,0
1,1,1,128,False,0,2,0
2,1,1,8,False,1,0,0
3,1,1,32,False,0,1,0
4,0,0,32,False,1,1,0
5,0,0,128,False,1,2,0
6,0,0,8,False,2,0,0
7,4,0,8,True,3,0,0
8,6,6,8,False,4,0,0
9,4,0,8,True,5,0,0
10,0,0,8,False,6,0,0
11,0,0,8,False,7,0,0
12,0,0,32,False,2,1,0
13,1,1,128,False,2,2,0
14,4,4,128,False,3,2,0
15,1,1,32,False,3,1,0
16,0,0,8,False,8,0,0
17,1,1,32,False,4,1,0
18,0,0,32,False,5,1,0
19,0,0,32,False,6,1,0
20,0,0,32,False,7,1,0
21,4,4,32,False,8,1,0
22,0,0,8,False,9,0,0
23,0,0,32,False,9,1,0
24,0,0,128,False,4,2,0
25,1,1,8,False,10,0,0
26,2,2,32,False,10,1,0
27,0,0,128,False,5,2,0
28,0,0,128,False,6,2,0
29,0,0,32,False,11,1,0
30,1,1,128,False,7,2,0
31,0,0,32,False,12,1,0
32,0,0,128,False,8,2,0
33,0,0,32,False,13,1,0
34,1,1,8,False,11,0,0
35,1,0,8,True,12,0,0
36,0,0,8,False,13,0,0
37,0,0,8,False,14,0,0
38,0,0,128,False,9,2,0
39,4,4,128,False,10,2,0
40,4,0,8,True,15,0,0
41,0,0,8,False,16,0,0
42,2,0,8,True,17,0,0
43,1,1,32,False,14,1,0
44,1,1,32,False,15,1,0
45,1,1,32,False,16,1,0
46,0,0,8,False,18,0,0
47,18,0,128,True,11,2,0
48,0,0,128,False,12,2,0
49,0,0,8,False,19,0,0
50,0,0,8,False,20,0,0
51,3,0,8,True,21,0,0
52,0,0,32,False,17,1,0
53,0,0,128,False,13,2,0
54,1,0,8,True,22,0,0
55,15,15,128,False,14,2,0
56,0,0,128,False,15,2,0
57,0,0,128,False,16,2,0
58,0,0,32,False,18,1,0
59,6,0,8,True,23,0,0
60,0,0,32,False,19,1,0
61,10,0,32,True,20,1,0
62,0,0,8,False,24,0,0
63,0,0,128,False,17,2,0
64,0,0,8,False,25,0,0
65,0,0,128,False,18,2,0
66,4,4,128,False,19,2,0
67,0,0,8,False,26,0,0
68,4,0,8,True,27,0,0
69,2,0,8,True,28,0,0
70,45,0,128,True,20,2,0
71,6,0,8,True,29,0,0
72,0,0,128,False,21,2,0
73,0,0,128,False,22,2,0
74,8,8,128,False,23,2,0
75,30,0,32,True,21,1,0
76,9,0,32,True,22,1,0
77,82,0,128,True,24,2,0
78,0,0,128,False,25,2,0
79,0,0,128,False,26,2,0
80,0,0,32,False,23,1,0
81,0,0,32,False,24,1,0
82,0,0,128,False,27,2,0
83,8,8,128,False,28,2,0
84,6,6,128,False,29,2,0
