trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,1,1,32,False,0,1,0
1,0,0,128,False,0,2,0
2,1,1,32,False,1,1,0
3,0,0,8,False,0,0,0
4,0,0,8,False,1,0,0
5,0,0,8,False,2,0,0
6,0,0,128,False,1,2,0
7,0,0,8,False,3,0,0
8,1,1,32,False,2,1,0
9,1,1,32,False,3,1,0
10,0,0,128,False,2,2,0
11,0,0,8,False,4,0,0
12,0,0,128,False,3,2,0
13,0,0,8,False,5,0,0
14,0,0,128,False,4,2,0
15,0,0,8,False,6,0,0
16,0,0,8,False,7,0,0
17,0,0,8,False,8,0,0
18,0,0,128,False,5,2,0
19,0,0,8,False,9,0,0
20,1,1,32,False,4,1,0
21,3,3,32,False,5,1,0
22,0,0,128,False,6,2,0
23,0,0,128,False,7,2,0
24,0,0,128,False,8,2,0
25,0,0,128,False,9,2,0
26,3,3,32,False,6,1,0
27,0,0,8,False,10,0,0
28,0,0,8,False,11,0,0
29,2,2,32,False,7,1,0
30,0,0,128,False,10,2,0
31,0,0,128,False,11,2,0
32,0,0,128,False,12,2,0
33,10,10,32,False,8,1,0
34,0,0,8,False,12,0,0
35,0,0,8,False,13,0,0
36,0,0,128,False,13,2,0
37,9,0,32,True,9,1,0
38,1,1,32,False,10,1,0
39,0,0,128,False,14,2,0
40,0,0,128,False,15,2,0
41,5,5,32,False,11,1,0
42,1,0,32,True,12,1,0
43,1,1,32,False,13,1,0
44,4,4,32,False,14,1,0
45,0,0,128,False,16,2,0
46,1,1,32,False,15,1,0
47,0,0,8,False,14,0,0
48,0,0,128,False,17,2,0
49,0,0,8,False,15,0,0
50,0,0,128,False,18,2,0
51,0,0,128,False,19,2,0
52,0,0,128,False,20,2,0
53,0,0,128,False,21,2,0
54,1,1,32,False,16,1,0
55,0,0,128,False,22,2,0
56,1,1,32,False,17,1,0
57,0,0,8,False,16,0,0
58,0,0,128,False,23,2,0
59,1,1,32,False,18,1,0
60,0,0,8,False,17,0,0
