trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
0,0,0,0,8,False,0,2
1,1,0,0,32,True,0,1
2,0,0,0,128,False,0,0
3,23,0,0,32,True,1,1
4,12,12,0,128,False,1,0
5,0,0,0,8,False,1,2
6,10,0,0,32,True,2,1
7,0,0,0,8,False,2,2
8,0,0,0,8,False,3,2
9,4,0,0,8,True,4,2
10,14,14,0,32,False,3,1
11,0,0,0,8,False,5,2
12,0,0,0,32,False,4,1
13,0,0,0,128,False,2,0
14,19,19,0,32,False,5,1
15,0,0,0,128,False,3,0
16,10,10,0,128,False,4,0
17,0,0,0,128,False,5,0
18,12,12,0,32,False,6,1
19,0,0,0,8,False,6,2
20,0,0,0,128,False,6,0
21,0,0,0,128,False,7,0
22,0,0,0,8,False,7,2
23,1,1,0,128,False,8,0
24,1,1,0,32,False,7,1
25,1,1,0,128,False,9,0
26,0,0,0,8,False,8,2
27,1,1,0,128,False,10,0
28,1,1,0,8,False,9,2
29,2,2,0,128,False,11,0
30,1,1,0,128,False,12,0
31,0,0,0,8,False,10,2
32,0,0,0,128,False,13,0
33,0,0,0,32,False,8,1
34,1,1,0,128,False,14,0
35,0,0,0,32,False,9,1
36,1,1,0,8,False,11,2
37,0,0,0,32,False,10,1
38,0,0,0,32,False,11,1
39,1,1,0,32,False,12,1
40,0,0,0,32,False,13,1
41,0,0,0,32,False,14,1
42,1,1,0,8,False,12,2
43,0,0,0,8,False,13,2
44,0,0,0,8,False,14,2
0,3,0,1,8,True,0,2
1,5,0,1,8,True,1,2
2,8,0,1,8,True,2,2
3,32,0,1,32,True,0,0
4,17,0,1,32,True,1,0
5,7,0,1,8,True,3,2
6,77,0,1,128,True,0,1
7,0,0,1,32,False,2,0
8,14,14,1,128,False,1,1
9,1,1,1,32,False,3,0
10,1,1,1,32,False,4,0
11,0,0,1,32,False,5,0
12,0,0,1,8,False,4,2
13,0,0,1,128,False,2,1
14,2,2,1,32,False,6,0
15,0,0,1,32,False,7,0
16,0,0,1,128,False,3,1
17,0,0,1,32,False,8,0
18,0,0,1,8,False,5,2
19,2,2,1,8,False,6,2
20,0,0,1,8,False,7,2
21,0,0,1,8,False,8,2
22,0,0,1,32,False,9,0
23,0,0,1,128,False,4,1
24,1,1,1,128,False,5,1
25,3,3,1,128,False,6,1
26,3,3,1,8,False,9,2
27,1,1,1,8,False,10,2
28,0,0,1,128,False,7,1
29,1,1,1,128,False,8,1
30,1,1,1,8,False,11,2
31,0,0,1,128,False,9,1
32,0,0,1,128,False,10,1
33,0,0,1,32,False,10,0
34,0,0,1,32,False,11,0
35,2,2,1,32,False,12,0
36,3,3,1,32,False,13,0
37,3,0,1,32,True,14,0
38,2,0,1,8,True,12,2
39,0,0,1,128,False,11,1
40,2,2,1,128,False,12,1
41,3,0,1,8,True,13,2
42,6,6,1,128,False,13,1
43,2,2,1,8,False,14,2
44,0,0,1,128,False,14,1
0,0,0,2,128,False,0,0
1,6,0,2,8,True,0,2
2,31,0,2,32,True,0,1
3,23,0,2,32,True,1,1
4,4,0,2,8,True,1,2
5,1,0,2,8,True,2,2
6,1,1,2,32,False,2,1
7,7,0,2,32,True,3,1
8,0,0,2,32,False,4,1
9,0,0,2,32,False,5,1
10,0,0,2,32,False,6,1
11,1,1,2,128,False,1,0
12,0,0,2,32,False,7,1
13,0,0,2,8,False,3,2
14,0,0,2,8,False,4,2
15,0,0,2,128,False,2,0
16,0,0,2,32,False,8,1
17,12,12,2,32,False,9,1
18,0,0,2,8,False,5,2
19,1,1,2,8,False,6,2
20,1,1,2,32,False,10,1
21,0,0,2,8,False,7,2
22,0,0,2,32,False,11,1
23,0,0,2,128,False,3,0
24,2,2,2,128,False,4,0
25,0,0,2,128,False,5,0
26,0,0,2,8,False,8,2
27,0,0,2,128,False,6,0
28,7,7,2,32,False,12,1
29,0,0,2,32,False,13,1
30,0,0,2,8,False,9,2
31,1,1,2,128,False,7,0
32,0,0,2,32,False,14,1
33,6,6,2,128,False,8,0
34,1,1,2,8,False,10,2
35,1,1,2,128,False,9,0
36,0,0,2,128,False,10,0
37,0,0,2,8,False,11,2
38,1,1,2,8,False,12,2
39,1,1,2,128,False,11,0
40,4,4,2,128,False,12,0
41,0,0,2,8,False,13,2
42,0,0,2,8,False,14,2
43,0,0,2,128,False,13,0
44,2,2,2,128,False,14,0
0,2,0,3,32,True,0,1
1,25,0,3,32,True,1,1
2,0,0,3,128,False,0,0
3,100,100,3,128,False,1,0
4,4,0,3,32,True,2,1
5,12,0,3,32,True,3,1
6,6,0,3,32,True,4,1
7,0,0,3,8,False,0,2
8,3,3,3,8,False,1,2
9,5,0,3,8,True,2,2
10,0,0,3,32,False,5,1
11,0,0,3,32,False,6,1
12,5,0,3,32,True,7,1
13,1,1,3,32,False,8,1
14,4,4,3,8,False,3,2
15,0,0,3,8,False,4,2
16,8,0,3,32,True,9,1
17,1,1,3,8,False,5,2
18,0,0,3,128,False,2,0
19,3,3,3,128,False,3,0
20,0,0,3,32,False,10,1
21,0,0,3,8,False,6,2
22,14,14,3,32,False,11,1
23,3,3,3,8,False,7,2
24,3,3,3,8,False,8,2
25,0,0,3,8,False,9,2
26,2,2,3,8,False,10,2
27,1,1,3,128,False,4,0
28,1,1,3,32,False,12,1
29,3,3,3,8,False,11,2
30,0,0,3,128,False,5,0
31,1,1,3,32,False,13,1
32,3,3,3,32,False,14,1
33,0,0,3,128,False,6,0
34,0,0,3,8,False,12,2
35,3,3,3,128,False,7,0
36,1,1,3,128,False,8,0
37,0,0,3,8,False,13,2
38,1,1,3,128,False,9,0
39,0,0,3,128,False,10,0
40,1,1,3,128,False,11,0
41,0,0,3,128,False,12,0
42,0,0,3,8,False,14,2
43,1,1,3,128,False,13,0
44,1,1,3,128,False,14,0
0,1,0,4,8,True,0,2
1,24,0,4,32,True,0,0
2,7,0,4,8,True,1,2
3,3,0,4,8,True,2,2
4,30,0,4,32,True,1,0
5,0,0,4,8,False,3,2
6,0,0,4,32,False,2,0
7,0,0,4,128,False,0,1
8,0,0,4,32,False,3,0
9,1,0,4,32,True,4,0
10,1,1,4,8,False,4,2
11,0,0,4,128,False,1,1
12,0,0,4,32,False,5,0
13,1,1,4,8,False,5,2
14,3,3,4,128,False,2,1
15,1,1,4,32,False,6,0
16,1,1,4,8,False,6,2
17,0,0,4,32,False,7,0
18,0,0,4,8,False,7,2
19,0,0,4,8,False,8,2
20,0,0,4,32,False,8,0
21,2,0,4,8,True,9,2
22,0,0,4,8,False,10,2
23,1,1,4,32,False,9,0
24,4,4,4,8,False,11,2
25,0,0,4,8,False,12,2
26,1,1,4,8,False,13,2
27,0,0,4,32,False,10,0
28,0,0,4,32,False,11,0
29,0,0,4,128,False,3,1
30,0,0,4,32,False,12,0
31,0,0,4,128,False,4,1
32,0,0,4,32,False,13,0
33,3,3,4,32,False,14,0
