trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
0,66,0,0,128,True,0,1
1,5,0,0,8,True,0,2
2,76,0,0,128,True,1,1
3,2,0,0,8,True,1,2
4,100,0,0,128,True,2,1
5,30,0,0,128,True,3,1
6,95,0,0,128,True,4,1
7,6,0,0,32,True,0,0
8,52,0,0,128,True,5,1
9,1,0,0,8,True,2,2
10,10,0,0,32,True,1,0
11,1,0,0,8,True,3,2
12,118,0,0,128,True,6,1
13,21,0,0,128,True,7,1
14,1,0,0,8,True,4,2
15,17,0,0,32,True,2,0
16,3,0,0,8,True,5,2
17,17,0,0,128,True,8,1
18,86,0,0,128,True,9,1
19,2,0,0,32,True,3,0
20,30,0,0,32,True,4,0
21,2,0,0,8,True,6,2
22,124,0,0,128,True,10,1
23,3,0,0,8,True,7,2
24,124,0,0,128,True,11,1
25,61,0,0,128,True,12,1
26,50,0,0,128,True,13,1
27,8,0,0,8,True,8,2
28,1,0,0,32,True,5,0
29,13,0,0,32,True,6,0
30,3,0,0,8,True,9,2
31,25,0,0,32,True,7,0
32,12,0,0,32,True,8,0
33,107,0,0,128,True,14,1
34,31,0,0,32,True,9,0
35,5,0,0,8,True,10,2
36,3,0,0,8,True,11,2
37,25,0,0,32,True,10,0
38,1,0,0,8,True,12,2
39,21,0,0,32,True,11,0
40,7,0,0,8,True,13,2
41,24,0,0,32,True,12,0
42,5,0,0,8,True,14,2
43,26,0,0,32,True,13,0
44,32,0,0,32,True,14,0
0,21,0,1,32,True,0,0
1,6,0,1,8,True,0,2
2,15,0,1,32,True,1,0
3,95,0,1,128,True,0,1
4,2,0,1,8,True,1,2
5,2,0,1,8,True,2,2
6,15,0,1,32,True,2,0
7,66,0,1,128,True,1,1
8,8,0,1,8,True,3,2
9,19,0,1,32,True,3,0
10,6,0,1,8,True,4,2
11,11,0,1,128,True,2,1
12,25,0,1,32,True,4,0
13,26,0,1,32,True,5,0
14,3,0,1,32,True,6,0
15,14,0,1,128,True,3,1
16,4,0,1,8,True,5,2
17,4,0,1,8,True,6,2
18,2,0,1,8,True,7,2
19,6,0,1,8,True,8,2
20,18,0,1,128,True,4,1
21,3,0,1,8,True,9,2
22,3,0,1,32,True,7,0
23,11,0,1,32,True,8,0
24,88,0,1,128,True,5,1
25,4,0,1,32,True,9,0
26,6,0,1,8,True,10,2
27,38,0,1,128,True,6,1
28,10,0,1,32,True,10,0
29,22,0,1,32,True,11,0
30,2,0,1,8,True,11,2
31,85,0,1,128,True,7,1
32,2,0,1,8,True,12,2
33,116,0,1,128,True,8,1
34,6,0,1,8,True,13,2
35,2,0,1,8,True,14,2
36,104,0,1,128,True,9,1
37,41,0,1,128,True,10,1
38,26,0,1,32,True,12,0
39,20,0,1,32,True,13,0
40,67,0,1,128,True,11,1
41,5,0,1,32,True,14,0
42,106,0,1,128,True,12,1
43,88,0,1,128,True,13,1
44,87,0,1,128,True,14,1
0,30,0,2,32,True,0,1
1,5,0,2,8,True,0,0
2,8,0,2,32,True,1,1
3,8,0,2,32,True,2,1
4,24,0,2,32,True,3,1
5,16,0,2,32,True,4,1
6,30,0,2,128,True,0,2
7,4,0,2,8,True,1,0
8,6,0,2,8,True,2,0
9,9,0,2,32,True,5,1
10,22,0,2,32,True,6,1
11,126,0,2,128,True,1,2
12,3,0,2,8,True,3,0
13,3,0,2,8,True,4,0
14,2,0,2,8,True,5,0
15,123,0,2,128,True,2,2
16,5,0,2,8,True,6,0
17,3,0,2,8,True,7,0
18,4,0,2,32,True,7,1
19,6,0,2,32,True,8,1
20,45,0,2,128,True,3,2
21,23,0,2,32,True,9,1
