trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,4,0,8,True,0,2,0
1,125,0,128,True,0,0,0
2,5,0,32,True,0,1,0
3,111,0,128,True,1,0,0
4,7,0,8,True,1,2,0
5,21,0,32,True,1,1,0
6,63,0,128,True,2,0,0
7,10,0,128,True,3,0,0
8,18,0,32,True,2,1,0
9,17,0,128,True,4,0,0
10,52,0,128,True,5,0,0
11,0,0,8,False,2,2,0
12,2,2,8,False,3,2,0
13,0,0,8,False,4,2,0
14,8,0,8,True,5,2,0
15,6,0,32,True,3,1,0
16,82,0,128,True,6,0,0
17,43,0,128,True,7,0,0
18,3,3,32,False,4,1,0
19,58,0,128,True,8,0,0
20,66,0,128,True,9,0,0
21,4,4,8,False,6,2,0
22,8,0,32,True,5,1,0
23,4,0,8,True,7,2,0
24,7,0,8,True,8,2,0
25,64,0,128,True,10,0,0
26,27,0,32,True,6,1,0
27,4,0,8,True,9,2,0
28,14,0,32,True,7,1,0
29,5,0,8,True,10,2,0
30,6,0,8,True,11,2,0
31,30,0,32,True,8,1,0
32,5,0,128,True,11,0,0
33,102,0,128,True,12,0,0
34,19,0,128,True,13,0,0
35,1,0,8,True,12,2,0
36,11,0,128,True,14,0,0
37,2,0,8,True,13,2,0
38,4,0,8,True,14,2,0
39,14,0,32,True,9,1,0
40,3,0,32,True,10,1,0
41,31,0,32,True,11,1,0
42,6,0,32,True,12,1,0
43,30,0,32,True,13,1,0
44,26,0,32,True,14,1,0
0,7,0,32,True,0,0,1
1,67,0,128,True,0,2,1
2,27,0,32,True,1,0,1
3,5,0,32,True,2,0,1
4,16,0,128,True,1,2,1
5,37,0,128,True,2,2,1
6,30,0,32,True,3,0,1
7,3,3,8,False,0,1,1
8,1,1,8,False,1,1,1
9,0,0,128,False,3,2,1
10,15,0,32,True,4,0,1
11,0,0,128,False,4,2,1
12,3,3,8,False,2,1,1
13,7,7,8,False,3,1,1
14,21,0,32,True,5,0,1
15,1,0,128,True,5,2,1
16,1,1,128,False,6,2,1
17,1,1,8,False,4,1,1
18,0,0,8,False,5,1,1
19,6,0,8,True,6,1,1
20,19,0,32,True,6,0,1
21,3,3,128,False,7,2,1
22,2,2,128,False,8,2,1
23,18,0,32,True,7,0,1
24,0,0,128,False,9,2,1
25,3,0,32,True,8,0,1
26,3,0,8,True,7,1,1
27,29,0,32,True,9,0,1
28,3,0,8,True,8,1,1
29,2,2,128,False,10,2,1
30,0,0,8,False,9,1,1
31,1,1,128,False,11,2,1
32,3,3,128,False,12,2,1
33,0,0,128,False,13,2,1
34,0,0,8,False,10,1,1
35,10,0,32,True,10,0,1
36,2,2,128,False,14,2,1
37,14,0,32,True,11,0,1
38,4,0,8,True,11,1,1
39,2,0,32,True,12,0,1
40,29,0,32,True,13,0,1
41,26,0,32,True,14,0,1
42,7,0,8,True,12,1,1
43,4,0,8,True,13,1,1
44,8,0,8,True,14,1,1
0,114,0,128,True,0,0,2
1,26,0,128,True,1,0,2
2,2,2,32,False,0,1,2
3,5,0,8,True,0,2,2
4,0,0,32,False,1,1,2
5,33,0,128,True,2,0,2
6,4,0,8,True,1,2,2
7,8,0,8,True,2,2,2
8,2,2,32,False,2,1,2
9,1,1,8,False,3,2,2
10,2,2,32,False,3,1,2
11,4,4,128,False,3,0,2
12,2,0,32,True,4,1,2
13,1,1,32,False,5,1,2
14,2,2,8,False,4,2,2
15,0,0,8,False,5,2,2
16,13,0,128,True,4,0,2
17,2,2,128,False,5,0,2
18,3,3,32,False,6,1,2
19,91,0,128,True,6,0,2
20,18,0,32,True,7,1,2
21,7,0,32,True,8,1,2
22,2,2,8,False,6,2,2
23,2,2,32,False,9,1,2
24,8,0,8,True,7,2,2
25,1,1,128,False,7,0,2
26,2,0,8,True,8,2,2
27,2,2,8,False,9,2,2
28,2,2,8,False,10,2,2
29,0,0,8,False,11,2,2
30,2,2,8,False,12,2,2
31,110,0,128,True,8,0,2
32,2,2,8,False,13,2,2
33,107,0,128,True,9,0,2
34,116,0,128,True,10,0,2
35,124,0,128,True,11,0,2
36,26,0,32,True,10,1,2
37,58,0,128,True,12,0,2
38,5,0,8,True,14,2,2
39,23,0,32,True,11,1,2
40,7,0,32,True,12,1,2
41,91,0,128,True,13,0,2
42,19,0,32,True,13,1,2
43,117,0,128,True,14,0,2
44,10,0,32,True,14,1,2
0,3,0,32,True,0,0,3
1,31,0,32,True,1,0,3
2,120,0,128,True,0,1,3
3,1,1,32,False,2,0,3
4,91,0,128,True,1,1,3
5,13,0,32,True,3,0,3
6,13,0,32,True,4,0,3
7,22,0,32,True,5,0,3
8,2,2,8,False,0,2,3
9,0,0,8,False,1,2,3
10,14,14,32,False,6,0,3
11,0,0,8,False,2,2,3
12,17,0,32,True,7,0,3
13,6,0,8,True,3,2,3
14,14,0,32,True,8,0,3
15,2,2,128,False,2,1,3
16,26,0,32,True,9,0,3
17,2,0,8,True,4,2,3
18,0,0,8,False,5,2,3
19,76,0,128,True,3,1,3
20,1,0,8,True,6,2,3
21,27,0,32,True,10,0,3
22,27,0,32,True,11,0,3
23,97,0,128,True,4,1,3
24,25,0,32,True,12,0,3
25,128,0,128,True,5,1,3
26,2,0,32,True,13,0,3
27,2,2,8,False,7,2,3
28,0,0,8,False,8,2,3
29,9,0,32,True,14,0,3
30,92,0,128,True,6,1,3
31,26,26,128,False,7,1,3
32,3,0,8,True,9,2,3
33,46,0,128,True,8,1,3
34,7,0,8,True,10,2,3
35,126,0,128,True,9,1,3
36,2,2,8,False,11,2,3
37,90,0,128,True,10,1,3
38,2,2,8,False,12,2,3
39,3,0,128,True,11,1,3
40,46,0,128,True,12,1,3
41,38,0,128,True,13,1,3
42,2,2,8,False,13,2,3
43,2,0,8,True,14,2,3
44,110,0,128,True,14,1,3
0,3,0,8,True,0,2,4
1,34,0,128,True,0,0,4
2,12,0,32,True,0,1,4
3,114,0,128,True,1,0,4
4,7,0,8,True,1,2,4
5,21,0,128,True,2,0,4
6,4,0,32,True,1,1,4
7,5,0,32,True,2,1,4
8,3,3,8,False,2,2,4
9,2,2,128,False,3,0,4
