trial,pumps,reward,run,max_pumps,exploded,balloon_trial,balloon_idx
0,2,0,0,8,True,0,2
1,21,0,0,128,True,0,1
2,0,0,0,8,False,1,2
3,34,0,0,128,True,1,1
4,0,0,0,128,False,2,1
5,0,0,0,128,False,3,1
6,3,0,0,32,True,0,0
7,5,0,0,8,True,2,2
8,3,3,0,128,False,4,1
9,18,18,0,32,False,1,0
10,3,3,0,8,False,3,2
11,8,0,0,8,True,4,2
12,0,0,0,128,False,5,1
13,21,21,0,128,False,6,1
14,0,0,0,8,False,5,2
15,18,18,0,128,False,7,1
16,4,0,0,8,True,6,2
17,5,0,0,8,True,7,2
18,0,0,0,128,False,8,1
19,13,0,0,32,True,2,0
20,3,3,0,8,False,8,2
21,0,0,0,8,False,9,2
22,2,2,0,8,False,10,2
23,0,0,0,128,False,9,1
24,11,11,0,32,False,3,0
25,0,0,0,128,False,10,1
26,0,0,0,128,False,11,1
27,0,0,0,8,False,11,2
28,8,8,0,32,False,4,0
29,1,1,0,32,False,5,0
30,5,0,0,8,True,12,2
31,1,1,0,8,False,13,2
32,1,1,0,128,False,12,1
33,0,0,0,32,False,6,0
34,1,1,0,128,False,13,1
35,0,0,0,128,False,14,1
36,2,2,0,8,False,14,2
37,1,1,0,32,False,7,0
38,0,0,0,32,False,8,0
39,0,0,0,32,False,9,0
40,6,6,0,32,False,10,0
41,6,6,0,32,False,11,0
42,1,1,0,32,False,12,0
43,0,0,0,32,False,13,0
44,1,1,0,32,False,14,0
0,8,0,1,8,True,0,0
1,6,0,1,8,True,1,0
2,0,0,1,32,False,0,1
3,8,8,1,32,False,1,1
4,7,0,1,8,True,2,0
5,10,10,1,32,False,2,1
6,20,20,1,128,False,0,2
7,0,0,1,8,False,3,0
8,7,0,1,8,True,4,0
9,10,10,1,32,False,3,1
10,23,23,1,128,False,1,2
11,5,0,1,8,True,5,0
12,20,20,1,32,False,4,1
13,41,41,1,128,False,2,2
14,1,1,1,32,False,5,1
15,1,1,1,8,False,6,0
16,6,0,1,32,True,6,1
17,27,0,1,128,True,3,2
18,1,0,1,8,True,7,0
19,0,0,1,8,False,8,0
20,58,0,1,128,True,4,2
21,0,0,1,32,False,7,1
22,0,0,1,128,False,5,2
23,0,0,1,32,False,8,1
24,0,0,1,128,False,6,2
25,0,0,1,8,False,9,0
26,1,1,1,128,False,7,2
27,2,2,1,32,False,9,1
28,12,0,1,32,True,10,1
29,2,2,1,32,False,11,1
30,1,1,1,32,False,12,1
31,6,6,1,8,False,10,0
32,3,3,1,128,False,8,2
33,1,1,1,32,False,13,1
34,0,0,1,8,False,11,0
35,3,3,1,128,False,9,2
36,1,1,1,128,False,10,2
37,0,0,1,128,False,11,2
38,0,0,1,128,False,12,2
39,1,1,1,8,False,12,0
40,0,0,1,128,False,13,2
41,4,0,1,32,True,14,1
42,0,0,1,8,False,13,0
43,0,0,1,8,False,14,0
44,0,0,1,128,False,14,2
0,71,0,2,128,True,0,0
1,99,0,2,128,True,1,0
2,2,2,2,128,False,2,0
3,0,0,2,32,False,0,2
4,0,0,2,32,False,1,2
5,3,0,2,8,True,0,1
6,5,0,2,128,True,3,0
7,0,0,2,32,False,2,2
8,8,0,2,8,True,1,1
9,41,41,2,128,False,4,0
10,2,2,2,8,False,2,1
11,3,0,2,8,True,3,1
12,11,0,2,32,True,3,2
13,0,0,2,8,False,4,1
14,48,48,2,128,False,5,0
15,2,2,2,128,False,6,0
16,15,15,2,32,False,4,2
17,1,1,2,128,False,7,0
18,1,1,2,8,False,5,1
19,3,0,2,8,True,6,1
20,1,0,2,8,True,7,1
21,2,2,2,128,False,8,0
22,1,1,2,8,False,8,1
23,10,0,2,128,True,9,0
24,57,57,2,128,False,10,0
25,1,1,2,32,False,5,2
26,2,2,2,8,False,9,1
27,1,1,2,32,False,6,2
28,54,54,2,128,False,11,0
29,33,33,2,128,False,12,0
30,0,0,2,32,False,7,2
31,27,27,2,128,False,13,0
32,2,2,2,32,False,8,2
33,23,23,2,128,False,14,0
34,1,1,2,8,False,10,1
35,6,6,2,8,False,11,1
36,1,1,2,8,False,12,1
37,2,0,2,8,True,13,1
38,1,1,2,32,False,9,2
39,0,0,2,32,False,10,2
40,0,0,2,32,False,11,2
41,0,0,2,8,False,14,1
42,0,0,2,32,False,12,2
43,0,0,2,32,False,13,2
44,0,0,2,32,False,14,2
0,7,0,3,32,True,0,1
1,8,0,3,32,True,1,1
2,78,0,3,128,True,0,0
3,27,0,3,32,True,2,1
4,4,0,3,8,True,0,2
5,5,0,3,8,True,1,2
6,111,0,3,128,True,1,0
7,22,0,3,32,True,3,1
8,10,0,3,32,True,4,1
9,9,0,3,32,True,5,1
10,38,0,3,128,True,2,0
11,47,0,3,128,True,3,0
12,5,0,3,128,True,4,0
13,28,0,3,32,True,6,1
14,6,0,3,8,True,2,2
15,9,0,3,32,True,7,1
16,4,0,3,8,True,3,2
17,22,0,3,32,True,8,1
18,45,0,3,128,True,5,0
19,55,0,3,128,True,6,0
20,67,0,3,128,True,7,0
21,117,0,3,128,True,8,0
22,84,0,3,128,True,9,0
23,0,0,3,8,False,4,2
24,8,0,3,32,True,9,1
25,18,0,3,32,True,10,1
26,69,0,3,128,True,10,0
27,17,0,3,128,True,11,0
28,7,0,3,8,True,5,2
29,118,0,3,128,True,12,0
30,2,2,3,8,False,6,2
31,6,0,3,8,True,7,2
32,15,0,3,32,True,11,1
33,17,0,3,32,True,12,1
34,2,2,3,8,False,8,2
35,2,2,3,32,False,13,1
36,2,2,3,32,False,14,1
37,41,0,3,128,True,13,0
38,70,0,3,128,True,14,0
39,6,0,3,8,True,9,2
40,4,0,3,8,True,10,2
41,7,0,3,8,True,11,2
42,2,0,3,8,True,12,2
43,2,0,3,8,True,13,2
44,5,0,3,8,True,14,2
0,15,0,4,32,True,0,0
1,4,0,4,8,True,0,2
2,15,0,4,32,True,1,0
3,19,0,4,32,True,2,0
4,17,0,4,32,True,3,0
5,26,0,4,32,True,4,0
6,3,0,4,8,True,1,2
7,12,0,4,32,True,5,0
8,2,0,4,8,True,2,2
9,4,0,4,8,True,3,2
10,73,0,4,128,True,0,1
11,1,0,4,8,True,4,2
12,64,0,4,128,True,1,1
13,5,0,4,32,True,6,0
14,10,0,4,128,True,2,1
15,8,0,4,8,True,5,2
16,25,0,4,32,True,7,0
17,8,0,4,32,True,8,0
18,49,0,4,128,True,3,1
19,72,0,4,128,True,4,1
20,5,0,4,8,True,6,2
21,48,0,4,128,True,5,1
22,28,0,4,32,True,9,0
23,110,0,4,128,True,6,1
24,0,0,4,128,False,7,1
25,25,0,4,32,True,10,0
26,1,0,4,32,True,11,0
27,12,0,4,32,True,12,0
28,6,0,4,8,True,7,2
29,17,0,4,32,True,13,0
30,11,0,4,32,True,14,0
31,25,0,4,128,True,8,1
32,3,0,4,8,True,8,2
33,82,0,4,128,True,9,1
34,3,0,4,8,True,9,2
35,2,0,4,8,True,10,2
36,76,0,4,128,True,10,1
37,68,0,4,128,True,11,1
38,121,0,4,128,True,12,1
39,0,0,4,8,False,11,2
40,26,0,4,128,True,13,1
41,38,0,4,128,True,14,1
42,2,0,4,8,True,12,2
43,2,0,4,8,True,13,2
44,6,0,4,8,True,14,2
0,62,0,5,128,True,0,2
1,3,0,5,128,True,1,2
2,108,0,5,128,True,2,2
3,6,0,5,8,True,0,0
4,26,0,5,128,True,3,2
5,62,0,5,128,True,4,2
6,7,0,5,8,True,1,0
7,56,0,5,128,True,5,2
8,113,0,5,128,True,6,2
9,22,0,5,32,True,0,1
10,53,0,5,128,True,7,2
11,25,0,5,128,True,8,2
12,2,0,5,8,True,2,0
13,6,0,5,8,True,3,0
14,1,0,5,8,True,4,0
15,83,0,5,128,True,9,2
16,91,0,5,128,True,10,2
17,16,0,5,32,True,1,1
18,8,0,5,8,True,5,0
19,117,0,5,128,True,11,2
20,108,0,5,128,True,12,2
21,9,0,5,32,True,2,1
22,10,0,5,128,True,13,2
23,32,0,5,32,True,3,1
24,4,0,5,32,True,4,1
25,117,0,5,128,True,14,2
26,1,0,5,8,True,6,0
27,1,0,5,8,True,7,0
28,15,0,5,32,True,5,1
29,8,0,5,32,True,6,1
30,7,0,5,32,True,7,1
31,3,0,5,8,True,8,0
32,5,0,5,8,True,9,0
33,3,0,5,8,True,10,0
34,3,0,5,8,True,11,0
35,22,0,5,32,True,8,1
36,24,0,5,32,True,9,1
37,30,0,5,32,True,10,1
38,6,0,5,8,True,12,0
39,2,0,5,8,True,13,0
40,8,0,5,8,True,14,0
41,13,0,5,32,True,11,1
42,19,0,5,32,True,12,1
43,28,0,5,32,True,13,1
44,7,0,5,32,True,14,1
0,107,0,6,128,True,0,2
1,6,0,6,32,True,0,0
2,74,0,6,128,True,1,2
3,25,0,6,32,True,1,0
4,3,0,6,32,True,2,0
5,6,0,6,8,True,0,1
6,1,0,6,8,True,1,1
7,23,0,6,32,True,3,0
8,1,0,6,8,True,2,1
9,14,0,6,128,True,2,2
10,30,0,6,32,True,4,0
11,125,0,6,128,True,3,2
12,120,0,6,128,True,4,2
13,18,0,6,32,True,5,0
14,17,0,6,32,True,6,0
15,6,0,6,8,True,3,1
16,0,0,6,8,False,4,1
17,2,0,6,32,True,7,0
18,11,0,6,128,True,5,2
19,23,0,6,32,True,8,0
20,34,0,6,128,True,6,2
21,27,0,6,32,True,9,0
22,12,0,6,32,True,10,0
23,15,0,6,32,True,11,0
24,66,0,6,128,True,7,2
25,3,0,6,8,True,5,1
26,21,0,6,32,True,12,0
27,120,0,6,128,True,8,2
28,2,0,6,8,True,6,1
29,111,0,6,128,True,9,2
30,7,0,6,8,True,7,1
31,1,0,6,8,True,8,1
32,3,0,6,8,True,9,1
33,7,0,6,8,True,10,1
34,8,0,6,32,True,13,0
35,3,0,6,8,True,11,1
36,21,0,6,32,True,14,0
37,52,0,6,128,True,10,2
38,94,0,6,128,True,11,2
39,6,0,6,8,True,12,1
40,3,0,6,8,True,13,1
41,5,0,6,8,True,14,1
42,81,0,6,128,True,12,2
43,46,0,6,128,True,13,2
44,119,0,6,128,True,14,2
0,4,0,7,8,True,0,1
1,2,0,7,8,True,1,1
2,12,0,7,32,True,0,2
3,4,0,7,8,True,2,1
4,3,0,7,8,True,3,1
5,6,0,7,8,True,4,1
6,49,0,7,128,True,0,0
7,26,0,7,32,True,1,2
8,26,0,7,32,True,2,2
9,83,0,7,128,True,1,0
10,126,0,7,128,True,2,0
11,22,0,7,128,True,3,0
12,3,0,7,32,True,3,2
13,6,0,7,32,True,4,2
14,27,0,7,32,True,5,2
15,48,0,7,128,True,4,0
16,27,0,7,32,True,6,2
17,8,0,7,8,True,5,1
18,15,0,7,32,True,7,2
19,31,0,7,32,True,8,2
20,21,0,7,32,True,9,2
21,2,2,7,8,False,6,1
22,20,0,7,128,True,5,0
23,1,0,7,8,True,7,1
24,2,2,7,32,False,10,2
25,9,0,7,32,True,11,2
26,104,0,7,128,True,6,0
27,2,2,7,32,False,12,2
28,99,0,7,128,True,7,0
29,2,2,7,128,False,8,0
30,33,0,7,128,True,9,0
31,4,0,7,32,True,13,2
32,1,0,7,8,True,8,1
33,98,0,7,128,True,10,0
34,4,0,7,32,True,14,2
35,123,0,7,128,True,11,0
36,88,0,7,128,True,12,0
37,2,2,7,128,False,13,0
38,2,0,7,8,True,9,1
39,2,2,7,8,False,10,1
40,51,0,7,128,True,14,0
41,3,0,7,8,True,11,1
42,3,0,7,8,True,12,1
43,2,2,7,8,False,13,1
44,2,2,7,8,False,14,1
0,7,0,8,8,True,0,2
1,1,0,8,8,True,1,2
2,8,0,8,8,True,2,2
3,15,0,8,32,True,0,0
4,3,0,8,8,True,3,2
5,31,0,8,128,True,0,1
6,0,0,8,8,False,4,2
7,19,0,8,128,True,1,1
8,13,0,8,32,True,1,0
