trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,1,1,128,False,0,1,0
1,4,4,32,False,0,0,0
2,4,0,32,True,1,0,0
3,18,18,32,False,2,0,0
4,0,0,128,False,1,1,0
5,1,0,128,True,2,1,0
6,1,0,8,True,0,2,0
7,2,0,8,True,1,2,0
8,0,0,32,False,3,0,0
9,11,0,32,True,4,0,0
10,21,21,128,False,3,1,0
11,6,6,128,False,4,1,0
12,21,21,128,False,5,1,0
13,1,0,8,True,2,2,0
14,3,3,8,False,3,2,0
15,0,0,32,False,5,0,0
16,0,0,128,False,6,1,0
17,2,2,32,False,6,0,0
18,6,0,8,True,4,2,0
19,2,0,32,True,7,0,0
20,1,0,8,True,5,2,0
21,14,14,128,False,7,1,0
22,7,7,128,False,8,1,0
23,5,5,8,False,6,2,0
24,34,34,128,False,9,1,0
25,3,3,32,False,8,0,0
26,5,5,128,False,10,1,0
27,0,0,32,False,9,0,0
28,0,0,128,False,11,1,0
29,1,1,128,False,12,1,0
30,12,12,128,False,13,1,0
31,1,1,8,False,7,2,0
32,12,12,128,False,14,1,0
33,3,0,8,True,8,2,0
34,2,2,32,False,10,0,0
35,9,9,32,False,11,0,0
36,0,0,8,False,9,2,0
37,7,7,32,False,12,0,0
38,3,0,8,True,10,2,0
39,6,0,8,True,11,2,0
40,5,5,8,False,12,2,0
41,13,13,32,False,13,0,0
42,4,0,8,True,13,2,0
43,2,0,8,True,14,2,0
44,8,8,32,False,14,0,0
0,1,1,128,False,0,1,1
1,4,4,8,False,0,0,1
2,6,6,128,False,1,1,1
3,3,0,32,True,0,2,1
4,18,0,32,True,1,2,1
5,3,0,8,True,1,0,1
6,6,6,128,False,2,1,1
7,6,6,32,False,2,2,1
8,4,0,32,True,3,2,1
9,1,1,8,False,2,0,1
10,4,4,128,False,3,1,1
11,5,5,32,False,4,2,1
12,6,6,128,False,4,1,1
13,0,0,8,False,3,0,1
14,9,9,128,False,5,1,1
15,2,2,128,False,6,1,1
16,2,2,128,False,7,1,1
17,5,5,32,False,5,2,1
18,3,3,32,False,6,2,1
19,0,0,128,False,8,1,1
20,3,0,8,True,4,0,1
21,8,8,128,False,9,1,1
22,9,9,128,False,10,1,1
23,21,21,32,False,7,2,1
24,7,7,32,False,8,2,1
25,7,7,32,False,9,2,1
26,4,4,32,False,10,2,1
27,2,0,32,True,11,2,1
28,4,4,128,False,11,1,1
29,5,0,128,True,12,1,1
30,1,1,8,False,5,0,1
31,1,1,8,False,6,0,1
32,24,24,128,False,13,1,1
33,1,1,8,False,7,0,1
34,0,0,32,False,12,2,1
35,1,0,32,True,13,2,1
36,2,2,128,False,14,1,1
37,1,1,8,False,8,0,1
38,1,1,8,False,9,0,1
39,1,1,32,False,14,2,1
40,8,0,8,True,10,0,1
41,2,2,8,False,11,0,1
42,2,0,8,True,12,0,1
