trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,1,1,8,False,0,2,0
1,0,0,128,False,0,0,0
2,4,4,8,False,1,2,0
3,0,0,32,False,0,1,0
4,4,4,8,False,2,2,0
5,1,1,128,False,1,0,0
6,8,8,32,False,1,1,0
7,1,1,128,False,2,0,0
8,1,0,8,True,3,2,0
9,0,0,128,False,3,0,0
10,1,1,128,False,4,0,0
11,0,0,8,False,4,2,0
12,0,0,8,False,5,2,0
13,5,0,8,True,6,2,0
14,1,1,32,False,2,1,0
15,0,0,32,False,3,1,0
16,3,3,128,False,5,0,0
17,0,0,32,False,4,1,0
18,0,0,32,False,5,1,0
19,3,3,128,False,6,0,0
20,3,3,32,False,6,1,0
21,3,3,8,False,7,2,0
22,0,0,128,False,7,0,0
23,1,1,128,False,8,0,0
24,0,0,128,False,9,0,0
25,2,2,32,False,7,1,0
26,2,2,8,False,8,2,0
27,9,9,128,False,10,0,0
28,1,1,8,False,9,2,0
29,1,1,8,False,10,2,0
30,4,4,8,False,11,2,0
31,2,2,128,False,11,0,0
32,0,0,32,False,8,1,0
33,2,2,32,False,9,1,0
34,7,7,32,False,10,1,0
35,0,0,8,False,12,2,0
36,9,9,128,False,12,0,0
37,3,0,8,True,13,2,0
38,0,0,8,False,14,2,0
39,6,6,128,False,13,0,0
40,2,2,32,False,11,1,0
41,5,5,32,False,12,1,0
42,3,3,32,False,13,1,0
43,1,1,32,False,14,1,0
44,2,2,128,False,14,0,0
0,1,1,8,False,0,2,1
1,1,1,8,False,1,2,1
2,1,1,128,False,0,1,1
3,1,1,8,False,2,2,1
4,3,3,32,False,0,0,1
5,0,0,8,False,3,2,1
6,2,2,128,False,1,1,1
7,5,0,8,True,4,2,1
8,8,0,32,True,1,0,1
9,4,4,128,False,2,1,1
10,2,2,128,False,3,1,1
11,1,1,32,False,2,0,1
12,2,2,8,False,5,2,1
13,1,1,32,False,3,0,1
14,5,5,32,False,4,0,1
15,4,4,32,False,5,0,1
16,0,0,8,False,6,2,1
17,1,1,8,False,7,2,1
18,5,5,32,False,6,0,1
19,1,1,8,False,8,2,1
20,0,0,128,False,4,1,1
21,0,0,32,False,7,0,1
22,1,1,32,False,8,0,1
23,2,2,128,False,5,1,1
24,0,0,32,False,9,0,1
25,5,5,128,False,6,1,1
26,17,0,32,True,10,0,1
27,12,12,128,False,7,1,1
28,1,0,8,True,9,2,1
29,2,2,32,False,11,0,1
30,0,0,8,False,10,2,1
31,4,4,32,False,12,0,1
32,6,0,32,True,13,0,1
33,2,2,8,False,11,2,1
34,4,4,128,False,8,1,1
35,5,5,32,False,14,0,1
36,7,7,128,False,9,1,1
37,2,2,8,False,12,2,1
38,2,0,8,True,13,2,1
39,2,0,8,True,14,2,1
40,1,1,128,False,10,1,1
41,8,8,128,False,11,1,1
42,1,1,128,False,12,1,1
43,0,0,128,False,13,1,1
44,1,1,128,False,14,1,1
0,1,1,32,False,0,1,2
1,2,2,32,False,1,1,2
2,1,1,32,False,2,1,2
3,0,0,8,False,0,0,2
4,0,0,128,False,0,2,2
5,22,0,32,True,3,1,2
6,2,2,32,False,4,1,2
7,0,0,128,False,1,2,2
8,1,1,8,False,1,0,2
9,1,1,8,False,2,0,2
10,1,1,8,False,3,0,2
11,5,0,8,True,4,0,2
12,1,1,32,False,5,1,2
13,0,0,128,False,2,2,2
14,5,0,8,True,5,0,2
15,1,1,8,False,6,0,2
16,4,4,128,False,3,2,2
17,1,1,8,False,7,0,2
18,1,1,128,False,4,2,2
19,8,8,32,False,6,1,2
20,1,1,128,False,5,2,2
21,0,0,128,False,6,2,2
22,1,1,8,False,8,0,2
23,2,2,8,False,9,0,2
24,0,0,8,False,10,0,2
25,9,9,32,False,7,1,2
26,2,2,32,False,8,1,2
27,2,2,128,False,7,2,2
28,1,1,128,False,8,2,2
29,3,3,32,False,9,1,2
30,10,10,32,False,10,1,2
31,0,0,128,False,9,2,2
32,3,0,8,True,11,0,2
33,2,2,128,False,10,2,2
34,1,1,8,False,12,0,2
35,2,2,128,False,11,2,2
36,0,0,32,False,11,1,2
37,2,2,8,False,13,0,2
38,0,0,8,False,14,0,2
39,4,4,128,False,12,2,2
40,9,9,128,False,13,2,2
41,1,1,32,False,12,1,2
42,0,0,128,False,14,2,2
43,5,5,32,False,13,1,2
44,1,1,32,False,14,1,2
0,1,1,8,False,0,2,3
1,0,0,8,False,1,2,3
2,5,5,32,False,0,0,3
3,1,1,8,False,2,2,3
4,3,3,32,False,1,0,3
5,5,0,8,True,3,2,3
6,4,4,32,False,2,0,3
7,0,0,128,False,0,1,3
8,1,1,128,False,1,1,3
9,0,0,8,False,4,2,3
10,0,0,128,False,2,1,3
11,7,7,128,False,3,1,3
12,1,0,8,True,5,2,3
13,0,0,128,False,4,1,3
14,26,26,128,False,5,1,3
15,4,4,32,False,3,0,3
16,2,2,128,False,6,1,3
17,14,14,128,False,7,1,3
18,1,1,32,False,4,0,3
19,1,1,32,False,5,0,3
20,3,3,8,False,6,2,3
21,3,3,32,False,6,0,3
22,5,5,128,False,8,1,3
23,1,0,8,True,7,2,3
24,0,0,128,False,9,1,3
25,12,12,128,False,10,1,3
26,3,0,8,True,8,2,3
27,2,2,128,False,11,1,3
28,8,8,32,False,7,0,3
29,3,3,8,False,9,2,3
30,7,0,32,True,8,0,3
31,1,0,32,True,9,0,3
32,0,0,128,False,12,1,3
33,3,3,32,False,10,0,3
34,2,2,32,False,11,0,3
35,0,0,32,False,12,0,3
36,0,0,128,False,13,1,3
37,1,1,8,False,10,2,3
38,0,0,128,False,14,1,3
39,2,0,8,True,11,2,3
40,7,0,8,True,12,2,3
41,3,3,32,False,13,0,3
42,0,0,32,False,14,0,3
43,0,0,8,False,13,2,3
44,0,0,8,False,14,2,3
0,2,2,128,False,0,0,4
1,0,0,32,False,0,1,4
2,1,0,32,True,1,1,4
3,1,1,32,False,2,1,4
4,1,0,8,True,0,2,4
5,1,1,32,False,3,1,4
