trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,4,0,8,True,0,0,0
1,105,0,128,True,0,1,0
2,28,0,32,True,0,2,0
3,8,0,8,True,1,0,0
4,7,0,32,True,1,2,0
5,2,0,32,True,2,2,0
6,10,0,32,True,3,2,0
7,12,0,32,True,4,2,0
8,3,0,8,True,2,0,0
9,6,0,8,True,3,0,0
10,6,0,8,True,4,0,0
11,26,0,32,True,5,2,0
12,3,0,8,True,5,0,0
13,25,0,128,True,1,1,0
14,16,0,128,True,2,1,0
15,4,0,8,True,6,0,0
16,92,0,128,True,3,1,0
17,12,0,32,True,6,2,0
18,16,0,32,True,7,2,0
19,120,0,128,True,4,1,0
20,1,0,8,True,7,0,0
21,2,0,32,True,8,2,0
22,42,0,128,True,5,1,0
23,4,0,8,True,8,0,0
24,17,0,32,True,9,2,0
25,3,0,8,True,9,0,0
26,3,0,32,True,10,2,0
27,31,0,32,True,11,2,0
28,8,0,32,True,12,2,0
29,40,0,128,True,6,1,0
30,42,0,128,True,7,1,0
31,12,0,32,True,13,2,0
32,3,0,128,True,8,1,0
33,4,0,128,True,9,1,0
34,12,0,32,True,14,2,0
35,83,0,128,True,10,1,0
36,7,0,8,True,10,0,0
37,30,0,128,True,11,1,0
38,20,0,128,True,12,1,0
39,6,0,8,True,11,0,0
40,52,0,128,True,13,1,0
41,6,0,8,True,12,0,0
42,5,0,8,True,13,0,0
43,88,0,128,True,14,1,0
44,8,0,8,True,14,0,0
0,17,0,32,True,0,2,1
1,5,0,8,True,0,0,1
2,45,0,128,True,0,1,1
3,4,0,8,True,1,0,1
4,46,0,128,True,1,1,1
5,27,0,32,True,1,2,1
6,7,0,32,True,2,2,1
7,3,0,8,True,2,0,1
8,8,0,8,True,3,0,1
9,35,0,128,True,2,1,1
10,8,0,8,True,4,0,1
11,10,0,128,True,3,1,1
12,7,0,8,True,5,0,1
13,10,0,32,True,3,2,1
14,7,0,32,True,4,2,1
15,7,0,32,True,5,2,1
16,4,0,8,True,6,0,1
17,27,0,32,True,6,2,1
18,40,0,128,True,4,1,1
19,1,0,32,True,7,2,1
20,8,0,8,True,7,0,1
21,22,22,128,False,5,1,1
22,114,0,128,True,6,1,1
23,17,0,32,True,8,2,1
24,8,0,8,True,8,0,1
25,119,0,128,True,7,1,1
26,100,0,128,True,8,1,1
27,1,0,128,True,9,1,1
28,70,0,128,True,10,1,1
29,29,0,32,True,9,2,1
30,10,0,32,True,10,2,1
31,4,0,8,True,9,0,1
32,4,0,8,True,10,0,1
33,6,0,128,True,11,1,1
34,17,0,128,True,12,1,1
35,111,0,128,True,13,1,1
36,112,0,128,True,14,1,1
37,20,0,32,True,11,2,1
38,12,0,32,True,12,2,1
39,6,0,8,True,11,0,1
40,8,0,32,True,13,2,1
41,10,0,32,True,14,2,1
42,2,0,8,True,12,0,1
43,3,0,8,True,13,0,1
44,7,0,8,True,14,0,1
0,5,0,8,True,0,2,2
1,114,0,128,True,0,0,2
2,29,0,32,True,0,1,2
3,7,0,8,True,1,2,2
4,3,0,128,True,1,0,2
5,4,0,32,True,1,1,2
6,113,0,128,True,2,0,2
7,3,0,8,True,2,2,2
8,70,0,128,True,3,0,2
9,2,0,8,True,3,2,2
10,31,0,32,True,2,1,2
11,19,0,32,True,3,1,2
12,5,0,8,True,4,2,2
13,7,0,8,True,5,2,2
14,86,0,128,True,4,0,2
15,5,0,8,True,6,2,2
16,4,0,8,True,7,2,2
17,28,0,128,True,5,0,2
18,43,0,128,True,6,0,2
19,4,0,8,True,8,2,2
20,22,0,32,True,4,1,2
21,7,0,8,True,9,2,2
22,13,0,32,True,5,1,2
23,13,0,32,True,6,1,2
24,8,0,8,True,10,2,2
25,112,0,128,True,7,0,2
26,23,0,128,True,8,0,2
27,31,0,32,True,7,1,2
28,8,0,32,True,8,1,2
29,1,0,32,True,9,1,2
30,1,0,32,True,10,1,2
31,2,2,128,False,9,0,2
32,19,0,32,True,11,1,2
33,8,0,128,True,10,0,2
34,3,0,8,True,11,2,2
35,5,0,8,True,12,2,2
36,2,0,8,True,13,2,2
