trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,1,1,8,False,0,2,0
1,3,0,8,True,1,2,0
2,0,0,32,False,0,1,0
3,0,0,8,False,2,2,0
4,3,3,128,False,0,0,0
5,12,12,128,False,1,0,0
6,5,5,32,False,1,1,0
7,1,0,8,True,3,2,0
8,0,0,128,False,2,0,0
9,1,1,32,False,2,1,0
10,3,3,8,False,4,2,0
11,3,3,128,False,3,0,0
12,2,2,8,False,5,2,0
13,1,0,32,True,3,1,0
14,1,1,128,False,4,0,0
15,1,1,8,False,6,2,0
16,0,0,8,False,7,2,0
17,1,1,8,False,8,2,0
18,0,0,128,False,5,0,0
19,0,0,128,False,6,0,0
20,2,2,32,False,4,1,0
21,3,3,128,False,7,0,0
22,1,0,128,True,8,0,0
23,1,1,8,False,9,2,0
24,1,1,32,False,5,1,0
25,2,2,32,False,6,1,0
26,3,3,128,False,9,0,0
27,1,1,128,False,10,0,0
28,1,1,8,False,10,2,0
29,5,0,8,True,11,2,0
30,0,0,128,False,11,0,0
31,0,0,32,False,7,1,0
32,1,1,8,False,12,2,0
33,0,0,32,False,8,1,0
34,1,1,8,False,13,2,0
35,0,0,8,False,14,2,0
36,2,2,32,False,9,1,0
37,6,6,32,False,10,1,0
38,0,0,128,False,12,0,0
39,6,6,128,False,13,0,0
40,2,2,32,False,11,1,0
41,0,0,32,False,12,1,0
42,5,5,32,False,13,1,0
43,0,0,32,False,14,1,0
44,7,7,128,False,14,0,0
0,0,0,32,False,0,2,1
1,2,2,32,False,1,2,1
2,5,5,32,False,2,2,1
3,0,0,8,False,0,1,1
4,1,1,32,False,3,2,1
5,1,1,32,False,4,2,1
6,5,5,128,False,0,0,1
7,2,2,8,False,1,1,1
8,1,1,8,False,2,1,1
9,3,0,128,True,1,0,1
10,3,3,128,False,2,0,1
11,1,1,32,False,5,2,1
12,3,3,8,False,3,1,1
13,3,0,8,True,4,1,1
14,0,0,128,False,3,0,1
15,3,3,32,False,6,2,1
16,2,2,128,False,4,0,1
17,0,0,8,False,5,1,1
18,1,1,128,False,5,0,1
19,5,5,8,False,6,1,1
20,0,0,128,False,6,0,1
21,2,2,32,False,7,2,1
22,0,0,8,False,7,1,1
23,2,2,32,False,8,2,1
24,4,4,128,False,7,0,1
25,1,1,128,False,8,0,1
26,1,1,32,False,9,2,1
27,2,2,128,False,9,0,1
28,2,2,128,False,10,0,1
29,2,0,32,True,10,2,1
30,2,2,32,False,11,2,1
31,2,2,32,False,12,2,1
32,0,0,32,False,13,2,1
33,2,2,128,False,11,0,1
34,0,0,128,False,12,0,1
35,2,0,32,True,14,2,1
36,1,1,8,False,8,1,1
37,2,2,128,False,13,0,1
38,2,2,8,False,9,1,1
39,1,1,8,False,10,1,1
40,0,0,128,False,14,0,1
41,1,1,8,False,11,1,1
42,1,0,8,True,12,1,1
43,1,1,8,False,13,1,1
44,1,1,8,False,14,1,1
