trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,4,0,8,True,0,2,0
1,54,0,128,True,0,1,0
2,5,0,8,True,1,2,0
3,21,0,32,True,0,0,0
4,103,0,128,True,1,1,0
5,2,0,32,True,1,0,0
6,28,0,128,True,2,1,0
7,4,0,8,True,2,2,0
8,5,0,8,True,3,2,0
9,119,0,128,True,3,1,0
10,82,0,128,True,4,1,0
11,20,0,32,True,2,0,0
12,7,0,8,True,4,2,0
13,126,0,128,True,5,1,0
14,5,0,8,True,5,2,0
15,118,0,128,True,6,1,0
16,28,0,32,True,3,0,0
17,112,0,128,True,7,1,0
18,13,0,32,True,4,0,0
19,106,0,128,True,8,1,0
20,6,0,8,True,6,2,0
21,19,0,128,True,9,1,0
22,30,0,32,True,5,0,0
23,17,0,32,True,6,0,0
24,26,0,32,True,7,0,0
25,1,0,32,True,8,0,0
26,1,0,8,True,7,2,0
27,23,0,32,True,9,0,0
28,3,0,8,True,8,2,0
29,5,0,8,True,9,2,0
30,2,0,32,True,10,0,0
31,10,0,32,True,11,0,0
32,106,0,128,True,10,1,0
33,17,0,32,True,12,0,0
34,13,0,32,True,13,0,0
35,67,0,128,True,11,1,0
36,128,0,128,True,12,1,0
37,116,0,128,True,13,1,0
38,4,0,8,True,10,2,0
39,81,0,128,True,14,1,0
40,8,0,8,True,11,2,0
41,4,0,8,True,12,2,0
42,17,0,32,True,14,0,0
43,8,0,8,True,13,2,0
44,1,0,8,True,14,2,0
0,62,0,128,True,0,2,1
1,4,0,8,True,0,1,1
2,14,0,32,True,0,0,1
3,9,0,32,True,1,0,1
4,23,0,32,True,2,0,1
5,4,0,32,True,3,0,1
6,6,0,8,True,1,1,1
7,5,0,32,True,4,0,1
8,61,0,128,True,1,2,1
9,1,0,32,True,5,0,1
10,1,0,8,True,2,1,1
11,29,0,32,True,6,0,1
12,98,0,128,True,2,2,1
13,2,0,32,True,7,0,1
14,17,0,32,True,8,0,1
15,13,0,32,True,9,0,1
16,23,0,32,True,10,0,1
17,54,0,128,True,3,2,1
18,6,0,32,True,11,0,1
19,8,0,8,True,3,1,1
20,34,0,128,True,4,2,1
21,19,0,32,True,12,0,1
22,49,0,128,True,5,2,1
23,2,0,8,True,4,1,1
24,34,0,128,True,6,2,1
25,19,0,32,True,13,0,1
26,23,0,32,True,14,0,1
27,128,0,128,True,7,2,1
28,45,0,128,True,8,2,1
29,2,0,8,True,5,1,1
30,2,0,8,True,6,1,1
31,4,0,8,True,7,1,1
32,10,0,128,True,9,2,1
33,31,0,128,True,10,2,1
34,6,0,8,True,8,1,1
35,3,0,8,True,9,1,1
36,1,0,8,True,10,1,1
37,59,0,128,True,11,2,1
38,90,0,128,True,12,2,1
39,1,0,8,True,11,1,1
40,29,0,128,True,13,2,1
41,59,0,128,True,14,2,1
42,2,0,8,True,12,1,1
43,3,0,8,True,13,1,1
44,2,0,8,True,14,1,1
0,16,0,32,True,0,0,2
1,74,0,128,True,0,1,2
2,15,0,32,True,1,0,2
3,85,0,128,True,1,1,2
4,26,0,32,True,2,0,2
5,77,0,128,True,2,1,2
6,4,0,8,True,0,2,2
7,77,0,128,True,3,1,2
8,6,0,32,True,3,0,2
9,39,0,128,True,4,1,2
10,114,0,128,True,5,1,2
11,6,0,8,True,1,2,2
12,23,0,128,True,6,1,2
13,7,0,8,True,2,2,2
14,20,0,128,True,7,1,2
15,52,0,128,True,8,1,2
16,5,0,8,True,3,2,2
17,12,0,32,True,4,0,2
18,5,0,32,True,5,0,2
19,102,0,128,True,9,1,2
20,7,0,8,True,4,2,2
21,3,0,128,True,10,1,2
22,2,0,8,True,5,2,2
23,66,0,128,True,11,1,2
24,3,0,8,True,6,2,2
25,23,0,32,True,6,0,2
26,114,0,128,True,12,1,2
27,2,0,8,True,7,2,2
28,10,0,128,True,13,1,2
29,3,0,8,True,8,2,2
30,5,0,8,True,9,2,2
31,8,0,32,True,7,0,2
32,2,0,8,True,10,2,2
33,1,0,32,True,8,0,2
34,5,0,8,True,11,2,2
35,8,0,128,True,14,1,2
36,8,0,8,True,12,2,2
37,12,0,32,True,9,0,2
38,4,0,8,True,13,2,2
39,6,0,32,True,10,0,2
40,32,0,32,True,11,0,2
41,1,0,8,True,14,2,2
42,24,0,32,True,12,0,2
43,11,0,32,True,13,0,2
44,9,0,32,True,14,0,2
0,1,0,8,True,0,1,3
1,3,0,32,True,0,0,3
2,59,0,128,True,0,2,3
3,1,0,8,True,1,1,3
4,14,0,32,True,1,0,3
5,5,0,8,True,2,1,3
6,42,0,128,True,1,2,3
7,15,0,128,True,2,2,3
8,20,0,32,True,2,0,3
9,10,0,128,True,3,2,3
10,6,0,8,True,3,1,3
11,2,0,8,True,4,1,3
12,27,0,32,True,3,0,3
13,38,0,128,True,4,2,3
14,20,0,32,True,4,0,3
15,6,0,8,True,5,1,3
16,3,0,32,True,5,0,3
17,1,0,8,True,6,1,3
18,3,0,8,True,7,1,3
19,4,0,8,True,8,1,3
20,117,0,128,True,5,2,3
21,20,0,32,True,6,0,3
22,19,0,128,True,6,2,3
23,6,0,8,True,9,1,3
24,9,0,128,True,7,2,3
25,1,0,32,True,7,0,3
26,85,0,128,True,8,2,3
27,27,0,32,True,8,0,3
28,1,0,8,True,10,1,3
29,4,0,8,True,11,1,3
30,27,0,32,True,9,0,3
31,7,0,32,True,10,0,3
32,22,0,32,True,11,0,3
33,3,0,8,True,12,1,3
34,18,0,32,True,12,0,3
35,114,0,128,True,9,2,3
36,3,0,32,True,13,0,3
37,5,0,8,True,13,1,3
38,102,0,128,True,10,2,3
39,33,0,128,True,11,2,3
40,106,0,128,True,12,2,3
41,1,0,32,True,14,0,3
42,6,0,8,True,14,1,3
43,42,0,128,True,13,2,3
44,30,0,128,True,14,2,3
0,9,0,128,True,0,1,4
