trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,1,1,32,False,0,0,0
1,3,3,128,False,0,1,0
2,1,1,8,False,0,2,0
3,2,2,8,False,1,2,0
4,2,2,32,False,1,0,0
5,1,1,8,False,2,2,0
6,2,2,8,False,3,2,0
7,1,1,8,False,4,2,0
8,1,0,8,True,5,2,0
9,0,0,8,False,6,2,0
10,7,0,32,True,2,0,0
11,0,0,32,False,3,0,0
12,1,1,8,False,7,2,0
13,45,45,128,False,1,1,0
14,76,0,128,True,2,1,0
15,2,0,8,True,8,2,0
16,10,0,32,True,4,0,0
17,0,0,8,False,9,2,0
18,7,7,32,False,5,0,0
19,3,3,8,False,10,2,0
20,46,46,128,False,3,1,0
21,1,1,8,False,11,2,0
22,44,44,128,False,4,1,0
23,8,8,32,False,6,0,0
24,1,1,32,False,7,0,0
25,10,0,128,True,5,1,0
26,22,22,128,False,6,1,0
27,1,0,8,True,12,2,0
28,0,0,8,False,13,2,0
29,0,0,8,False,14,2,0
30,23,23,128,False,7,1,0
31,1,1,128,False,8,1,0
32,8,0,32,True,8,0,0
33,4,4,32,False,9,0,0
34,4,0,32,True,10,0,0
35,7,7,32,False,11,0,0
36,17,17,128,False,9,1,0
37,7,7,128,False,10,1,0
38,7,7,32,False,12,0,0
39,1,1,32,False,13,0,0
40,0,0,32,False,14,0,0
41,10,10,128,False,11,1,0
42,0,0,128,False,12,1,0
43,40,0,128,True,13,1,0
44,72,72,128,False,14,1,0
0,6,0,8,True,0,1,1
1,19,19,32,False,0,0,1
2,7,0,32,True,1,0,1
3,5,0,32,True,2,0,1
4,14,14,128,False,0,2,1
5,8,0,128,True,1,2,1
6,4,4,32,False,3,0,1
7,7,0,32,True,4,0,1
8,10,10,128,False,2,2,1
9,1,1,8,False,1,1,1
10,6,0,32,True,5,0,1
11,26,0,32,True,6,0,1
12,13,13,128,False,3,2,1
13,13,13,32,False,7,0,1
14,2,0,8,True,2,1,1
15,3,3,32,False,8,0,1
16,3,0,128,True,4,2,1
17,6,0,8,True,3,1,1
18,14,14,32,False,9,0,1
19,9,0,32,True,10,0,1
20,5,5,32,False,11,0,1
21,7,7,128,False,5,2,1
22,6,6,8,False,4,1,1
23,1,1,8,False,5,1,1
24,8,0,8,True,6,1,1
25,5,0,8,True,7,1,1
26,6,0,8,True,8,1,1
27,16,0,32,True,12,0,1
28,14,14,128,False,6,2,1
29,5,0,128,True,7,2,1
30,5,0,128,True,8,2,1
31,7,0,8,True,9,1,1
32,5,5,128,False,9,2,1
33,8,0,128,True,10,2,1
34,52,52,128,False,11,2,1
35,2,2,8,False,10,1,1
36,7,0,32,True,13,0,1
37,2,0,32,True,14,0,1
38,3,0,8,True,11,1,1
39,8,0,8,True,12,1,1
40,1,0,8,True,13,1,1
41,1,1,128,False,12,2,1
42,6,0,8,True,14,1,1
43,13,13,128,False,13,2,1
44,12,12,128,False,14,2,1
0,1,1,128,False,0,0,2
1,4,4,128,False,1,0,2
2,4,4,32,False,0,1,2
3,2,2,32,False,1,1,2
4,1,1,32,False,2,1,2
5,3,3,128,False,2,0,2
6,1,1,128,False,3,0,2
7,3,3,32,False,3,1,2
8,5,5,128,False,4,0,2
9,6,0,128,True,5,0,2
10,4,4,32,False,4,1,2
11,6,6,32,False,5,1,2
12,3,3,128,False,6,0,2
