trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,47,0,128,True,0,0,0
1,82,0,128,True,1,0,0
2,2,0,8,True,0,1,0
3,19,0,32,True,0,2,0
4,11,0,32,True,1,2,0
5,1,0,8,True,1,1,0
6,77,0,128,True,2,0,0
7,8,0,8,True,2,1,0
8,1,0,8,True,3,1,0
9,7,0,32,True,2,2,0
10,58,0,128,True,3,0,0
11,2,0,8,True,4,1,0
12,85,0,128,True,4,0,0
13,21,0,32,True,3,2,0
14,29,0,32,True,4,2,0
15,28,0,32,True,5,2,0
16,61,0,128,True,5,0,0
17,20,0,32,True,6,2,0
18,4,0,8,True,5,1,0
19,3,0,8,True,6,1,0
20,2,0,8,True,7,1,0
21,5,0,8,True,8,1,0
22,1,0,8,True,9,1,0
23,108,0,128,True,6,0,0
24,22,0,32,True,7,2,0
25,106,0,128,True,7,0,0
26,6,0,8,True,10,1,0
27,90,0,128,True,8,0,0
28,6,0,8,True,11,1,0
29,21,0,32,True,8,2,0
30,8,0,8,True,12,1,0
31,25,0,32,True,9,2,0
32,20,0,32,True,10,2,0
33,4,0,8,True,13,1,0
34,5,0,8,True,14,1,0
35,91,0,128,True,9,0,0
36,16,0,128,True,10,0,0
37,17,0,32,True,11,2,0
38,27,0,32,True,12,2,0
39,112,0,128,True,11,0,0
40,5,0,32,True,13,2,0
41,25,0,128,True,12,0,0
42,3,0,32,True,14,2,0
43,94,0,128,True,13,0,0
44,123,0,128,True,14,0,0
0,26,0,32,True,0,2,1
1,60,0,128,True,0,0,1
2,30,0,32,True,1,2,1
3,19,0,32,True,2,2,1
4,27,0,128,True,1,0,1
5,76,0,128,True,2,0,1
6,6,0,32,True,3,2,1
7,7,0,8,True,0,1,1
8,8,0,8,True,1,1,1
9,32,0,32,True,4,2,1
10,73,0,128,True,3,0,1
11,6,0,8,True,2,1,1
12,12,0,32,True,5,2,1
13,21,0,32,True,6,2,1
14,31,0,32,True,7,2,1
15,4,0,8,True,3,1,1
16,3,0,32,True,8,2,1
17,27,0,32,True,9,2,1
18,13,0,32,True,10,2,1
19,7,0,8,True,4,1,1
20,60,0,128,True,4,0,1
21,1,0,8,True,5,1,1
22,30,0,32,True,11,2,1
23,103,0,128,True,5,0,1
24,2,0,32,True,12,2,1
25,4,0,32,True,13,2,1
26,5,0,8,True,6,1,1
27,37,0,128,True,6,0,1
28,29,0,32,True,14,2,1
29,6,0,8,True,7,1,1
30,19,0,128,True,7,0,1
31,91,0,128,True,8,0,1
32,90,0,128,True,9,0,1
33,5,0,8,True,8,1,1
34,6,0,8,True,9,1,1
35,13,0,128,True,10,0,1
36,7,0,8,True,10,1,1
37,7,0,8,True,11,1,1
38,7,0,8,True,12,1,1
39,3,0,8,True,13,1,1
40,2,0,8,True,14,1,1
41,102,0,128,True,11,0,1
42,36,0,128,True,12,0,1
43,120,0,128,True,13,0,1
44,71,0,128,True,14,0,1
0,81,0,128,True,0,1,2
1,6,0,8,True,0,0,2
2,23,0,32,True,0,2,2
3,32,0,128,True,1,1,2
4,6,0,32,True,1,2,2
5,6,0,8,True,1,0,2
6,123,0,128,True,2,1,2
7,1,0,32,True,2,2,2
8,7,0,8,True,2,0,2
9,25,0,32,True,3,2,2
10,16,0,32,True,4,2,2
11,115,0,128,True,3,1,2
12,57,0,128,True,4,1,2
13,120,0,128,True,5,1,2
14,7,0,8,True,3,0,2
15,29,0,32,True,5,2,2
16,95,0,128,True,6,1,2
17,32,0,32,True,6,2,2
18,3,0,8,True,4,0,2
19,66,0,128,True,7,1,2
20,7,0,8,True,5,0,2
21,5,0,8,True,6,0,2
22,2,0,8,True,7,0,2
23,121,0,128,True,8,1,2
24,1,0,8,True,8,0,2
25,3,0,8,True,9,0,2
26,12,0,32,True,7,2,2
27,51,0,128,True,9,1,2
28,2,0,8,True,10,0,2
29,65,0,128,True,10,1,2
30,30,0,32,True,8,2,2
31,6,0,8,True,11,0,2
32,8,0,8,True,12,0,2
33,8,0,8,True,13,0,2
34,7,0,8,True,14,0,2
35,30,0,32,True,9,2,2
36,20,0,128,True,11,1,2
37,57,0,128,True,12,1,2
38,5,0,32,True,10,2,2
39,4,0,32,True,11,2,2
40,123,0,128,True,13,1,2
41,61,0,128,True,14,1,2
42,7,0,32,True,12,2,2
43,25,0,32,True,13,2,2
44,31,0,32,True,14,2,2
0,31,0,128,True,0,0,3
1,35,0,128,True,1,0,3
2,26,0,32,True,0,1,3
3,30,0,32,True,1,1,3
4,8,0,8,True,0,2,3
5,30,0,32,True,2,1,3
6,85,0,128,True,2,0,3
7,29,0,32,True,3,1,3
8,6,0,8,True,1,2,3
9,6,0,32,True,4,1,3
10,7,0,8,True,2,2,3
11,1,0,8,True,3,2,3
12,5,0,8,True,4,2,3
13,5,0,8,True,5,2,3
14,113,0,128,True,3,0,3
15,74,0,128,True,4,0,3
16,3,0,8,True,6,2,3
17,4,0,32,True,5,1,3
18,54,0,128,True,5,0,3
19,71,0,128,True,6,0,3
20,28,0,128,True,7,0,3
21,5,0,128,True,8,0,3
22,10,0,32,True,6,1,3
23,6,0,8,True,7,2,3
24,5,0,8,True,8,2,3
25,26,0,32,True,7,1,3
26,124,0,128,True,9,0,3
27,3,0,8,True,9,2,3
28,4,0,8,True,10,2,3
29,3,0,8,True,11,2,3
30,14,0,32,True,8,1,3
31,2,0,128,True,10,0,3
32,4,0,8,True,12,2,3
