trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,1,1,32,False,0,2,0
1,0,0,32,False,1,2,0
2,0,0,128,False,0,1,0
3,0,0,8,False,0,0,0
4,0,0,128,False,1,1,0
5,1,0,8,True,1,0,0
6,1,0,8,True,2,0,0
7,0,0,32,False,2,2,0
8,2,2,128,False,2,1,0
9,0,0,8,False,3,0,0
10,4,4,128,False,3,1,0
11,1,1,32,False,3,2,0
12,5,5,32,False,4,2,0
13,3,3,128,False,4,1,0
14,3,3,32,False,5,2,0
15,0,0,32,False,6,2,0
16,4,4,128,False,5,1,0
17,0,0,8,False,4,0,0
18,0,0,8,False,5,0,0
19,1,1,32,False,7,2,0
20,1,1,128,False,6,1,0
21,3,3,32,False,8,2,0
22,1,1,32,False,9,2,0
23,1,1,128,False,7,1,0
24,1,1,128,False,8,1,0
25,2,2,128,False,9,1,0
26,0,0,32,False,10,2,0
27,2,2,128,False,10,1,0
28,2,2,8,False,6,0,0
29,0,0,8,False,7,0,0
30,1,1,8,False,8,0,0
31,0,0,128,False,11,1,0
32,3,3,32,False,11,2,0
33,0,0,128,False,12,1,0
34,2,2,128,False,13,1,0
35,0,0,32,False,12,2,0
36,0,0,32,False,13,2,0
37,1,1,8,False,9,0,0
38,3,3,32,False,14,2,0
39,2,0,8,True,10,0,0
40,0,0,8,False,11,0,0
41,3,3,8,False,12,0,0
42,0,0,8,False,13,0,0
43,1,1,8,False,14,0,0
44,4,4,128,False,14,1,0
0,1,1,128,False,0,1,1
1,0,0,32,False,0,0,1
2,1,0,8,True,0,2,1
3,1,1,8,False,1,2,1
4,4,4,128,False,1,1,1
5,0,0,8,False,2,2,1
6,0,0,8,False,3,2,1
7,0,0,128,False,2,1,1
8,0,0,8,False,4,2,1
9,0,0,8,False,5,2,1
10,0,0,8,False,6,2,1
11,1,1,128,False,3,1,1
12,0,0,8,False,7,2,1
13,1,1,128,False,4,1,1
14,2,2,8,False,8,2,1
15,0,0,32,False,1,0,1
16,0,0,8,False,9,2,1
17,0,0,128,False,5,1,1
18,0,0,8,False,10,2,1
19,9,0,32,True,2,0,1
20,0,0,8,False,11,2,1
21,0,0,128,False,6,1,1
22,0,0,8,False,12,2,1
23,0,0,8,False,13,2,1
24,2,2,128,False,7,1,1
25,0,0,32,False,3,0,1
26,0,0,128,False,8,1,1
27,5,5,128,False,9,1,1
28,0,0,8,False,14,2,1
29,2,2,32,False,4,0,1
30,0,0,128,False,10,1,1
31,1,1,128,False,11,1,1
32,0,0,128,False,12,1,1
33,0,0,128,False,13,1,1
34,3,3,128,False,14,1,1
35,0,0,32,False,5,0,1
36,3,3,32,False,6,0,1
37,0,0,32,False,7,0,1
38,0,0,32,False,8,0,1
39,0,0,32,False,9,0,1
40,2,2,32,False,10,0,1
41,0,0,32,False,11,0,1
42,3,3,32,False,12,0,1
43,2,2,32,False,13,0,1
44,0,0,32,False,14,0,1
0,1,1,128,False,0,1,2
1,3,3,128,False,1,1,2
2,0,0,32,False,0,2,2
3,0,0,32,False,1,2,2
4,1,1,8,False,0,0,2
5,1,1,32,False,2,2,2
6,2,2,128,False,2,1,2
7,0,0,8,False,1,0,2
8,0,0,8,False,2,0,2
9,0,0,8,False,3,0,2
10,0,0,8,False,4,0,2
11,1,1,32,False,3,2,2
12,0,0,8,False,5,0,2
13,1,1,8,False,6,0,2
14,0,0,8,False,7,0,2
15,0,0,32,False,4,2,2
16,2,2,32,False,5,2,2
17,0,0,128,False,3,1,2
18,1,1,128,False,4,1,2
19,1,1,32,False,6,2,2
20,0,0,32,False,7,2,2
21,0,0,32,False,8,2,2
22,0,0,8,False,8,0,2
23,1,1,32,False,9,2,2
24,1,1,32,False,10,2,2
25,0,0,32,False,11,2,2
26,0,0,32,False,12,2,2
27,0,0,128,False,5,1,2
28,8,8,128,False,6,1,2
29,3,3,32,False,13,2,2
30,0,0,128,False,7,1,2
31,0,0,8,False,9,0,2
32,0,0,32,False,14,2,2
33,2,2,128,False,8,1,2
34,0,0,128,False,9,1,2
35,0,0,8,False,10,0,2
36,0,0,128,False,10,1,2
37,0,0,128,False,11,1,2
38,1,1,8,False,11,0,2
39,0,0,128,False,12,1,2
40,2,0,8,True,12,0,2
41,5,5,8,False,13,0,2
42,0,0,128,False,13,1,2
