trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,0,0,8,False,0,0,0
1,0,0,32,False,0,1,0
2,0,0,128,False,0,2,0
3,0,0,128,False,1,2,0
4,0,0,8,False,1,0,0
5,1,1,128,False,2,2,0
6,0,0,32,False,1,1,0
7,1,1,32,False,2,1,0
8,0,0,128,False,3,2,0
9,0,0,128,False,4,2,0
10,0,0,128,False,5,2,0
11,1,1,128,False,6,2,0
12,0,0,128,False,7,2,0
13,1,1,128,False,8,2,0
14,0,0,32,False,3,1,0
15,0,0,8,False,2,0,0
16,0,0,128,False,9,2,0
17,0,0,32,False,4,1,0
18,0,0,128,False,10,2,0
19,0,0,32,False,5,1,0
20,0,0,128,False,11,2,0
21,2,2,128,False,12,2,0
22,2,2,128,False,13,2,0
23,0,0,128,False,14,2,0
24,1,1,8,False,3,0,0
25,0,0,32,False,6,1,0
26,14,14,32,False,7,1,0
27,0,0,32,False,8,1,0
28,0,0,32,False,9,1,0
29,0,0,32,False,10,1,0
30,3,0,8,True,4,0,0
31,0,0,32,False,11,1,0
32,2,2,32,False,12,1,0
33,3,3,8,False,5,0,0
34,0,0,32,False,13,1,0
35,0,0,32,False,14,1,0
36,3,0,8,True,6,0,0
37,2,2,8,False,7,0,0
38,1,0,8,True,8,0,0
39,0,0,8,False,9,0,0
40,0,0,8,False,10,0,0
41,0,0,8,False,11,0,0
42,3,3,8,False,12,0,0
43,2,2,8,False,13,0,0
44,0,0,8,False,14,0,0
0,0,0,32,False,0,0,1
1,0,0,32,False,1,0,1
2,3,3,8,False,0,2,1
3,0,0,32,False,2,0,1
4,2,2,32,False,3,0,1
5,4,4,128,False,0,1,1
6,0,0,128,False,1,1,1
7,0,0,128,False,2,1,1
8,0,0,128,False,3,1,1
9,0,0,32,False,4,0,1
10,1,1,32,False,5,0,1
11,0,0,8,False,1,2,1
12,0,0,8,False,2,2,1
13,6,6,8,False,3,2,1
14,0,0,32,False,6,0,1
15,1,1,128,False,4,1,1
16,2,0,8,True,4,2,1
17,0,0,32,False,7,0,1
18,0,0,8,False,5,2,1
19,2,0,8,True,6,2,1
20,1,1,8,False,7,2,1
21,0,0,32,False,8,0,1
22,0,0,8,False,8,2,1
23,0,0,32,False,9,0,1
24,4,4,8,False,9,2,1
25,1,1,128,False,5,1,1
26,1,1,8,False,10,2,1
27,4,4,32,False,10,0,1
28,0,0,128,False,6,1,1
29,3,3,128,False,7,1,1
30,5,5,128,False,8,1,1
31,1,1,8,False,11,2,1
32,0,0,128,False,9,1,1
33,2,2,32,False,11,0,1
34,0,0,128,False,10,1,1
35,0,0,32,False,12,0,1
36,0,0,32,False,13,0,1
37,2,2,8,False,12,2,1
38,3,3,128,False,11,1,1
39,1,1,32,False,14,0,1
40,0,0,8,False,13,2,1
41,1,1,8,False,14,2,1
42,1,1,128,False,12,1,1
43,0,0,128,False,13,1,1
44,1,1,128,False,14,1,1
0,0,0,8,False,0,1,2
1,1,1,8,False,1,1,2
2,0,0,128,False,0,2,2
3,2,2,32,False,0,0,2
4,0,0,32,False,1,0,2
5,7,7,128,False,1,2,2
6,0,0,8,False,2,1,2
7,3,0,8,True,3,1,2
8,1,1,128,False,2,2,2
9,0,0,32,False,2,0,2
10,0,0,128,False,3,2,2
11,0,0,32,False,3,0,2
12,1,0,8,True,4,1,2
13,0,0,128,False,4,2,2
14,0,0,128,False,5,2,2
15,0,0,8,False,5,1,2
16,0,0,8,False,6,1,2
17,0,0,32,False,4,0,2
18,3,0,8,True,7,1,2
19,3,3,8,False,8,1,2
20,2,2,32,False,5,0,2
21,0,0,32,False,6,0,2
22,0,0,8,False,9,1,2
23,2,2,8,False,10,1,2
24,2,2,32,False,7,0,2
25,2,2,32,False,8,0,2
26,0,0,8,False,11,1,2
27,0,0,128,False,6,2,2
28,0,0,32,False,9,0,2
29,0,0,8,False,12,1,2
30,4,4,32,False,10,0,2
31,1,1,32,False,11,0,2
32,0,0,128,False,7,2,2
33,0,0,128,False,8,2,2
34,1,1,128,False,9,2,2
35,3,3,32,False,12,0,2
36,2,2,32,False,13,0,2
37,1,1,8,False,13,1,2
38,1,1,128,False,10,2,2
39,0,0,128,False,11,2,2
40,0,0,8,False,14,1,2
41,0,0,128,False,12,2,2
42,2,2,128,False,13,2,2
43,1,1,32,False,14,0,2
44,1,1,128,False,14,2,2
0,1,1,128,False,0,1,3
1,0,0,128,False,1,1,3
2,0,0,8,False,0,0,3
3,0,0,128,False,2,1,3
4,1,1,8,False,1,0,3
5,0,0,32,False,0,2,3
6,0,0,8,False,2,0,3
7,1,0,8,True,3,0,3
8,0,0,32,False,1,2,3
9,0,0,8,False,4,0,3
10,1,1,32,False,2,2,3
11,1,1,128,False,3,1,3
12,3,3,32,False,3,2,3
13,2,2,8,False,5,0,3
14,1,1,8,False,6,0,3
15,2,2,128,False,4,1,3
16,2,2,128,False,5,1,3
17,1,1,128,False,6,1,3
18,1,1,8,False,7,0,3
19,2,2,8,False,8,0,3
20,1,1,8,False,9,0,3
21,2,0,8,True,10,0,3
22,0,0,32,False,4,2,3
23,0,0,128,False,7,1,3
24,0,0,8,False,11,0,3
25,2,2,128,False,8,1,3
26,0,0,8,False,12,0,3
27,0,0,8,False,13,0,3
28,1,1,128,False,9,1,3
29,2,2,32,False,5,2,3
30,3,3,8,False,14,0,3
31,1,1,32,False,6,2,3
32,0,0,128,False,10,1,3
33,0,0,32,False,7,2,3
34,1,1,32,False,8,2,3
35,0,0,32,False,9,2,3
36,0,0,32,False,10,2,3
37,0,0,32,False,11,2,3
38,0,0,32,False,12,2,3
39,0,0,32,False,13,2,3
40,0,0,128,False,11,1,3
41,2,2,128,False,12,1,3
42,0,0,32,False,14,2,3
43,1,1,128,False,13,1,3
