trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,4,4,32,False,0,2,0
1,1,1,8,False,0,1,0
2,0,0,32,False,1,2,0
3,1,1,8,False,1,1,0
4,1,1,128,False,0,0,0
5,0,0,8,False,2,1,0
6,3,3,32,False,2,2,0
7,0,0,8,False,3,1,0
8,6,6,128,False,1,0,0
9,2,2,32,False,3,2,0
10,0,0,32,False,4,2,0
11,1,1,32,False,5,2,0
12,0,0,8,False,4,1,0
13,0,0,128,False,2,0,0
14,0,0,8,False,5,1,0
15,2,0,128,True,3,0,0
16,1,1,32,False,6,2,0
17,1,1,32,False,7,2,0
18,2,2,8,False,6,1,0
19,1,0,8,True,7,1,0
20,2,2,128,False,4,0,0
21,0,0,128,False,5,0,0
22,0,0,128,False,6,0,0
23,0,0,32,False,8,2,0
24,1,1,8,False,8,1,0
25,2,2,32,False,9,2,0
26,0,0,8,False,9,1,0
27,0,0,128,False,7,0,0
28,3,3,32,False,10,2,0
29,1,1,32,False,11,2,0
30,2,2,8,False,10,1,0
31,0,0,8,False,11,1,0
32,0,0,128,False,8,0,0
33,0,0,128,False,9,0,0
34,0,0,128,False,10,0,0
35,1,1,128,False,11,0,0
36,2,2,32,False,12,2,0
37,0,0,128,False,12,0,0
38,3,3,32,False,13,2,0
39,1,1,8,False,12,1,0
40,0,0,32,False,14,2,0
41,1,1,8,False,13,1,0
42,2,2,128,False,13,0,0
43,2,2,128,False,14,0,0
44,0,0,8,False,14,1,0
0,0,0,128,False,0,0,1
1,1,1,32,False,0,2,1
2,0,0,32,False,1,2,1
3,1,1,128,False,1,0,1
4,0,0,128,False,2,0,1
5,1,1,128,False,3,0,1
6,4,4,128,False,4,0,1
7,0,0,32,False,2,2,1
8,1,1,32,False,3,2,1
9,3,3,8,False,0,1,1
10,1,1,128,False,5,0,1
11,0,0,8,False,1,1,1
12,0,0,128,False,6,0,1
13,1,1,8,False,2,1,1
14,0,0,32,False,4,2,1
15,0,0,128,False,7,0,1
16,1,1,128,False,8,0,1
17,1,1,128,False,9,0,1
18,0,0,32,False,5,2,1
19,0,0,128,False,10,0,1
20,0,0,32,False,6,2,1
21,0,0,8,False,3,1,1
22,0,0,8,False,4,1,1
23,1,1,32,False,7,2,1
24,0,0,8,False,5,1,1
25,0,0,8,False,6,1,1
26,1,1,32,False,8,2,1
27,2,2,128,False,11,0,1
28,3,3,8,False,7,1,1
29,0,0,8,False,8,1,1
30,1,1,128,False,12,0,1
31,1,1,8,False,9,1,1
32,1,1,32,False,9,2,1
33,0,0,8,False,10,1,1
34,2,0,128,True,13,0,1
35,1,1,128,False,14,0,1
36,1,1,32,False,10,2,1
37,0,0,32,False,11,2,1
38,1,1,32,False,12,2,1
39,2,2,8,False,11,1,1
40,1,1,32,False,13,2,1
41,0,0,8,False,12,1,1
42,0,0,32,False,14,2,1
43,0,0,8,False,13,1,1
44,4,0,8,True,14,1,1
0,0,0,128,False,0,0,2
1,1,1,32,False,0,2,2
2,0,0,128,False,1,0,2
3,2,2,128,False,2,0,2
4,1,0,8,True,0,1,2
5,1,1,8,False,1,1,2
6,0,0,8,False,2,1,2
7,0,0,32,False,1,2,2
8,0,0,8,False,3,1,2
9,1,1,8,False,4,1,2
10,1,1,128,False,3,0,2
11,0,0,32,False,2,2,2
12,1,1,8,False,5,1,2
13,0,0,32,False,3,2,2
14,0,0,32,False,4,2,2
15,0,0,8,False,6,1,2
16,1,1,32,False,5,2,2
17,1,0,8,True,7,1,2
18,4,4,128,False,4,0,2
19,0,0,8,False,8,1,2
20,0,0,128,False,5,0,2
21,0,0,128,False,6,0,2
22,1,1,32,False,6,2,2
23,1,1,128,False,7,0,2
24,1,1,8,False,9,1,2
25,0,0,8,False,10,1,2
26,1,1,32,False,7,2,2
27,1,1,128,False,8,0,2
28,0,0,128,False,9,0,2
29,2,2,32,False,8,2,2
30,0,0,32,False,9,2,2
31,3,3,128,False,10,0,2
32,0,0,32,False,10,2,2
33,0,0,128,False,11,0,2
34,2,2,32,False,11,2,2
35,0,0,128,False,12,0,2
36,0,0,8,False,11,1,2
37,1,1,32,False,12,2,2
38,2,2,128,False,13,0,2
39,0,0,8,False,12,1,2
40,0,0,32,False,13,2,2
41,8,8,128,False,14,0,2
42,1,1,32,False,14,2,2
43,0,0,8,False,13,1,2
44,6,0,8,True,14,1,2
0,0,0,128,False,0,2,3
1,0,0,128,False,1,2,3
2,0,0,32,False,0,1,3
3,2,2,8,False,0,0,3
4,0,0,8,False,1,0,3
5,0,0,32,False,1,1,3
6,0,0,8,False,2,0,3
7,1,0,8,True,3,0,3
8,2,0,8,True,4,0,3
9,5,5,128,False,2,2,3
10,0,0,8,False,5,0,3
11,2,2,32,False,2,1,3
12,4,4,8,False,6,0,3
13,0,0,8,False,7,0,3
14,0,0,32,False,3,1,3
15,0,0,32,False,4,1,3
16,0,0,8,False,8,0,3
17,0,0,32,False,5,1,3
18,0,0,32,False,6,1,3
19,0,0,128,False,3,2,3
20,3,3,8,False,9,0,3
21,3,3,32,False,7,1,3
22,0,0,8,False,10,0,3
23,0,0,32,False,8,1,3
24,2,2,128,False,4,2,3
25,0,0,8,False,11,0,3
26,0,0,8,False,12,0,3
27,0,0,128,False,5,2,3
28,1,1,8,False,13,0,3
29,2,0,8,True,14,0,3
30,0,0,128,False,6,2,3
31,0,0,128,False,7,2,3
32,2,2,128,False,8,2,3
33,0,0,128,False,9,2,3
34,0,0,32,False,9,1,3
35,0,0,128,False,10,2,3
36,2,2,128,False,11,2,3
37,0,0,32,False,10,1,3
38,1,1,128,False,12,2,3
39,1,1,128,False,13,2,3
40,1,1,32,False,11,1,3
41,0,0,32,False,12,1,3
42,1,1,128,False,14,2,3
43,0,0,32,False,13,1,3
44,2,2,32,False,14,1,3
0,0,0,32,False,0,0,4
1,1,1,32,False,1,0,4
2,1,1,32,False,2,0,4
3,0,0,8,False,0,1,4
4,1,1,8,False,1,1,4
5,1,1,128,False,0,2,4
6,1,1,32,False,3,0,4
7,1,1,32,False,4,0,4
