trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,0,0,128,False,0,0,0
1,0,0,32,False,0,2,0
2,9,9,32,False,1,2,0
3,18,0,32,True,2,2,0
4,5,0,32,True,3,2,0
5,1,0,32,True,4,2,0
6,1,0,8,True,0,1,0
7,67,0,128,True,1,0,0
8,40,0,128,True,2,0,0
9,6,0,8,True,1,1,0
10,17,0,32,True,5,2,0
11,32,0,32,True,6,2,0
12,8,0,8,True,2,1,0
13,67,0,128,True,3,0,0
14,6,0,8,True,3,1,0
15,52,0,128,True,4,0,0
16,6,0,8,True,4,1,0
17,1,0,8,True,5,1,0
18,3,0,8,True,6,1,0
19,3,0,8,True,7,1,0
20,107,0,128,True,5,0,0
21,95,0,128,True,6,0,0
22,5,0,32,True,7,2,0
23,1,0,8,True,8,1,0
24,4,0,32,True,8,2,0
25,6,0,8,True,9,1,0
26,32,0,32,True,9,2,0
27,104,0,128,True,7,0,0
28,13,0,32,True,10,2,0
29,14,0,32,True,11,2,0
30,126,0,128,True,8,0,0
31,8,0,8,True,10,1,0
32,28,0,32,True,12,2,0
33,2,0,8,True,11,1,0
34,5,0,8,True,12,1,0
35,30,0,32,True,13,2,0
36,7,0,128,True,9,0,0
37,1,0,32,True,14,2,0
38,6,0,8,True,13,1,0
39,67,0,128,True,10,0,0
40,6,0,8,True,14,1,0
41,47,0,128,True,11,0,0
42,11,0,128,True,12,0,0
43,6,0,128,True,13,0,0
44,128,0,128,True,14,0,0
0,1,1,128,False,0,1,1
1,6,6,128,False,1,1,1
2,5,0,8,True,0,2,1
3,4,4,128,False,2,1,1
4,46,0,128,True,3,1,1
5,1,0,8,True,1,2,1
6,4,0,8,True,2,2,1
7,15,0,32,True,0,0,1
8,6,0,8,True,3,2,1
9,119,0,128,True,4,1,1
10,23,0,32,True,1,0,1
11,7,0,8,True,4,2,1
12,1,0,8,True,5,2,1
13,8,0,8,True,6,2,1
14,4,0,32,True,2,0,1
15,37,0,128,True,5,1,1
16,2,0,8,True,7,2,1
17,17,0,32,True,3,0,1
18,4,0,8,True,8,2,1
19,5,0,128,True,6,1,1
20,11,0,32,True,4,0,1
21,112,0,128,True,7,1,1
22,40,0,128,True,8,1,1
23,113,0,128,True,9,1,1
24,12,0,32,True,5,0,1
25,7,0,8,True,9,2,1
26,117,0,128,True,10,1,1
