trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,-3.1,0.5,1,0
1,0,1,0,6.7,0.5,1,0
2,0,2,1,6.13,0.5,0,0
3,0,3,1,-4.2,0.5,0,0
4,0,4,0,5.05,0.5,1,0
5,0,5,0,22.29,0.5,1,0
6,0,6,0,6.65,0.5,1,0
7,0,7,1,-3.34,0.5,0,0
8,0,8,1,-11.38,0.5,0,0
9,0,9,0,3.26,0.5,1,0
10,0,10,1,-2.98,0.5,0,0
11,0,11,0,11.46,0.5,1,0
12,0,12,0,24.8,0.5,1,0
13,0,13,1,4.78,0.5,0,0
14,0,14,0,-4.71,0.5,1,0
15,0,15,0,24.38,0.5,1,0
16,0,16,1,-21.71,0.5,0,0
17,0,17,1,-10.48,0.5,0,0
18,0,18,1,-6.25,0.5,0,0
19,0,19,1,-9.72,0.5,0,0
20,0,20,1,-34.45,0.5,1,0
21,1,0,1,3.49,0.5,1,0
22,1,1,1,15.53,0.5,1,0
23,1,2,0,-7.22,0.5,0,0
24,1,3,0,-7.4,0.5,0,0
25,1,4,1,9.92,0.5,1,0
26,1,5,1,6.4,0.5,1,0
27,1,6,0,-5.66,0.5,0,0
28,1,7,1,14.92,0.5,1,0
29,1,8,0,-2.29,0.5,0,0
30,1,9,1,6.1,0.5,1,0
31,1,10,1,8.47,0.5,1,0
32,1,11,0,15.8,0.5,0,0
33,1,12,1,9.99,0.5,1,0
34,1,13,1,27.29,0.5,1,0
35,1,14,0,-10.11,0.5,0,0
36,1,15,0,-3.11,0.5,0,0
37,1,16,1,12.17,0.5,1,0
38,1,17,0,-17.29,0.5,0,0
39,1,18,1,9.32,0.5,1,0
40,1,19,1,-3.17,0.5,0,0
41,2,0,1,3.66,0.5,0,0
42,2,1,0,7.68,0.5,1,0
43,2,2,1,-23.47,0.5,0,0
44,2,3,1,-15.56,0.5,0,0
45,2,4,0,5.2,0.5,1,0
46,2,5,0,-2.33,0.5,1,0
47,2,6,0,15.65,0.5,1,0
48,2,7,1,-2.51,0.5,0,0
49,2,8,0,7.81,0.5,1,0
50,2,9,0,6.85,0.5,1,0
51,2,10,0,21.81,0.5,1,0
52,2,11,0,8.58,0.5,1,0
53,2,12,0,9.6,0.5,1,0
54,2,13,1,-8.86,0.5,0,0
55,2,14,0,-0.23,0.5,1,0
56,2,15,1,-0.27,0.5,0,0
57,2,16,0,6.43,0.5,1,0
58,2,17,1,-18.3,0.5,0,0
59,2,18,1,-16.15,0.5,0,0
60,2,19,1,-12.68,0.5,1,0
61,3,0,1,10.86,0.5,1,0
62,3,1,0,-2.08,0.5,0,0
63,3,2,0,-10.14,0.5,0,0
64,3,3,1,11.26,0.5,1,0
65,3,4,0,-8.46,0.5,0,0
66,3,5,0,-10.58,0.5,0,0
67,3,6,1,4.81,0.5,1,0
68,3,7,1,4.56,0.5,1,0
69,3,8,1,24.26,0.5,1,0
70,3,9,0,-14.29,0.5,0,0
71,3,10,0,-11.57,0.5,0,0
72,3,11,1,12.07,0.5,1,0
73,3,12,1,3.01,0.5,1,0
74,3,13,0,-19.0,0.5,0,0
75,3,14,1,10.59,0.5,1,0
76,3,15,1,5.97,0.5,1,0
77,3,16,0,-22.82,0.5,0,0
78,3,17,0,1.89,0.5,0,0
