trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,-20.11,0.99,0,0
1,0,1,0,16.84,0.99,1,0
2,0,2,1,4.61,0.99,0,0
3,0,3,0,16.35,0.99,1,0
4,0,4,1,-17.76,0.99,0,0
5,0,5,1,2.55,0.99,0,0
6,0,6,0,13.09,0.99,1,0
7,0,7,0,4.99,0.99,1,0
8,0,8,0,12.89,0.99,1,0
9,0,9,1,-13.25,0.99,0,0
10,0,10,0,13.11,0.99,1,0
11,0,11,0,0.4,0.99,1,0
12,0,12,1,3.74,0.99,0,0
13,0,13,0,0.35,0.99,1,0
14,0,14,0,1.96,0.99,1,0
15,0,15,1,-11.77,0.99,0,0
16,0,16,1,-9.15,0.99,0,0
17,0,17,0,3.18,0.99,1,0
18,0,18,0,14.41,0.99,1,0
19,0,19,1,-17.9,0.99,0,0
20,0,20,1,-8.56,0.99,1,0
21,1,0,0,-20.67,0.99,0,0
22,1,1,1,1.66,0.99,1,0
23,1,2,1,11.53,0.99,1,0
24,1,3,1,19.15,0.99,1,0
25,1,4,0,-2.49,0.99,0,0
26,1,5,1,13.81,0.99,1,0
27,1,6,1,3.23,0.99,1,0
28,1,7,0,-4.7,0.99,0,0
29,1,8,1,3.28,0.99,1,0
30,1,9,1,10.83,0.99,1,0
31,1,10,0,-12.67,0.99,0,0
32,1,11,1,4.27,0.99,1,0
33,1,12,1,22.37,0.99,1,0
34,1,13,0,-5.46,0.99,0,0
35,1,14,0,-7.89,0.99,0,0
36,1,15,0,-9.22,0.99,0,0
37,1,16,0,-11.08,0.99,0,0
38,1,17,1,10.99,0.99,1,0
39,1,18,0,-17.44,0.99,0,0
40,1,19,1,21.86,0.99,0,0
41,2,0,0,24.05,0.99,1,0
42,2,1,1,-1.42,0.99,0,0
43,2,2,1,-18.98,0.99,0,0
44,2,3,0,3.46,0.99,1,0
45,2,4,1,-7.44,0.99,0,0
46,2,5,1,-24.27,0.99,0,0
47,2,6,0,12.67,0.99,1,0
48,2,7,0,19.15,0.99,1,0
49,2,8,1,10.43,0.99,0,0
50,2,9,0,2.67,0.99,1,0
51,2,10,1,-4.81,0.99,0,0
52,2,11,0,9.87,0.99,1,0
53,2,12,1,-5.8,0.99,0,0
54,2,13,0,7.24,0.99,1,0
55,2,14,0,21.1,0.99,1,0
56,2,15,1,-0.07,0.99,0,0
57,2,16,0,13.55,0.99,1,0
58,2,17,1,-9.37,0.99,0,0
59,2,18,1,-0.3,0.99,0,0
60,2,19,0,8.04,0.99,0,0
61,3,0,0,-7.38,0.99,0,0
