trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,65.89,0.5,1,0
1,0,1,0,64.79,0.5,1,0
2,0,2,1,30.03,0.6,0,0
3,0,3,0,70.13,0.75,1,0
4,0,4,0,57.88,0.85,1,0
5,0,5,0,52.13,0.75,1,0
6,0,6,0,51.15,0.85,1,0
7,0,7,1,34.37,0.65,0,0
8,0,8,1,29.3,0.65,0,0
9,0,9,1,40.2,0.65,0,0
10,0,10,1,47.52,0.7,0,0
11,0,11,0,56.31,0.75,1,0
12,0,12,0,55.42,0.75,1,0
13,0,13,0,59.57,0.75,1,0
14,0,14,1,48.7,0.65,0,0
15,0,15,0,64.66,0.75,1,0
16,0,16,0,58.35,0.75,1,0
17,0,17,0,74.69,0.75,1,0
18,0,18,0,49.84,0.7,1,0
19,0,19,0,43.69,0.75,1,0
20,0,20,1,42.59,0.0,1,0
21,1,0,0,30.19,0.75,0,0
22,1,1,0,56.39,0.75,0,0
23,1,2,0,45.03,0.75,0,0
24,1,3,1,62.88,0.0,1,0
25,1,4,1,58.21,0.65,1,0
26,1,5,1,56.01,0.6,1,0
27,1,6,1,51.41,0.7,1,0
28,1,7,1,61.87,0.55,1,0
29,1,8,1,54.49,0.7,1,0
30,1,9,0,31.98,0.75,0,0
31,1,10,1,56.46,0.75,1,0
32,1,11,0,32.2,0.75,0,0
33,1,12,0,51.87,0.75,0,0
34,1,13,1,64.2,0.75,1,0
35,1,14,1,77.07,0.75,1,0
36,1,15,1,54.1,0.75,1,0
37,1,16,1,47.64,0.75,1,0
38,1,17,1,59.11,0.75,1,0
39,1,18,1,63.63,0.65,1,0
40,1,19,0,43.39,0.85,1,0
41,2,0,1,45.01,0.75,0,0
42,2,1,1,40.32,0.75,0,0
43,2,2,1,28.77,0.7,0,0
44,2,3,1,24.27,0.75,0,0
45,2,4,1,54.18,0.65,0,0
46,2,5,1,37.76,0.75,0,0
47,2,6,1,42.84,0.75,0,0
48,2,7,0,65.65,0.75,1,0
49,2,8,1,35.86,0.75,0,0
50,2,9,1,49.56,0.85,0,0
51,2,10,1,43.62,0.0,0,0
52,2,11,0,71.79,0.75,1,0
53,2,12,0,50.73,0.75,1,0
54,2,13,0,49.48,0.85,1,0
55,2,14,1,53.78,0.75,0,0
56,2,15,1,41.47,0.75,0,0
57,2,16,1,30.38,0.65,0,0
58,2,17,0,63.04,0.85,1,0
59,2,18,1,45.78,0.75,0,0
60,2,19,0,60.27,0.0,0,0
61,3,0,0,45.73,0.85,0,0
62,3,1,0,24.98,0.85,0,0
63,3,2,0,49.98,0.85,0,0
64,3,3,0,37.21,0.85,0,0
65,3,4,0,48.79,0.75,0,0
66,3,5,0,38.32,0.85,0,0
67,3,6,0,33.16,0.8,0,0
68,3,7,0,50.39,0.75,0,0
69,3,8,0,22.33,0.85,0,0
70,3,9,0,51.36,0.0,0,0
71,3,10,0,42.25,0.75,0,0
72,3,11,0,42.82,0.65,0,0
73,3,12,0,50.84,0.85,0,0
74,3,13,0,57.28,0.85,0,0
75,3,14,0,26.44,0.75,0,0
76,3,15,1,61.73,0.75,1,0
77,3,16,0,39.53,0.85,0,0
78,3,17,0,48.31,0.85,0,0
79,3,18,0,42.77,0.85,1,0
0,0,0,1,47.96,0.5,1,1
1,0,1,1,50.13,0.5,1,1
2,0,2,1,55.32,0.75,1,1
3,0,3,1,52.77,0.75,1,1
4,0,4,1,58.59,0.75,1,1
5,0,5,0,43.39,0.6,0,1
6,0,6,1,59.69,0.75,1,1
7,0,7,1,51.27,0.75,1,1
8,0,8,1,74.78,0.75,1,1
9,0,9,1,45.47,0.75,1,1
10,0,10,1,64.68,0.75,1,1
11,0,11,1,65.31,0.65,1,1
12,0,12,1,60.55,0.65,1,1
13,0,13,1,65.12,0.75,1,1
14,0,14,1,72.83,0.75,1,1
15,0,15,1,50.09,0.75,1,1
16,0,16,1,69.52,0.75,1,1
17,0,17,1,56.21,0.75,1,1
18,0,18,1,62.24,0.75,1,1
19,0,19,1,60.17,0.75,1,1
20,0,20,1,59.43,0.75,0,1
21,1,0,0,65.84,0.75,1,1
22,1,1,0,57.31,0.65,1,1
23,1,2,1,46.6,0.0,0,1
24,1,3,0,41.9,0.65,1,1
25,1,4,1,48.12,0.7,0,1
26,1,5,1,45.12,0.75,0,1
27,1,6,0,54.77,0.6,1,1
28,1,7,1,27.53,0.75,0,1
29,1,8,0,57.92,0.65,1,1
30,1,9,0,74.68,0.65,1,1
31,1,10,0,64.32,0.65,1,1
32,1,11,0,58.29,0.65,1,1
33,1,12,0,51.77,0.65,1,1
34,1,13,0,62.79,0.75,1,1
35,1,14,0,57.42,0.65,1,1
36,1,15,0,69.09,0.75,1,1
37,1,16,0,66.67,0.75,1,1
38,1,17,0,60.75,0.75,1,1
39,1,18,0,51.96,0.85,1,1
40,1,19,0,59.98,0.85,0,1
41,2,0,0,36.51,0.85,0,1
42,2,1,0,34.88,0.85,0,1
