trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,55.79,0.5,0,0
1,0,1,0,39.52,0.5,0,0
2,0,2,0,42.17,0.5,0,0
3,0,3,0,24.97,0.5,0,0
4,0,4,0,38.23,0.5,0,0
5,0,5,1,67.92,0.5,1,0
6,0,6,0,42.11,0.5,0,0
7,0,7,0,40.87,0.5,0,0
8,0,8,0,38.61,0.5,0,0
9,0,9,0,42.02,0.5,0,0
10,0,10,0,38.08,0.5,0,0
11,0,11,0,31.9,0.85,0,0
12,0,12,0,47.82,0.5,0,0
13,0,13,0,35.74,0.85,0,0
14,0,14,0,41.56,0.85,0,0
15,0,15,1,60.01,0.75,1,0
16,0,16,1,71.05,0.5,1,0
17,0,17,1,58.09,0.95,1,0
18,0,18,0,50.07,0.5,0,0
19,0,19,0,28.02,0.5,0,0
20,0,20,1,44.44,0.95,0,0
21,1,0,1,51.67,0.95,0,0
22,1,1,0,69.74,0.75,1,0
23,1,2,0,71.28,0.5,1,0
24,1,3,1,25.07,0.5,0,0
25,1,4,0,64.72,0.75,1,0
26,1,5,0,70.26,0.75,1,0
27,1,6,0,57.74,0.75,1,0
28,1,7,1,25.45,0.95,0,0
29,1,8,1,44.82,0.95,0,0
30,1,9,1,32.2,0.95,0,0
31,1,10,1,35.89,0.95,0,0
32,1,11,0,65.33,0.65,1,0
33,1,12,0,71.03,0.65,1,0
34,1,13,0,63.69,0.65,1,0
35,1,14,1,39.19,0.95,0,0
36,1,15,0,60.11,0.85,1,0
37,1,16,1,40.81,0.95,0,0
38,1,17,0,58.5,0.5,1,0
39,1,18,1,42.27,0.95,0,0
40,1,19,1,30.33,0.95,1,0
41,2,0,0,37.33,0.5,0,0
42,2,1,1,61.87,0.95,1,0
43,2,2,0,40.18,0.5,0,0
44,2,3,0,41.82,0.95,0,0
45,2,4,0,48.63,0.75,0,0
46,2,5,0,32.16,0.5,0,0
47,2,6,0,41.34,0.75,0,0
48,2,7,0,49.07,0.5,0,0
49,2,8,0,27.88,0.95,0,0
50,2,9,1,65.28,0.5,1,0
51,2,10,1,64.27,0.75,1,0
52,2,11,1,52.58,0.95,1,0
53,2,12,0,25.88,0.5,0,0
54,2,13,1,55.7,0.5,1,0
55,2,14,0,46.98,0.5,0,0
56,2,15,0,44.97,0.5,0,0
57,2,16,0,43.82,0.95,0,0
58,2,17,0,40.59,0.95,0,0
59,2,18,0,31.05,0.5,0,0
60,2,19,0,46.23,0.95,1,0
61,3,0,0,66.65,0.95,1,0
62,3,1,0,63.86,0.95,1,0
63,3,2,0,57.07,0.5,1,0
64,3,3,0,64.31,0.95,1,0
65,3,4,1,44.35,0.5,0,0
66,3,5,1,38.82,0.95,0,0
67,3,6,0,73.97,0.95,1,0
68,3,7,0,54.86,0.5,1,0
69,3,8,1,34.91,0.95,0,0
70,3,9,1,40.39,0.95,0,0
71,3,10,0,54.47,0.5,1,0
72,3,11,1,39.66,0.95,0,0
73,3,12,0,62.85,0.95,1,0
74,3,13,0,62.89,0.99,1,0
75,3,14,0,62.17,0.87,1,0
76,3,15,0,58.26,0.87,1,0
77,3,16,1,38.55,0.95,0,0
78,3,17,1,37.06,0.99,0,0
79,3,18,1,55.57,0.87,1,0
0,0,0,1,56.67,0.2,1,1
1,0,1,1,67.11,0.45,1,1
2,0,2,1,54.52,0.4,1,1
3,0,3,1,54.15,0.45,1,1
4,0,4,1,58.22,0.65,1,1
5,0,5,0,34.92,0.5,0,1
6,0,6,1,70.82,0.83,1,1
7,0,7,1,67.25,0.95,1,1
8,0,8,1,52.0,0.83,1,1
9,0,9,1,65.59,0.82,1,1
10,0,10,0,47.12,0.6,0,1
11,0,11,1,51.39,0.83,1,1
12,0,12,1,65.14,0.82,1,1
13,0,13,1,46.51,0.83,1,1
14,0,14,1,70.32,0.83,1,1
15,0,15,0,54.51,0.5,0,1
16,0,16,0,56.0,0.55,0,1
17,0,17,1,60.3,0.83,1,1
