trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,37.92,0.5,0,0
1,0,1,0,68.36,0.5,1,0
2,0,2,0,68.95,0.6,1,0
3,0,3,0,79.2,0.7,1,0
4,0,4,1,37.75,0.6,0,0
5,0,5,0,71.47,0.7,1,0
6,0,6,0,68.88,0.7,1,0
7,0,7,1,42.56,0.5,0,0
8,0,8,0,51.98,0.7,1,0
9,0,9,0,61.41,0.7,1,0
10,0,10,0,65.21,0.7,1,0
11,0,11,0,64.16,0.7,1,0
12,0,12,0,60.8,0.7,1,0
13,0,13,1,41.74,0.5,0,0
14,0,14,0,64.15,0.7,1,0
15,0,15,0,64.54,0.7,1,0
16,0,16,0,55.41,0.7,1,0
17,0,17,1,58.22,0.5,0,0
18,0,18,1,40.77,0.5,0,0
19,0,19,1,56.51,0.5,0,0
20,0,20,1,41.07,0.5,1,0
21,1,0,1,64.26,0.5,1,0
22,1,1,1,50.96,0.5,1,0
23,1,2,1,66.7,0.5,1,0
24,1,3,0,43.31,0.7,0,0
25,1,4,0,44.36,0.5,0,0
26,1,5,0,37.13,0.5,0,0
27,1,6,1,62.45,0.5,1,0
28,1,7,1,56.49,0.5,1,0
29,1,8,1,60.45,0.5,1,0
30,1,9,1,55.57,0.5,1,0
31,1,10,1,61.84,0.5,1,0
32,1,11,1,62.28,0.6,1,0
33,1,12,1,66.43,0.7,1,0
34,1,13,1,55.04,0.7,1,0
35,1,14,1,48.09,0.8,1,0
36,1,15,1,69.43,0.5,1,0
37,1,16,1,56.18,0.7,1,0
38,1,17,1,66.51,0.5,1,0
39,1,18,1,51.95,0.5,1,0
40,1,19,1,66.45,0.5,0,0
41,2,0,1,46.0,0.5,0,0
42,2,1,1,35.25,0.5,0,0
43,2,2,0,75.73,0.5,1,0
44,2,3,0,49.8,0.5,1,0
45,2,4,0,49.05,0.5,1,0
46,2,5,0,68.21,0.5,1,0
47,2,6,0,66.97,0.5,1,0
48,2,7,0,56.99,0.5,1,0
49,2,8,0,53.49,0.5,1,0
50,2,9,0,50.72,0.5,1,0
51,2,10,0,58.52,0.5,1,0
52,2,11,0,51.24,0.5,1,0
53,2,12,0,61.08,0.5,1,0
54,2,13,0,55.79,0.5,1,0
55,2,14,0,62.32,0.5,1,0
56,2,15,0,58.45,0.5,1,0
57,2,16,0,68.27,0.5,1,0
58,2,17,0,65.33,0.5,1,0
59,2,18,0,46.45,0.5,1,0
60,2,19,0,44.91,0.5,0,0
61,3,0,0,33.07,0.5,0,0
62,3,1,0,37.32,0.5,0,0
63,3,2,0,36.15,0.5,0,0
64,3,3,1,60.5,0.5,1,0
65,3,4,1,48.55,0.5,1,0
66,3,5,1,60.94,0.5,1,0
67,3,6,1,65.73,0.5,1,0
68,3,7,1,50.1,0.5,1,0
69,3,8,1,59.29,0.5,1,0
70,3,9,1,57.45,0.5,1,0
71,3,10,1,79.91,0.5,1,0
72,3,11,1,59.0,0.5,1,0
73,3,12,1,59.84,0.5,1,0
74,3,13,1,63.74,0.5,1,0
75,3,14,1,51.45,0.5,1,0
76,3,15,1,65.47,0.5,1,0
77,3,16,1,60.93,0.5,1,0
78,3,17,1,64.24,0.8,1,0
79,3,18,1,65.91,0.8,0,0
0,0,0,1,32.96,0.5,0,1
1,0,1,0,58.69,0.5,1,1
2,0,2,0,52.97,0.6,1,1
3,0,3,0,51.54,0.6,1,1
4,0,4,0,66.98,0.6,1,1
5,0,5,1,51.05,0.5,0,1
6,0,6,0,43.61,0.6,1,1
