trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,41.0,0.5,0,0
1,0,1,0,57.9,0.5,1,0
2,0,2,0,69.31,0.75,1,0
3,0,3,1,39.52,0.75,0,0
4,0,4,0,60.17,0.75,1,0
5,0,5,0,60.51,0.75,1,0
6,0,6,1,27.93,0.6,0,0
7,0,7,0,72.4,0.75,1,0
8,0,8,0,48.38,0.75,1,0
9,0,9,0,64.6,0.65,1,0
10,0,10,1,44.86,0.6,0,0
11,0,11,1,35.03,0.65,0,0
12,0,12,0,64.08,0.75,1,0
13,0,13,0,60.86,0.75,1,0
14,0,14,0,61.53,0.75,1,0
15,0,15,1,55.77,0.65,0,0
16,0,16,1,52.06,0.65,0,0
17,0,17,1,34.16,0.65,0,0
18,0,18,1,21.96,0.75,0,0
19,0,19,0,47.32,0.65,1,0
20,0,20,1,41.45,0.55,1,0
21,1,0,0,36.01,0.65,0,0
22,1,1,1,63.88,0.65,1,0
23,1,2,1,48.32,0.65,1,0
24,1,3,1,49.89,0.65,1,0
25,1,4,1,55.9,0.65,1,0
26,1,5,1,63.04,0.65,1,0
27,1,6,1,57.62,0.65,1,0
28,1,7,1,51.6,0.65,1,0
29,1,8,1,57.68,0.65,1,0
30,1,9,1,64.86,0.75,1,0
31,1,10,1,72.09,0.75,1,0
32,1,11,1,71.28,0.75,1,0
33,1,12,1,63.3,0.75,1,0
34,1,13,1,63.58,0.65,1,0
35,1,14,1,54.96,0.65,1,0
36,1,15,1,62.97,0.75,1,0
37,1,16,1,72.13,0.75,1,0
38,1,17,0,54.0,0.65,0,0
39,1,18,1,61.88,0.75,1,0
40,1,19,1,61.09,0.65,0,0
41,2,0,1,32.78,0.75,0,0
42,2,1,1,34.14,0.65,0,0
43,2,2,0,59.04,0.65,1,0
44,2,3,0,59.84,0.65,1,0
45,2,4,0,69.28,0.65,1,0
46,2,5,0,62.53,0.65,1,0
47,2,6,0,61.74,0.75,1,0
48,2,7,0,58.84,0.75,1,0
49,2,8,0,57.94,0.75,1,0
50,2,9,0,59.45,0.65,1,0
51,2,10,0,62.54,0.75,1,0
52,2,11,0,72.63,0.75,1,0
53,2,12,0,55.04,0.75,1,0
54,2,13,0,64.17,0.65,1,0
55,2,14,0,50.63,0.75,1,0
56,2,15,0,52.6,0.75,1,0
57,2,16,0,60.3,0.75,1,0
58,2,17,0,72.53,0.65,1,0
59,2,18,0,66.27,0.65,1,0
60,2,19,0,42.96,0.75,0,0
61,3,0,0,37.92,0.65,0,0
62,3,1,1,66.15,0.65,1,0
63,3,2,1,54.26,0.75,1,0
64,3,3,1,71.2,0.75,1,0
65,3,4,1,47.25,0.75,1,0
66,3,5,1,56.65,0.75,1,0
67,3,6,1,67.82,0.75,1,0
68,3,7,1,60.91,0.75,1,0
69,3,8,1,77.66,0.75,1,0
70,3,9,1,61.46,0.65,1,0
71,3,10,1,66.07,0.75,1,0
72,3,11,1,62.26,0.75,1,0
73,3,12,1,61.79,0.75,1,0
74,3,13,1,60.72,0.75,1,0
75,3,14,1,54.92,0.75,1,0
76,3,15,1,65.74,0.75,1,0
77,3,16,1,52.55,0.75,1,0
78,3,17,1,66.14,0.75,1,0
79,3,18,1,71.16,0.75,0,0
0,0,0,1,56.68,0.5,1,1
1,0,1,0,44.32,0.5,0,1
2,0,2,1,68.6,0.75,1,1
3,0,3,1,62.16,0.75,1,1
4,0,4,1,55.91,0.75,1,1
5,0,5,0,36.68,0.75,0,1
6,0,6,1,59.67,0.25,1,1
7,0,7,0,31.07,0.25,0,1
8,0,8,1,58.66,0.75,1,1
9,0,9,0,39.33,0.6,0,1
10,0,10,1,58.99,0.65,1,1
11,0,11,1,52.24,0.65,1,1
12,0,12,1,42.0,0.65,1,1
13,0,13,0,29.56,0.65,0,1
14,0,14,0,45.43,0.65,0,1
15,0,15,0,38.58,0.65,0,1
16,0,16,0,45.94,0.75,0,1
17,0,17,0,34.2,0.65,0,1
18,0,18,0,37.33,0.75,0,1
19,0,19,1,55.44,0.65,1,1
20,0,20,1,69.11,0.65,0,1
21,1,0,1,22.75,0.65,0,1
22,1,1,1,33.83,0.65,0,1
23,1,2,1,46.18,0.65,0,1
24,1,3,1,32.65,0.65,0,1
25,1,4,1,32.72,0.5,0,1
26,1,5,1,33.82,0.5,0,1
27,1,6,1,41.7,0.75,0,1
28,1,7,1,50.92,0.75,0,1
29,1,8,0,59.25,0.75,1,1
30,1,9,0,61.42,0.65,1,1
31,1,10,0,52.66,0.65,1,1
32,1,11,0,55.5,0.65,1,1
33,1,12,0,64.09,0.75,1,1
34,1,13,0,55.71,0.65,1,1
35,1,14,0,71.58,0.65,1,1
36,1,15,0,52.56,0.65,1,1
37,1,16,0,58.16,0.75,1,1
38,1,17,0,56.06,0.75,1,1
39,1,18,1,32.06,0.65,0,1
40,1,19,0,53.55,0.65,0,1
41,2,0,0,42.09,0.65,0,1
42,2,1,0,37.97,0.75,0,1
43,2,2,0,54.64,0.75,0,1
44,2,3,0,45.62,0.65,0,1
45,2,4,0,44.3,0.75,0,1
46,2,5,1,47.97,0.65,1,1
47,2,6,1,56.07,0.65,1,1
48,2,7,1,53.8,0.65,1,1
49,2,8,1,53.72,0.75,1,1
50,2,9,1,54.91,0.75,1,1
51,2,10,1,73.03,0.5,1,1
52,2,11,1,57.75,0.75,1,1
53,2,12,1,43.55,0.75,1,1
54,2,13,1,57.15,0.65,1,1
55,2,14,1,65.29,0.75,1,1
56,2,15,1,62.09,0.75,1,1
57,2,16,1,60.25,0.65,1,1
58,2,17,1,57.39,0.75,1,1
59,2,18,1,68.89,0.65,1,1
60,2,19,1,57.62,0.65,0,1
61,3,0,1,44.43,0.65,0,1
62,3,1,1,39.8,0.75,0,1
63,3,2,0,59.19,0.75,1,1
64,3,3,1,38.3,0.75,0,1
65,3,4,1,37.44,0.5,0,1
66,3,5,1,36.06,0.75,0,1
67,3,6,1,32.97,0.65,0,1
68,3,7,1,51.66,0.65,0,1
69,3,8,1,29.73,0.65,0,1
70,3,9,0,70.35,0.75,1,1
71,3,10,0,48.55,0.75,1,1
72,3,11,0,56.53,0.75,1,1
73,3,12,0,63.7,0.75,1,1
74,3,13,0,55.34,0.75,1,1
75,3,14,0,60.27,0.75,1,1
76,3,15,0,66.22,0.75,1,1
77,3,16,0,50.86,0.75,1,1
78,3,17,0,58.85,0.75,1,1
79,3,18,0,65.92,0.75,0,1
0,0,0,1,27.95,0.5,0,2
1,0,1,0,55.66,0.5,1,2
2,0,2,0,67.27,0.75,1,2
3,0,3,0,55.8,0.75,1,2
4,0,4,0,60.61,0.75,1,2
5,0,5,1,49.24,0.75,0,2
6,0,6,1,45.63,0.75,0,2
7,0,7,0,57.21,0.75,1,2
8,0,8,1,30.9,0.6,0,2
9,0,9,1,36.56,0.65,0,2
10,0,10,0,53.48,0.65,1,2
11,0,11,0,56.88,0.65,1,2
12,0,12,0,46.18,0.75,1,2
13,0,13,1,41.67,0.65,0,2
14,0,14,1,39.67,0.65,0,2
15,0,15,0,59.95,0.75,1,2
16,0,16,0,55.21,0.65,1,2
17,0,17,0,56.69,0.65,1,2
18,0,18,0,63.82,0.75,1,2
19,0,19,0,60.93,0.65,1,2
20,0,20,1,50.17,0.65,1,2
21,1,0,1,59.22,0.65,1,2
22,1,1,1,50.88,0.75,1,2
23,1,2,1,39.76,0.65,1,2
24,1,3,1,62.8,0.65,1,2
25,1,4,1,62.57,0.65,1,2
26,1,5,1,68.22,0.75,1,2
