trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,31.76,0.8,0,0
1,0,1,1,61.5,0.7,1,0
2,0,2,1,54.88,0.9,1,0
3,0,3,1,69.0,0.8,1,0
4,0,4,1,65.77,0.9,1,0
5,0,5,1,59.6,0.8,1,0
6,0,6,1,63.81,0.9,1,0
7,0,7,1,51.42,0.9,1,0
8,0,8,1,50.34,0.9,1,0
9,0,9,1,56.36,0.9,1,0
10,0,10,1,58.52,0.9,1,0
11,0,11,1,51.62,0.9,1,0
12,0,12,1,59.16,0.9,1,0
13,0,13,1,62.77,0.9,1,0
14,0,14,1,53.09,0.9,1,0
15,0,15,1,71.96,0.9,1,0
16,0,16,1,73.16,0.9,1,0
17,0,17,1,52.53,0.9,1,0
18,0,18,1,52.98,0.9,1,0
19,0,19,1,54.75,0.9,1,0
20,0,20,1,61.64,0.9,0,0
21,1,0,1,46.04,0.9,0,0
22,1,1,1,39.13,0.9,0,0
23,1,2,1,25.4,0.9,0,0
24,1,3,1,49.78,0.9,0,0
25,1,4,1,41.56,0.9,0,0
26,1,5,1,54.98,0.9,0,0
27,1,6,1,27.84,0.9,0,0
28,1,7,1,39.27,0.9,0,0
29,1,8,1,25.14,0.9,0,0
30,1,9,1,40.68,0.9,0,0
31,1,10,1,29.19,0.9,0,0
32,1,11,1,35.13,0.9,0,0
33,1,12,1,59.65,0.9,0,0
34,1,13,1,36.54,0.9,0,0
35,1,14,1,25.61,0.9,0,0
36,1,15,1,29.37,0.9,0,0
37,1,16,1,24.73,0.9,0,0
38,1,17,1,46.36,0.9,0,0
39,1,18,1,42.26,0.9,0,0
40,1,19,1,37.46,0.9,1,0
41,2,0,1,61.61,0.9,1,0
42,2,1,1,57.58,0.8,1,0
43,2,2,1,58.74,0.9,1,0
44,2,3,1,57.0,0.9,1,0
45,2,4,1,48.97,0.9,1,0
46,2,5,1,61.57,0.9,1,0
47,2,6,1,54.66,0.9,1,0
48,2,7,1,58.66,0.9,1,0
49,2,8,1,64.07,0.9,1,0
50,2,9,1,68.02,0.9,1,0
51,2,10,1,59.11,0.9,1,0
52,2,11,1,58.02,0.8,1,0
53,2,12,1,55.19,0.9,1,0
54,2,13,1,59.48,0.9,1,0
55,2,14,1,61.28,0.8,1,0
56,2,15,1,52.85,0.9,1,0
57,2,16,1,53.86,0.8,1,0
58,2,17,1,55.63,0.8,1,0
59,2,18,1,61.37,0.8,1,0
60,2,19,1,61.07,0.8,0,0
61,3,0,1,42.91,0.8,0,0
62,3,1,1,38.54,0.8,0,0
63,3,2,1,52.71,0.8,0,0
64,3,3,1,47.7,0.8,0,0
65,3,4,1,32.21,0.8,0,0
66,3,5,1,31.28,0.8,0,0
67,3,6,1,51.91,0.8,0,0
68,3,7,1,35.47,0.8,0,0
69,3,8,1,25.48,0.8,0,0
70,3,9,1,46.4,0.8,0,0
71,3,10,1,44.74,0.8,0,0
72,3,11,1,47.21,0.8,0,0
73,3,12,1,35.83,0.8,0,0
74,3,13,1,47.15,0.8,0,0
75,3,14,1,57.15,0.8,0,0
76,3,15,1,41.88,0.8,0,0
77,3,16,1,37.29,0.8,0,0
78,3,17,1,50.77,0.8,0,0
79,3,18,1,37.18,0.8,1,0
0,0,0,1,42.51,0.8,0,1
1,0,1,0,73.52,0.7,1,1
2,0,2,0,59.41,0.9,1,1
3,0,3,0,58.28,0.8,1,1
4,0,4,0,54.13,0.8,1,1
5,0,5,0,52.99,0.8,1,1
6,0,6,0,55.87,0.9,1,1
7,0,7,0,54.85,0.9,1,1
8,0,8,0,55.7,0.9,1,1
9,0,9,0,59.59,0.9,1,1
10,0,10,0,63.41,0.9,1,1
11,0,11,0,60.71,0.9,1,1
12,0,12,0,49.43,0.9,1,1
13,0,13,0,46.71,0.9,1,1
14,0,14,0,64.34,0.9,1,1
15,0,15,0,57.51,0.9,1,1
16,0,16,0,46.86,0.9,1,1
17,0,17,0,51.57,0.9,1,1
18,0,18,0,74.84,0.9,1,1
19,0,19,0,58.51,0.9,1,1
20,0,20,0,48.26,0.9,0,1
21,1,0,0,45.83,0.9,0,1
22,1,1,0,38.46,0.9,0,1
23,1,2,0,26.61,0.8,0,1
24,1,3,0,56.69,0.9,0,1
25,1,4,0,36.45,0.9,0,1
26,1,5,0,44.06,0.9,0,1
27,1,6,0,35.2,0.9,0,1
28,1,7,0,43.87,0.9,0,1
29,1,8,0,41.66,0.9,0,1
30,1,9,0,55.28,0.9,0,1
31,1,10,0,46.35,0.9,0,1
32,1,11,0,47.08,0.9,0,1
33,1,12,0,42.77,0.9,0,1
34,1,13,0,35.25,0.9,0,1
35,1,14,0,40.35,0.9,0,1
36,1,15,0,39.39,0.9,0,1
37,1,16,0,44.29,0.9,0,1
38,1,17,0,33.24,0.9,0,1
39,1,18,0,39.37,0.9,0,1
40,1,19,0,36.04,0.9,1,1
41,2,0,0,64.17,0.9,1,1
