trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,38.24,0.5,0,0
1,0,1,1,72.95,0.7,1,0
2,0,2,1,61.29,0.9,1,0
3,0,3,0,39.29,0.6,0,0
4,0,4,1,54.8,0.44,1,0
5,0,5,1,54.9,0.9,1,0
6,0,6,1,67.84,0.01,1,0
7,0,7,0,45.29,0.5,0,0
8,0,8,0,36.3,0.44,0,0
9,0,9,0,41.96,0.5,0,0
10,0,10,0,33.13,0.99,0,0
11,0,11,1,40.64,0.98,1,0
12,0,12,1,65.66,0.67,1,0
13,0,13,1,52.45,0.8,1,0
14,0,14,1,60.75,0.75,1,0
15,0,15,0,45.41,0.8,0,0
16,0,16,0,33.74,0.88,0,0
17,0,17,0,45.76,0.53,0,0
18,0,18,0,48.23,0.67,0,0
19,0,19,0,39.14,0.7,0,0
20,0,20,0,48.72,0.524,1,0
21,1,0,1,37.23,0.99,0,0
22,1,1,0,67.39,0.89,1,0
23,1,2,1,57.14,0.78,0,0
24,1,3,0,67.96,0.8,1,0
25,1,4,0,73.37,0.95,1,0
26,1,5,1,36.66,0.98,0,0
27,1,6,0,55.62,0.8,1,0
28,1,7,0,76.54,0.72,1,0
29,1,8,0,74.34,0.49,1,0
30,1,9,1,31.07,0.62,0,0
31,1,10,0,83.31,0.55,1,0
32,1,11,0,69.05,0.95,1,0
33,1,12,1,29.0,0.776,0,0
34,1,13,0,51.29,0.03,1,0
35,1,14,1,45.14,0.95,0,0
36,1,15,1,43.3,0.5,0,0
37,1,16,0,73.78,0.76,1,0
38,1,17,0,67.97,0.88,1,0
39,1,18,1,52.83,0.8,0,0
40,1,19,1,52.03,0.62,1,0
41,2,0,0,44.53,0.75,0,0
42,2,1,1,37.1,0.98,1,0
43,2,2,0,49.8,0.51,0,0
44,2,3,0,40.66,0.99,0,0
45,2,4,0,43.55,0.75,0,0
46,2,5,1,69.51,0.95,1,0
47,2,6,0,30.58,0.7,0,0
48,2,7,0,39.88,0.7,0,0
49,2,8,1,47.29,0.55,1,0
50,2,9,0,36.07,0.43,0,0
51,2,10,0,33.63,0.99,0,0
52,2,11,1,55.5,0.99,1,0
53,2,12,1,67.44,0.7,1,0
54,2,13,0,37.03,0.51,0,0
55,2,14,0,47.25,0.9,0,0
56,2,15,1,61.29,0.5,1,0
57,2,16,1,59.87,0.7,1,0
58,2,17,1,75.53,0.9,1,0
59,2,18,1,44.96,0.82,1,0
60,2,19,1,64.05,0.5,0,0
61,3,0,1,25.53,0.96,0,0
62,3,1,1,31.56,0.98,0,0
63,3,2,1,39.35,0.96,0,0
64,3,3,1,32.16,0.99,0,0
65,3,4,1,38.25,0.75,0,0
66,3,5,0,63.04,0.98,1,0
67,3,6,1,37.91,0.98,0,0
68,3,7,1,42.54,0.98,0,0
69,3,8,1,40.99,0.98,0,0
70,3,9,0,50.66,0.7,1,0
71,3,10,0,71.04,0.48,1,0
72,3,11,0,62.2,0.71,1,0
73,3,12,0,73.69,0.86,1,0
74,3,13,1,43.11,0.67,0,0
75,3,14,1,37.51,0.99,0,0
76,3,15,1,36.76,0.99,0,0
77,3,16,0,49.23,0.99,1,0
78,3,17,0,50.15,0.99,1,0
79,3,18,0,56.72,0.0,0,0
