trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,37.76,0.5,0,0
1,0,1,0,41.76,0.5,0,0
2,0,2,0,38.0,0.75,0,0
3,0,3,0,41.01,0.75,0,0
4,0,4,0,29.28,0.75,0,0
5,0,5,0,47.37,0.75,0,0
6,0,6,0,45.73,0.75,0,0
7,0,7,0,29.24,0.75,0,0
8,0,8,0,28.66,0.75,0,0
9,0,9,0,36.95,0.75,0,0
10,0,10,0,29.71,0.75,0,0
11,0,11,0,46.49,0.75,0,0
12,0,12,0,26.74,0.75,0,0
13,0,13,0,49.11,0.75,0,0
14,0,14,0,27.48,0.75,0,0
15,0,15,0,31.34,0.75,0,0
16,0,16,0,37.21,0.75,0,0
17,0,17,0,35.55,0.75,0,0
18,0,18,0,52.78,0.75,0,0
19,0,19,0,47.19,0.75,0,0
20,0,20,0,55.0,0.75,1,0
21,1,0,0,55.24,0.75,1,0
22,1,1,0,65.02,0.75,1,0
23,1,2,0,64.05,0.75,1,0
24,1,3,0,63.15,0.75,1,0
25,1,4,0,64.52,0.75,1,0
26,1,5,0,62.23,0.75,1,0
27,1,6,0,62.26,0.75,1,0
28,1,7,0,53.24,0.75,1,0
29,1,8,0,50.81,0.75,1,0
30,1,9,0,49.36,0.75,1,0
31,1,10,0,64.16,0.75,1,0
32,1,11,0,57.85,0.75,1,0
33,1,12,0,56.4,0.75,1,0
34,1,13,0,43.47,0.75,1,0
35,1,14,0,45.37,0.75,1,0
36,1,15,0,60.63,0.75,1,0
37,1,16,0,58.48,0.75,1,0
38,1,17,0,55.79,0.75,1,0
39,1,18,0,51.62,0.75,1,0
40,1,19,0,54.74,0.75,0,0
41,2,0,0,48.81,0.75,0,0
42,2,1,0,43.58,0.75,0,0
43,2,2,0,43.07,0.75,0,0
44,2,3,0,46.76,0.75,0,0
45,2,4,0,39.06,0.75,0,0
46,2,5,0,36.1,0.75,0,0
47,2,6,0,51.46,0.75,0,0
48,2,7,0,49.79,0.75,0,0
49,2,8,0,59.42,0.75,0,0
50,2,9,0,22.7,0.75,0,0
51,2,10,0,37.75,0.75,0,0
52,2,11,0,30.48,0.75,0,0
53,2,12,0,33.51,0.75,0,0
54,2,13,0,33.13,0.75,0,0
55,2,14,0,28.49,0.75,0,0
56,2,15,0,51.59,0.75,0,0
57,2,16,0,50.37,0.75,0,0
58,2,17,0,32.21,0.75,0,0
59,2,18,0,31.41,0.75,0,0
60,2,19,0,33.47,0.75,1,0
61,3,0,0,72.32,0.75,1,0
62,3,1,0,62.12,0.75,1,0
63,3,2,0,65.38,0.75,1,0
64,3,3,0,77.61,0.75,1,0
65,3,4,0,62.91,0.75,1,0
66,3,5,0,47.83,0.75,1,0
67,3,6,0,60.34,0.75,1,0
68,3,7,0,62.45,0.75,1,0
69,3,8,0,43.66,0.75,1,0
70,3,9,0,52.81,0.75,1,0
71,3,10,0,65.34,0.75,1,0
72,3,11,0,33.77,0.75,1,0
73,3,12,0,55.38,0.75,1,0
74,3,13,0,64.87,0.75,1,0
75,3,14,0,71.92,0.75,1,0
76,3,15,0,61.34,0.75,1,0
77,3,16,0,62.32,0.75,1,0
78,3,17,0,74.04,0.75,1,0
