trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,65.67,0.0,1,0
1,0,1,1,46.01,0.0,0,0
2,0,2,0,70.38,0.0,1,0
3,0,3,1,31.71,0.0,0,0
4,0,4,0,59.28,0.0,1,0
5,0,5,1,42.06,0.0,0,0
6,0,6,0,67.2,0.0,1,0
7,0,7,1,56.52,0.0,0,0
8,0,8,0,68.63,,1,0
9,0,9,1,29.67,,0,0
10,0,10,0,44.63,,1,0
11,0,11,0,42.13,0.0,1,0
12,0,12,1,49.47,,0,0
13,0,13,1,39.07,,0,0
14,0,14,0,54.19,,1,0
15,0,15,0,55.05,,1,0
16,0,16,1,37.54,,0,0
17,0,17,0,54.22,,1,0
18,0,18,1,38.07,,0,0
19,0,19,0,68.41,,1,0
20,0,20,1,40.17,,1,0
21,1,0,1,65.09,,1,0
22,1,1,0,50.97,,0,0
23,1,2,1,65.02,,1,0
24,1,3,0,46.86,,0,0
25,1,4,1,67.63,,1,0
26,1,5,0,35.16,,0,0
27,1,6,1,56.67,,1,0
28,1,7,1,57.34,,1,0
29,1,8,1,49.26,,1,0
30,1,9,1,50.74,,1,0
31,1,10,0,42.84,,0,0
32,1,11,0,36.31,,0,0
33,1,12,1,44.96,,1,0
34,1,13,0,42.87,,0,0
35,1,14,0,36.1,,0,0
36,1,15,0,47.38,,0,0
37,1,16,0,42.49,,0,0
38,1,17,0,33.46,,0,0
39,1,18,1,57.79,,1,0
40,1,19,0,38.89,,1,0
41,2,0,1,25.23,,0,0
42,2,1,1,37.66,,0,0
43,2,2,1,39.13,,0,0
44,2,3,0,43.63,,1,0
45,2,4,1,19.46,,0,0
46,2,5,1,54.25,,0,0
47,2,6,0,73.16,,1,0
48,2,7,0,55.35,,1,0
49,2,8,1,39.65,,0,0
50,2,9,0,64.9,,1,0
51,2,10,1,52.71,,0,0
52,2,11,1,41.92,,0,0
53,2,12,0,48.28,,1,0
54,2,13,1,47.79,,0,0
55,2,14,0,75.23,,1,0
56,2,15,0,55.85,,1,0
