trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,48.18,0.5,1,0
1,0,1,0,45.07,0.5,1,0
2,0,2,1,28.16,0.5,0,0
3,0,3,0,62.84,0.5,1,0
4,0,4,0,49.01,0.5,1,0
5,0,5,0,64.02,0.5,1,0
6,0,6,1,55.9,0.5,0,0
7,0,7,1,42.51,0.5,0,0
8,0,8,1,50.59,0.5,0,0
9,0,9,0,49.08,0.5,1,0
10,0,10,1,36.65,0.5,0,0
11,0,11,1,46.93,0.5,0,0
12,0,12,1,42.22,0.5,0,0
13,0,13,1,44.7,0.5,0,0
14,0,14,1,38.26,0.5,0,0
15,0,15,0,44.93,0.5,1,0
16,0,16,1,43.03,0.5,0,0
17,0,17,1,37.95,0.5,0,0
18,0,18,0,66.92,0.5,1,0
19,0,19,1,39.77,0.5,0,0
20,0,20,1,36.0,0.5,1,0
21,1,0,1,54.61,0.5,1,0
22,1,1,1,59.9,0.5,1,0
23,1,2,1,57.01,0.5,1,0
24,1,3,1,48.11,0.5,1,0
25,1,4,1,61.42,0.5,1,0
26,1,5,0,26.78,0.5,0,0
27,1,6,0,42.03,0.5,0,0
28,1,7,0,34.91,0.5,0,0
29,1,8,0,43.85,0.5,0,0
30,1,9,1,56.61,0.5,1,0
31,1,10,0,38.18,0.5,0,0
32,1,11,1,73.23,0.5,1,0
33,1,12,1,58.12,0.5,1,0
34,1,13,1,54.83,0.5,1,0
35,1,14,1,48.03,0.5,1,0
36,1,15,0,34.79,0.5,0,0
37,1,16,1,64.07,0.5,1,0
38,1,17,0,26.44,0.5,0,0
39,1,18,0,44.39,0.5,0,0
40,1,19,0,52.75,0.5,1,0
41,2,0,0,63.54,0.5,1,0
42,2,1,1,31.9,0.5,0,0
43,2,2,0,56.12,0.5,1,0
44,2,3,0,56.33,0.5,1,0
45,2,4,0,38.74,0.5,1,0
46,2,5,1,48.53,0.5,0,0
47,2,6,0,56.06,0.5,1,0
48,2,7,0,52.41,0.5,1,0
49,2,8,0,72.4,0.5,1,0
50,2,9,1,19.11,0.5,0,0
51,2,10,0,74.48,0.5,1,0
52,2,11,1,42.22,0.5,0,0
53,2,12,0,61.77,0.5,1,0
54,2,13,1,36.99,0.5,0,0
55,2,14,1,30.72,0.5,0,0
56,2,15,1,41.22,0.5,0,0
57,2,16,1,33.28,0.5,0,0
58,2,17,1,25.88,0.5,0,0
59,2,18,1,41.53,0.5,0,0
60,2,19,1,43.69,0.5,1,0
61,3,0,0,39.79,0.5,0,0
62,3,1,0,39.1,0.5,0,0
63,3,2,0,38.91,0.5,0,0
64,3,3,0,37.2,0.5,0,0
65,3,4,1,73.01,0.5,1,0
66,3,5,0,41.8,0.5,0,0
67,3,6,1,71.78,0.5,1,0
68,3,7,1,54.68,0.5,1,0
69,3,8,0,24.63,0.5,0,0
70,3,9,1,57.48,0.5,1,0
71,3,10,0,36.8,0.5,0,0
72,3,11,0,38.24,0.5,0,0
73,3,12,0,44.57,0.5,0,0
74,3,13,1,59.85,0.5,1,0
75,3,14,1,59.38,0.5,1,0
76,3,15,1,58.05,0.5,1,0
77,3,16,1,75.37,0.5,1,0
78,3,17,1,53.29,0.5,1,0
79,3,18,1,46.44,0.5,0,0
0,0,0,1,57.54,0.5,1,1
1,0,1,1,54.22,0.5,1,1
2,0,2,1,67.71,0.5,1,1
3,0,3,0,33.26,0.5,0,1
4,0,4,1,64.49,0.5,1,1
5,0,5,0,41.44,0.5,0,1
6,0,6,1,56.52,0.5,1,1
7,0,7,0,39.11,0.5,0,1
8,0,8,1,58.02,0.5,1,1
9,0,9,0,64.88,0.5,0,1
10,0,10,1,68.27,0.5,1,1
11,0,11,1,57.73,0.5,1,1
12,0,12,1,65.11,0.5,1,1
13,0,13,1,48.64,0.5,1,1
14,0,14,0,38.02,0.5,0,1
15,0,15,0,49.79,0.5,0,1
16,0,16,0,50.67,0.5,0,1
17,0,17,1,59.21,0.5,1,1
18,0,18,0,45.28,0.5,0,1
19,0,19,1,56.99,0.5,1,1
20,0,20,1,55.36,0.5,0,1
21,1,0,0,64.19,0.5,1,1
22,1,1,0,63.0,0.5,1,1
23,1,2,1,43.58,0.5,0,1
24,1,3,1,42.53,0.5,0,1
25,1,4,0,58.28,0.5,1,1
26,1,5,1,38.54,0.5,0,1
27,1,6,0,63.1,0.5,1,1
28,1,7,0,59.7,0.5,1,1
29,1,8,0,57.79,0.5,1,1
30,1,9,0,71.82,0.5,1,1
31,1,10,0,66.07,0.5,1,1
32,1,11,0,60.46,0.5,1,1
33,1,12,1,37.94,0.5,0,1
34,1,13,0,56.23,0.5,1,1
35,1,14,1,35.21,0.5,0,1
36,1,15,0,81.43,0.5,1,1
37,1,16,0,57.31,0.5,1,1
38,1,17,0,57.72,0.5,1,1
39,1,18,0,55.42,0.5,1,1
40,1,19,0,72.84,0.5,0,1
41,2,0,1,62.14,0.5,1,1
42,2,1,1,49.45,0.5,1,1
43,2,2,1,59.75,0.5,1,1
44,2,3,1,72.61,0.5,1,1
45,2,4,1,68.3,0.5,1,1
46,2,5,1,47.21,0.5,1,1
47,2,6,1,64.78,0.5,1,1
48,2,7,0,42.86,0.5,0,1
49,2,8,1,76.07,0.5,1,1
50,2,9,0,59.61,0.5,0,1
51,2,10,0,43.29,0.5,0,1
52,2,11,0,49.07,0.5,0,1
53,2,12,1,52.25,0.5,1,1
54,2,13,1,80.58,0.5,1,1
55,2,14,0,38.86,0.5,0,1
56,2,15,1,69.26,0.5,1,1
57,2,16,0,35.31,0.5,0,1
58,2,17,1,61.15,0.5,1,1
59,2,18,1,57.05,0.5,1,1
60,2,19,0,35.51,0.5,1,1
61,3,0,1,39.29,0.5,0,1
62,3,1,0,60.12,0.5,1,1
63,3,2,1,27.18,0.5,0,1
64,3,3,0,48.91,0.5,1,1
65,3,4,0,55.63,0.5,1,1
66,3,5,1,35.68,0.5,0,1
67,3,6,0,67.74,0.5,1,1
68,3,7,1,42.89,0.5,0,1
69,3,8,0,62.13,0.5,1,1
70,3,9,1,33.5,0.5,0,1
71,3,10,0,65.58,0.5,1,1
72,3,11,1,36.65,0.5,0,1
73,3,12,0,54.0,0.5,1,1
74,3,13,0,57.53,0.5,1,1
75,3,14,1,38.04,0.5,0,1
76,3,15,0,63.54,0.5,1,1
77,3,16,1,31.6,0.5,0,1
78,3,17,1,43.12,0.5,0,1
79,3,18,0,59.42,0.5,0,1
0,0,0,1,40.18,0.5,0,2
1,0,1,1,53.61,0.5,0,2
2,0,2,1,42.08,0.5,0,2
3,0,3,0,50.09,0.5,1,2
4,0,4,1,34.4,0.5,0,2
5,0,5,0,57.8,0.5,1,2
6,0,6,1,36.97,0.5,0,2
7,0,7,0,64.86,0.5,1,2
8,0,8,1,25.96,0.5,0,2
9,0,9,1,31.55,0.5,0,2
