trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,57.65,0.5,1,0
1,0,1,1,43.78,0.3,0,0
2,0,2,1,47.09,0.6,0,0
3,0,3,0,60.93,0.65,1,0
4,0,4,1,44.8,0.8,0,0
5,0,5,1,41.59,0.65,0,0
6,0,6,0,58.79,0.75,1,0
7,0,7,1,35.3,0.65,0,0
8,0,8,1,53.89,0.65,0,0
9,0,9,1,50.34,0.65,0,0
10,0,10,0,73.19,0.65,1,0
11,0,11,1,31.93,0.7,0,0
12,0,12,1,54.03,0.75,0,0
13,0,13,0,74.15,0.65,1,0
14,0,14,1,43.1,0.65,0,0
15,0,15,0,63.15,0.75,1,0
16,0,16,1,45.93,0.65,0,0
17,0,17,1,33.71,0.65,0,0
18,0,18,1,38.12,0.65,0,0
19,0,19,1,32.38,0.75,0,0
20,0,20,1,49.14,0.65,1,0
21,1,0,1,57.19,0.65,1,0
22,1,1,1,62.97,0.75,1,0
23,1,2,0,40.44,0.75,0,0
24,1,3,0,40.1,0.65,0,0
25,1,4,1,62.68,0.65,1,0
26,1,5,0,39.77,0.75,0,0
27,1,6,0,46.3,0.65,0,0
28,1,7,0,24.45,0.7,0,0
29,1,8,1,66.55,0.75,1,0
30,1,9,0,45.33,0.65,0,0
31,1,10,0,48.9,0.65,0,0
32,1,11,0,36.5,0.65,0,0
33,1,12,1,66.96,0.65,1,0
34,1,13,0,41.99,0.75,0,0
35,1,14,0,49.34,0.75,0,0
36,1,15,0,41.69,0.75,0,0
37,1,16,0,26.72,0.75,0,0
38,1,17,0,58.07,0.75,0,0
39,1,18,1,68.5,0.65,1,0
40,1,19,0,50.56,0.75,1,0
41,2,0,0,66.13,0.65,1,0
42,2,1,1,32.45,0.65,0,0
43,2,2,0,65.03,0.75,1,0
44,2,3,0,43.92,0.85,1,0
45,2,4,0,60.33,0.65,1,0
46,2,5,0,59.49,0.65,1,0
47,2,6,0,71.4,0.65,1,0
48,2,7,1,49.48,0.7,0,0
49,2,8,1,40.68,0.75,0,0
50,2,9,0,59.32,0.75,1,0
51,2,10,1,37.16,0.75,0,0
52,2,11,0,53.91,0.75,1,0
53,2,12,0,69.91,0.85,1,0
54,2,13,1,28.69,0.65,0,0
55,2,14,0,61.28,0.75,1,0
56,2,15,1,36.83,0.65,0,0
57,2,16,1,55.1,0.65,0,0
58,2,17,0,52.8,0.65,1,0
59,2,18,0,64.62,0.75,1,0
60,2,19,1,48.56,0.65,1,0
61,3,0,1,69.51,0.65,1,0
62,3,1,0,41.59,0.65,0,0
63,3,2,0,42.02,0.75,0,0
64,3,3,1,56.21,0.75,1,0
65,3,4,1,51.26,0.75,1,0
66,3,5,0,42.81,0.65,0,0
67,3,6,0,48.59,0.75,0,0
68,3,7,0,43.47,0.65,0,0
69,3,8,1,47.99,0.65,1,0
70,3,9,1,33.78,0.75,1,0
71,3,10,0,25.25,0.85,0,0
72,3,11,1,59.46,0.75,1,0
73,3,12,1,65.07,0.65,1,0
74,3,13,0,43.61,0.65,0,0
75,3,14,1,76.75,0.75,1,0
76,3,15,0,41.5,0.75,0,0
77,3,16,0,30.49,0.65,0,0
78,3,17,1,60.65,0.75,1,0
79,3,18,1,56.57,0.65,0,0
0,0,0,1,58.99,0.25,1,1
1,0,1,0,41.42,0.6,0,1
2,0,2,0,28.37,0.4,0,1
3,0,3,0,46.95,0.35,0,1
4,0,4,1,54.45,0.75,1,1
5,0,5,0,35.08,0.65,0,1
6,0,6,0,33.38,0.65,0,1
7,0,7,0,25.43,0.65,0,1
8,0,8,1,69.08,0.65,1,1
9,0,9,1,66.72,0.65,1,1
10,0,10,0,41.58,0.65,0,1
11,0,11,1,54.6,0.75,1,1
12,0,12,0,30.56,0.65,0,1
13,0,13,0,41.36,0.65,0,1
14,0,14,0,37.06,0.75,0,1
15,0,15,0,35.63,0.65,0,1
16,0,16,1,61.95,0.75,1,1
17,0,17,1,67.97,0.75,1,1
18,0,18,0,35.25,0.65,0,1
19,0,19,1,53.01,0.75,1,1
20,0,20,1,63.65,0.85,0,1
21,1,0,1,41.75,0.75,0,1
22,1,1,1,38.62,0.85,0,1
23,1,2,1,37.62,0.75,0,1
24,1,3,0,69.09,0.65,1,1
25,1,4,0,61.22,0.65,1,1
26,1,5,0,56.23,0.85,1,1
27,1,6,0,60.58,0.65,1,1
28,1,7,0,58.29,0.75,1,1
29,1,8,1,35.62,0.75,0,1
30,1,9,0,59.3,0.75,1,1
31,1,10,0,50.45,0.75,1,1
32,1,11,0,63.85,0.75,1,1
33,1,12,0,57.22,0.85,1,1
34,1,13,1,22.16,0.65,0,1
35,1,14,1,42.07,0.65,0,1
36,1,15,1,42.72,0.65,0,1
37,1,16,1,59.49,0.75,0,1
38,1,17,1,38.7,0.65,0,1
39,1,18,1,39.07,0.75,0,1
40,1,19,0,48.15,0.75,0,1
41,2,0,1,58.69,0.65,1,1
42,2,1,1,66.28,0.85,1,1
43,2,2,0,44.39,0.75,0,1
44,2,3,0,29.22,0.75,0,1
45,2,4,1,64.25,0.75,1,1
46,2,5,1,62.03,0.65,1,1
47,2,6,1,48.26,0.65,1,1
48,2,7,1,58.55,0.75,1,1
49,2,8,1,71.04,0.85,1,1
50,2,9,1,71.49,0.85,1,1
51,2,10,1,58.45,0.75,1,1
52,2,11,1,56.87,0.65,1,1
53,2,12,1,53.84,0.65,1,1
54,2,13,0,42.67,0.75,0,1
55,2,14,1,65.52,0.85,1,1
56,2,15,1,61.01,0.65,1,1
57,2,16,0,35.59,0.75,0,1
58,2,17,1,60.57,0.85,1,1
59,2,18,1,59.67,0.75,1,1
60,2,19,0,43.53,0.67,1,1
61,3,0,0,57.69,0.67,1,1
62,3,1,1,57.0,0.85,0,1
63,3,2,1,32.24,0.75,0,1
64,3,3,0,63.16,0.67,1,1
65,3,4,1,36.02,0.75,0,1
66,3,5,0,46.11,0.67,1,1
67,3,6,0,61.78,0.67,1,1
68,3,7,1,42.4,0.75,0,1
69,3,8,0,60.3,0.75,1,1
70,3,9,0,65.56,0.75,1,1
71,3,10,0,62.6,0.67,1,1
72,3,11,1,46.84,0.85,0,1
73,3,12,0,55.73,0.67,1,1
74,3,13,1,34.4,0.67,0,1
75,3,14,1,37.28,0.75,0,1
76,3,15,0,43.55,0.75,1,1
77,3,16,1,29.96,0.67,0,1
78,3,17,0,60.74,0.67,1,1
79,3,18,1,39.46,0.75,1,1
0,0,0,0,47.1,0.5,0,2
1,0,1,1,61.96,0.6,1,2
2,0,2,1,64.66,0.7,1,2
3,0,3,0,36.95,0.65,0,2
4,0,4,0,39.55,0.75,0,2
5,0,5,1,47.99,0.75,1,2
6,0,6,0,36.69,0.75,0,2
7,0,7,1,60.47,0.75,1,2
8,0,8,1,66.19,0.75,1,2
9,0,9,0,17.24,0.65,0,2
10,0,10,1,63.59,0.65,1,2
11,0,11,0,50.68,0.65,0,2
12,0,12,0,48.15,0.45,0,2
13,0,13,0,53.9,0.65,0,2
14,0,14,0,46.06,0.65,0,2
15,0,15,0,31.85,0.65,0,2
16,0,16,1,56.3,0.75,1,2
17,0,17,1,51.67,0.75,1,2
18,0,18,0,44.06,0.65,0,2
19,0,19,0,36.9,0.6,0,2
20,0,20,1,56.83,0.75,0,2
21,1,0,1,51.23,0.65,0,2
22,1,1,0,72.92,0.65,1,2
23,1,2,0,65.45,0.75,1,2
24,1,3,0,56.53,0.75,1,2
25,1,4,1,41.43,0.65,0,2
26,1,5,0,71.97,0.75,1,2
27,1,6,0,63.79,0.65,1,2
28,1,7,0,63.45,0.75,1,2
29,1,8,1,49.85,0.75,0,2
30,1,9,1,27.53,0.65,0,2
31,1,10,0,62.82,0.65,1,2
32,1,11,0,48.68,0.85,1,2
33,1,12,0,58.02,0.85,1,2
34,1,13,1,37.99,0.85,0,2
