trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,34.57,0.5,0,0
1,0,1,1,41.52,0.99,0,0
2,0,2,1,39.12,0.99,0,0
3,0,3,1,43.12,0.99,0,0
4,0,4,1,50.07,0.99,0,0
5,0,5,1,44.86,0.99,0,0
6,0,6,1,44.72,0.99,0,0
7,0,7,1,43.33,0.99,0,0
8,0,8,1,56.09,0.99,0,0
9,0,9,1,36.68,0.99,0,0
10,0,10,1,45.54,0.99,0,0
11,0,11,1,45.72,0.99,0,0
12,0,12,1,30.35,0.99,0,0
13,0,13,1,32.55,0.99,0,0
14,0,14,1,48.66,0.99,0,0
15,0,15,1,27.17,0.99,0,0
16,0,16,1,44.58,0.99,0,0
17,0,17,1,47.48,0.99,0,0
18,0,18,1,48.49,0.99,0,0
19,0,19,1,22.29,0.99,0,0
20,0,20,1,41.27,0.99,1,0
21,1,0,1,74.53,0.99,1,0
22,1,1,1,46.25,0.99,1,0
23,1,2,1,66.23,0.99,1,0
24,1,3,1,72.39,0.99,1,0
25,1,4,1,57.42,0.99,1,0
26,1,5,1,53.29,0.99,1,0
27,1,6,1,40.74,0.99,1,0
28,1,7,1,54.64,0.99,1,0
29,1,8,1,70.07,0.99,1,0
30,1,9,1,51.12,0.99,1,0
31,1,10,1,61.53,0.99,1,0
32,1,11,1,61.02,0.99,1,0
33,1,12,1,53.38,0.99,1,0
34,1,13,1,50.92,0.99,1,0
35,1,14,1,57.49,0.99,1,0
36,1,15,1,70.07,0.99,1,0
37,1,16,1,62.96,0.99,1,0
38,1,17,1,56.46,0.99,1,0
39,1,18,1,60.97,0.99,1,0
40,1,19,1,57.46,0.99,0,0
41,2,0,1,36.37,0.99,0,0
42,2,1,1,43.23,0.99,0,0
43,2,2,1,46.24,0.99,0,0
44,2,3,1,39.79,0.99,0,0
45,2,4,1,31.46,0.99,0,0
46,2,5,1,35.2,0.99,0,0
47,2,6,1,28.23,0.99,0,0
48,2,7,1,50.08,0.99,0,0
49,2,8,1,42.68,0.99,0,0
50,2,9,1,49.54,0.99,0,0
51,2,10,1,42.83,0.99,0,0
52,2,11,1,36.46,0.99,0,0
53,2,12,1,35.65,0.99,0,0
54,2,13,1,32.83,0.99,0,0
55,2,14,1,30.75,0.99,0,0
56,2,15,1,27.12,0.99,0,0
57,2,16,1,32.24,0.99,0,0
58,2,17,1,33.62,0.99,0,0
59,2,18,1,38.13,0.99,0,0
60,2,19,1,48.65,0.99,1,0
61,3,0,1,71.75,0.99,1,0
62,3,1,1,61.42,0.99,1,0
63,3,2,1,56.09,0.99,1,0
64,3,3,1,48.66,0.99,1,0
65,3,4,1,62.95,0.99,1,0
66,3,5,1,62.51,0.99,1,0
67,3,6,1,64.39,0.99,1,0
68,3,7,1,61.0,0.99,1,0
69,3,8,1,76.73,0.99,1,0
70,3,9,1,68.77,0.99,1,0
71,3,10,1,55.22,0.99,1,0
72,3,11,1,64.41,0.99,1,0
73,3,12,1,56.17,0.99,1,0
74,3,13,1,49.8,0.99,1,0
75,3,14,1,53.27,0.99,1,0
76,3,15,1,57.92,0.99,1,0
77,3,16,1,46.76,0.99,1,0
78,3,17,1,66.15,0.99,1,0
79,3,18,1,67.25,0.99,0,0
0,0,0,1,73.61,0.5,1,1
1,0,1,1,63.61,0.99,1,1
2,0,2,1,52.61,0.99,1,1
3,0,3,1,71.34,0.99,1,1
4,0,4,1,63.3,0.99,1,1
5,0,5,1,59.93,0.99,1,1
6,0,6,1,60.29,0.99,1,1
7,0,7,1,68.73,0.99,1,1
8,0,8,1,52.17,0.99,1,1
9,0,9,1,62.42,0.99,1,1
10,0,10,1,69.0,0.99,1,1
11,0,11,1,58.94,0.99,1,1
12,0,12,1,71.43,0.99,1,1
13,0,13,1,55.05,0.99,1,1
14,0,14,1,50.47,0.99,1,1
15,0,15,1,68.2,0.99,1,1
16,0,16,1,53.23,0.99,1,1
17,0,17,1,73.02,0.99,1,1
18,0,18,1,66.81,0.99,1,1
19,0,19,1,65.97,0.99,1,1
20,0,20,1,54.98,0.99,0,1
21,1,0,1,34.22,0.99,0,1
22,1,1,1,26.43,0.99,0,1
23,1,2,1,48.28,0.99,0,1
24,1,3,1,48.34,0.99,0,1
25,1,4,1,41.0,0.99,0,1
26,1,5,1,39.36,0.99,0,1
27,1,6,1,41.49,0.99,0,1
28,1,7,1,30.7,0.99,0,1
29,1,8,1,42.58,0.99,0,1
30,1,9,1,59.23,0.99,0,1
31,1,10,1,31.3,0.99,0,1
32,1,11,1,40.63,0.99,0,1
33,1,12,1,47.46,0.99,0,1
34,1,13,1,22.6,0.99,0,1
35,1,14,1,43.98,0.99,0,1
36,1,15,1,35.23,0.99,0,1
37,1,16,1,47.63,0.99,0,1
38,1,17,1,39.15,0.99,0,1
39,1,18,1,25.81,0.99,0,1
40,1,19,1,39.46,0.99,1,1
41,2,0,1,65.58,0.99,1,1
42,2,1,1,51.44,0.99,1,1
43,2,2,1,62.29,0.99,1,1
44,2,3,1,63.09,0.99,1,1
45,2,4,1,61.87,0.99,1,1
46,2,5,1,73.47,0.99,1,1
47,2,6,1,64.48,0.99,1,1
48,2,7,1,59.37,0.99,1,1
