trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,64.31,0.72,1,0
1,0,1,1,58.18,0.64,1,0
2,0,2,0,40.68,0.68,0,0
3,0,3,0,31.74,0.5,0,0
4,0,4,1,58.75,0.66,1,0
5,0,5,1,55.28,0.55,1,0
6,0,6,1,64.18,0.99,1,0
7,0,7,0,35.49,0.45,0,0
8,0,8,1,66.12,0.6,1,0
9,0,9,0,44.92,0.72,0,0
10,0,10,0,39.59,0.95,0,0
11,0,11,1,63.75,0.6,1,0
12,0,12,1,68.67,0.99,1,0
13,0,13,1,52.4,0.58,1,0
14,0,14,1,60.19,0.65,1,0
15,0,15,1,65.1,0.72,1,0
16,0,16,0,38.54,0.7,0,0
17,0,17,1,66.07,0.99,1,0
18,0,18,1,52.56,0.65,1,0
19,0,19,1,59.26,0.85,1,0
20,0,20,0,41.46,0.65,1,0
21,1,0,1,46.4,0.62,0,0
22,1,1,0,62.67,0.7,1,0
23,1,2,0,72.53,0.8,1,0
24,1,3,0,57.95,0.72,1,0
25,1,4,0,59.72,0.95,1,0
26,1,5,1,32.03,0.56,0,0
27,1,6,0,50.92,0.65,1,0
28,1,7,0,49.67,0.99,1,0
29,1,8,1,39.12,0.95,0,0
30,1,9,1,36.75,0.5,0,0
31,1,10,0,62.93,0.99,1,0
32,1,11,1,36.04,0.5,0,0
33,1,12,1,45.88,0.82,0,0
34,1,13,1,52.05,0.52,0,0
35,1,14,1,49.52,0.61,0,0
36,1,15,0,55.96,0.64,1,0
37,1,16,0,62.43,0.75,1,0
38,1,17,1,33.21,0.52,0,0
39,1,18,1,28.26,0.93,0,0
40,1,19,0,64.26,0.85,0,0
41,2,0,0,27.99,0.72,0,0
42,2,1,0,36.35,0.62,0,0
43,2,2,0,27.18,0.99,0,0
44,2,3,0,33.49,0.65,0,0
45,2,4,0,50.06,0.75,0,0
46,2,5,1,47.05,0.84,1,0
47,2,6,1,64.76,0.57,1,0
48,2,7,1,64.15,0.62,1,0
49,2,8,1,62.63,0.97,1,0
50,2,9,0,39.8,0.73,0,0
51,2,10,0,35.4,0.88,0,0
52,2,11,0,49.79,0.66,0,0
53,2,12,0,44.8,0.98,0,0
54,2,13,1,66.35,0.85,1,0
55,2,14,0,22.14,0.87,0,0
56,2,15,0,31.74,0.84,0,0
57,2,16,1,61.64,0.58,1,0
58,2,17,0,37.35,0.54,0,0
59,2,18,0,43.21,0.85,0,0
60,2,19,0,38.42,0.96,1,0
61,3,0,0,55.63,0.65,1,0
62,3,1,0,63.57,0.74,1,0
63,3,2,1,39.14,0.99,0,0
64,3,3,1,36.34,0.62,0,0
65,3,4,0,48.98,0.55,1,0
66,3,5,0,53.51,0.73,1,0
67,3,6,1,37.04,0.99,0,0
68,3,7,0,59.84,0.74,1,0
69,3,8,0,71.75,0.82,1,0
70,3,9,0,56.42,0.72,1,0
71,3,10,1,38.77,0.98,0,0
72,3,11,1,42.64,0.99,0,0
73,3,12,1,32.64,0.85,0,0
74,3,13,0,67.78,0.8,1,0
75,3,14,0,42.09,0.81,1,0
76,3,15,0,65.57,0.97,1,0
77,3,16,0,71.78,0.8,1,0
78,3,17,1,41.45,0.8,0,0
79,3,18,0,47.85,0.65,0,0
0,0,0,0,48.11,0.75,1,1
1,0,1,0,57.37,0.85,1,1
2,0,2,1,25.11,0.73,0,1
3,0,3,0,43.71,0.85,1,1
4,0,4,0,67.65,0.87,1,1
5,0,5,0,58.82,0.76,1,1
6,0,6,0,53.83,0.75,1,1
7,0,7,0,57.48,0.85,1,1
8,0,8,1,33.34,0.8,0,1
9,0,9,0,49.55,0.82,1,1
10,0,10,0,61.83,0.75,1,1
11,0,11,1,30.82,0.85,0,1
12,0,12,0,61.6,0.88,1,1
13,0,13,0,49.96,0.75,1,1
14,0,14,0,59.67,0.89,1,1
15,0,15,1,26.79,0.8,0,1
16,0,16,1,37.96,0.75,0,1
17,0,17,0,45.63,0.9,1,1
18,0,18,0,69.66,0.82,1,1
19,0,19,1,46.54,0.8,0,1
20,0,20,1,37.06,0.75,1,1
21,1,0,1,60.86,0.87,1,1
22,1,1,0,46.41,0.71,0,1
23,1,2,0,51.94,0.95,0,1
24,1,3,0,42.78,0.83,0,1
25,1,4,0,46.05,0.99,0,1
26,1,5,0,45.25,0.9,0,1
27,1,6,0,37.88,0.74,0,1
28,1,7,0,44.89,0.72,0,1
29,1,8,0,47.56,0.99,0,1
30,1,9,0,41.32,0.75,0,1
31,1,10,0,33.78,0.75,0,1
32,1,11,0,35.91,0.89,0,1
33,1,12,0,34.52,0.84,0,1
34,1,13,0,50.39,0.84,0,1
35,1,14,0,36.84,0.94,0,1
36,1,15,1,57.29,0.98,1,1
37,1,16,0,26.94,0.83,0,1
38,1,17,1,66.44,0.82,1,1
39,1,18,1,48.71,0.99,1,1
