trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,52.33,0.5,1,0
1,0,1,0,26.59,0.3,0,0
2,0,2,0,34.16,0.1,0,0
3,0,3,1,52.28,0.8,1,0
4,0,4,0,45.37,0.6,0,0
5,0,5,0,42.81,0.55,0,0
6,0,6,1,57.0,0.75,1,0
7,0,7,0,47.85,0.75,0,0
8,0,8,1,60.33,0.6,1,0
9,0,9,1,67.6,0.85,1,0
10,0,10,1,53.23,0.75,1,0
11,0,11,1,44.27,0.65,1,0
12,0,12,0,24.96,0.65,0,0
13,0,13,0,28.38,0.45,0,0
14,0,14,1,73.13,0.55,1,0
15,0,15,0,49.33,0.7,0,0
16,0,16,0,39.69,0.55,0,0
17,0,17,0,42.68,0.55,0,0
18,0,18,1,51.98,0.55,1,0
19,0,19,0,35.56,0.65,0,0
20,0,20,1,55.48,0.75,0,0
21,1,0,0,62.09,0.65,1,0
22,1,1,1,47.57,0.85,0,0
23,1,2,0,61.9,0.75,1,0
24,1,3,1,27.87,0.85,0,0
25,1,4,1,41.92,0.75,0,0
26,1,5,0,57.44,0.75,1,0
27,1,6,0,54.07,0.65,1,0
28,1,7,0,58.69,0.75,1,0
29,1,8,1,39.21,0.65,0,0
30,1,9,0,60.09,0.75,1,0
31,1,10,1,50.85,0.75,0,0
32,1,11,1,27.66,0.55,0,0
33,1,12,0,60.34,0.65,1,0
34,1,13,1,46.52,0.75,0,0
35,1,14,0,68.15,0.85,1,0
36,1,15,0,62.8,0.75,1,0
37,1,16,1,46.47,0.65,0,0
38,1,17,1,43.38,0.75,0,0
39,1,18,0,49.79,0.65,1,0
40,1,19,0,38.12,0.75,0,0
41,2,0,1,44.14,0.75,1,0
42,2,1,0,39.91,0.65,0,0
43,2,2,1,60.58,0.75,1,0
44,2,3,1,58.04,0.65,1,0
45,2,4,0,37.97,0.75,0,0
46,2,5,0,49.02,0.75,0,0
47,2,6,1,61.46,0.85,1,0
48,2,7,0,43.24,0.75,0,0
49,2,8,0,43.83,0.75,0,0
50,2,9,0,38.06,0.85,0,0
51,2,10,1,58.6,0.85,1,0
52,2,11,0,44.89,0.75,0,0
53,2,12,1,72.92,0.55,1,0
54,2,13,1,57.34,0.65,1,0
55,2,14,0,31.55,0.55,0,0
56,2,15,1,65.72,0.75,1,0
57,2,16,0,49.44,0.75,0,0
58,2,17,1,63.51,0.75,1,0
59,2,18,0,37.97,0.75,0,0
60,2,19,1,45.31,0.75,0,0
61,3,0,1,52.55,0.75,0,0
62,3,1,1,36.82,0.75,0,0
63,3,2,0,63.16,0.75,1,0
64,3,3,1,32.94,0.65,0,0
65,3,4,1,42.28,0.75,0,0
66,3,5,0,57.39,0.65,1,0
67,3,6,0,55.73,0.65,1,0
68,3,7,1,39.38,0.75,0,0
69,3,8,0,69.98,0.75,1,0
70,3,9,0,65.08,0.85,1,0
