trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,37.48,0.65,0,0
1,0,1,0,41.73,0.75,0,0
2,0,2,0,36.88,0.85,0,0
3,0,3,0,50.26,0.95,0,0
4,0,4,0,37.44,0.92,0,0
5,0,5,0,41.42,0.85,0,0
6,0,6,0,50.02,0.85,0,0
7,0,7,0,42.77,0.95,0,0
8,0,8,0,47.56,0.97,0,0
9,0,9,0,38.79,0.98,0,0
10,0,10,0,49.45,0.95,0,0
11,0,11,0,23.32,0.95,0,0
12,0,12,0,41.37,0.9,0,0
13,0,13,0,38.93,0.95,0,0
14,0,14,0,40.62,0.95,0,0
15,0,15,0,32.42,0.95,0,0
16,0,16,0,34.05,0.95,0,0
17,0,17,0,35.97,0.95,0,0
18,0,18,0,52.64,0.97,0,0
19,0,19,0,54.01,0.95,0,0
20,0,20,0,37.57,0.95,1,0
21,1,0,0,65.55,0.95,1,0
22,1,1,0,65.61,0.95,1,0
23,1,2,0,47.25,0.95,1,0
24,1,3,0,65.54,0.95,1,0
25,1,4,0,70.51,0.95,1,0
26,1,5,0,64.89,0.95,1,0
27,1,6,0,59.28,0.95,1,0
28,1,7,0,53.52,0.95,1,0
29,1,8,0,56.21,0.95,1,0
30,1,9,0,66.7,0.95,1,0
31,1,10,0,50.46,0.95,1,0
32,1,11,0,63.97,0.95,1,0
33,1,12,0,56.92,0.95,1,0
34,1,13,0,68.44,0.95,1,0
35,1,14,0,56.85,0.97,1,0
36,1,15,0,64.52,0.95,1,0
37,1,16,0,58.22,0.95,1,0
38,1,17,0,60.13,0.95,1,0
39,1,18,0,64.86,0.95,1,0
40,1,19,0,62.46,0.95,0,0
41,2,0,0,37.17,0.95,0,0
42,2,1,0,29.63,0.95,0,0
43,2,2,0,34.64,0.95,0,0
44,2,3,0,35.16,0.95,0,0
45,2,4,0,50.16,0.95,0,0
46,2,5,0,49.13,0.95,0,0
47,2,6,0,37.04,0.95,0,0
48,2,7,0,30.8,0.95,0,0
49,2,8,0,38.43,0.95,0,0
50,2,9,0,49.88,0.95,0,0
51,2,10,0,24.29,0.95,0,0
52,2,11,0,40.34,0.95,0,0
53,2,12,0,55.66,0.95,0,0
54,2,13,0,39.98,0.95,0,0
55,2,14,0,40.14,0.95,0,0
56,2,15,0,31.9,0.99,0,0
57,2,16,0,45.35,0.99,0,0
58,2,17,0,38.53,0.95,0,0
59,2,18,0,35.22,0.95,0,0
60,2,19,0,31.77,0.95,1,0
61,3,0,0,78.0,0.95,1,0
62,3,1,0,44.46,0.95,1,0
63,3,2,0,51.19,0.95,1,0
64,3,3,0,52.07,0.95,1,0
65,3,4,0,45.32,0.95,1,0
66,3,5,0,59.36,0.99,1,0
67,3,6,0,64.11,0.99,1,0
68,3,7,0,73.81,0.99,1,0
69,3,8,0,62.81,0.99,1,0
70,3,9,0,55.13,0.99,1,0
71,3,10,0,45.81,0.95,1,0
72,3,11,0,51.67,0.95,1,0
73,3,12,1,40.02,0.5,0,0
74,3,13,1,29.8,0.25,0,0
75,3,14,0,58.36,,1,0
76,3,15,1,46.0,0.0,0,0
77,3,16,0,53.8,0.0,1,0
78,3,17,0,58.31,0.0,1,0
79,3,18,0,53.45,0.0,0,0
0,0,0,0,53.58,0.65,0,1
1,0,1,0,37.99,0.75,0,1
2,0,2,0,38.73,0.85,0,1
3,0,3,0,34.27,0.95,0,1
4,0,4,0,42.8,0.85,0,1
5,0,5,0,51.88,0.85,0,1
6,0,6,0,24.6,0.92,0,1
7,0,7,0,25.0,0.97,0,1
8,0,8,0,45.25,0.95,0,1
9,0,9,0,35.95,0.9,0,1
10,0,10,0,47.72,0.85,0,1
