trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,35.16,0.99,0,0
1,0,1,1,33.24,0.99,0,0
2,0,2,0,58.68,0.99,1,0
3,0,3,1,39.07,0.99,0,0
4,0,4,0,51.19,0.99,1,0
5,0,5,1,35.85,0.99,0,0
6,0,6,1,23.06,0.99,0,0
7,0,7,1,28.22,0.99,0,0
8,0,8,0,59.96,0.99,1,0
9,0,9,0,69.83,0.99,1,0
10,0,10,0,50.66,0.99,1,0
11,0,11,1,35.45,0.99,0,0
12,0,12,1,51.51,0.99,0,0
13,0,13,0,64.31,0.99,1,0
14,0,14,1,41.11,0.99,0,0
15,0,15,1,31.83,0.99,0,0
16,0,16,1,35.39,0.99,0,0
17,0,17,1,37.0,0.99,0,0
18,0,18,0,65.41,0.99,1,0
19,0,19,1,43.06,0.99,0,0
20,0,20,0,67.43,0.99,0,0
21,1,0,1,55.18,0.99,1,0
22,1,1,1,65.91,0.99,1,0
23,1,2,0,38.5,0.99,0,0
24,1,3,0,53.06,0.99,0,0
25,1,4,0,43.94,0.99,0,0
26,1,5,1,65.51,0.99,1,0
27,1,6,1,58.8,0.99,1,0
28,1,7,1,57.94,0.99,1,0
29,1,8,0,49.75,0.99,0,0
30,1,9,0,58.41,0.99,0,0
31,1,10,0,41.47,0.99,0,0
32,1,11,0,36.28,0.99,0,0
33,1,12,0,45.97,0.99,0,0
34,1,13,0,34.13,0.99,0,0
35,1,14,1,57.16,0.99,1,0
36,1,15,0,48.08,0.99,0,0
37,1,16,1,72.66,0.99,1,0
38,1,17,1,55.74,0.99,1,0
39,1,18,1,69.75,0.99,1,0
40,1,19,1,69.38,0.99,0,0
41,2,0,1,41.21,0.99,0,0
42,2,1,0,70.09,0.99,1,0
43,2,2,0,65.73,0.99,1,0
44,2,3,1,49.78,0.99,0,0
45,2,4,1,35.8,0.99,0,0
46,2,5,1,44.35,0.99,0,0
47,2,6,0,61.66,0.99,1,0
48,2,7,1,46.82,0.99,0,0
49,2,8,1,32.83,0.99,0,0
50,2,9,0,58.3,0.99,1,0
51,2,10,0,75.25,0.99,1,0
52,2,11,1,28.44,0.99,0,0
53,2,12,1,31.61,0.99,0,0
54,2,13,1,59.39,0.99,0,0
55,2,14,1,33.28,0.99,0,0
56,2,15,0,62.94,0.99,1,0
57,2,16,0,65.38,0.99,1,0
58,2,17,1,32.65,0.99,0,0
59,2,18,0,60.86,0.99,1,0
60,2,19,1,40.18,0.99,1,0
61,3,0,0,35.25,0.99,0,0
62,3,1,0,43.23,0.99,0,0
63,3,2,0,42.16,0.99,0,0
64,3,3,1,55.21,0.99,1,0
65,3,4,1,59.42,0.99,1,0
66,3,5,0,40.88,0.99,0,0
67,3,6,0,58.47,0.99,0,0
