trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,60.55,0.5,1,0
1,0,1,1,71.24,0.5,1,0
2,0,2,0,39.87,0.5,0,0
3,0,3,1,65.5,0.6,1,0
4,0,4,1,66.13,0.8,1,0
5,0,5,1,56.56,0.8,1,0
6,0,6,1,67.62,0.8,1,0
7,0,7,1,51.31,0.8,1,0
8,0,8,0,53.82,0.4,0,0
9,0,9,1,60.24,0.8,1,0
10,0,10,1,47.19,0.8,1,0
11,0,11,0,45.87,0.75,0,0
12,0,12,0,37.27,0.95,0,0
13,0,13,1,60.06,0.8,1,0
14,0,14,1,64.31,0.75,1,0
15,0,15,1,59.7,0.8,1,0
16,0,16,0,35.61,0.8,0,0
17,0,17,0,47.09,0.52,0,0
18,0,18,0,45.94,0.84,0,0
19,0,19,0,29.85,0.87,0,0
20,0,20,0,46.89,0.89,1,0
21,1,0,0,60.82,0.87,1,0
22,1,1,0,67.55,0.87,1,0
23,1,2,0,63.15,0.87,1,0
24,1,3,0,64.32,0.87,1,0
25,1,4,0,60.14,0.87,1,0
26,1,5,1,40.27,0.7,0,0
27,1,6,0,52.62,0.87,1,0
28,1,7,1,55.97,0.7,0,0
29,1,8,0,69.87,0.87,1,0
30,1,9,0,47.77,0.87,1,0
31,1,10,1,40.48,0.98,0,0
32,1,11,0,53.4,0.87,1,0
33,1,12,0,59.55,0.87,1,0
34,1,13,0,65.37,0.87,1,0
35,1,14,1,44.79,0.6,0,0
36,1,15,0,62.95,0.87,1,0
37,1,16,1,39.26,0.9,0,0
38,1,17,1,42.31,0.6,0,0
39,1,18,0,60.99,0.87,1,0
40,1,19,0,69.05,0.87,0,0
41,2,0,1,64.91,0.9,1,0
42,2,1,1,69.87,0.7,1,0
43,2,2,1,74.61,0.87,1,0
44,2,3,1,63.66,0.9,1,0
45,2,4,1,58.99,0.87,1,0
46,2,5,0,42.29,0.87,0,0
47,2,6,1,72.63,0.87,1,0
48,2,7,1,57.73,0.63,1,0
49,2,8,1,58.21,0.87,1,0
50,2,9,0,41.59,0.87,0,0
51,2,10,1,57.43,0.87,1,0
52,2,11,0,39.93,0.87,0,0
53,2,12,1,48.29,0.75,1,0
54,2,13,1,66.2,0.87,1,0
55,2,14,0,47.94,0.87,0,0
56,2,15,1,70.01,0.87,1,0
57,2,16,1,60.16,0.87,1,0
58,2,17,1,64.66,0.87,1,0
59,2,18,1,69.43,0.87,1,0
60,2,19,1,68.25,0.87,0,0
61,3,0,0,61.0,0.95,1,0
62,3,1,0,68.04,0.97,1,0
63,3,2,1,45.14,0.87,0,0
64,3,3,1,47.77,0.87,0,0
65,3,4,1,33.56,0.87,0,0
66,3,5,0,68.12,0.96,1,0
67,3,6,0,73.29,0.98,1,0
68,3,7,1,40.49,0.87,0,0
69,3,8,0,53.33,0.96,1,0
70,3,9,0,60.35,0.87,1,0
71,3,10,1,49.82,0.87,0,0
72,3,11,1,32.14,0.87,0,0
73,3,12,1,50.3,0.87,0,0
74,3,13,1,29.8,0.87,0,0
75,3,14,0,64.63,0.94,1,0
76,3,15,0,60.04,0.98,1,0
77,3,16,1,46.84,0.87,0,0
78,3,17,0,54.94,0.98,1,0
79,3,18,1,26.6,0.96,1,0
0,0,0,0,47.36,0.5,0,1
1,0,1,0,42.89,0.9,0,1
2,0,2,0,43.81,0.8,0,1
3,0,3,0,40.69,0.9,0,1
4,0,4,1,56.51,0.75,1,1
5,0,5,1,57.75,0.75,1,1
6,0,6,0,36.13,0.8,0,1
7,0,7,1,71.27,0.75,1,1
8,0,8,1,70.34,0.95,1,1
9,0,9,1,53.89,0.95,1,1
10,0,10,0,33.67,0.8,0,1
11,0,11,1,63.17,0.95,1,1
12,0,12,1,59.19,0.95,1,1
13,0,13,1,67.24,0.95,1,1
14,0,14,0,55.96,0.8,0,1
15,0,15,0,30.67,0.95,0,1
16,0,16,0,46.19,0.95,0,1
17,0,17,0,38.52,0.5,0,1
18,0,18,1,66.29,0.75,1,1
19,0,19,1,70.11,0.95,1,1
20,0,20,0,27.43,0.75,1,1
21,1,0,0,67.35,0.9,1,1
22,1,1,0,61.64,0.95,1,1
23,1,2,0,64.56,0.9,1,1
24,1,3,1,42.08,0.9,0,1
25,1,4,1,44.11,0.9,0,1
26,1,5,0,58.57,0.8,1,1
27,1,6,0,55.95,0.85,1,1
28,1,7,1,45.54,0.75,0,1
29,1,8,0,68.08,0.85,1,1
30,1,9,0,47.04,0.8,1,1
31,1,10,0,59.8,0.85,1,1
32,1,11,1,47.36,0.95,0,1
33,1,12,1,47.39,0.95,0,1
34,1,13,0,57.3,0.99,1,1
35,1,14,0,50.42,0.8,1,1
36,1,15,0,59.21,0.9,1,1
37,1,16,0,68.07,0.85,1,1
38,1,17,0,72.63,0.9,1,1
39,1,18,1,41.87,0.95,0,1
40,1,19,0,62.87,0.85,0,1
41,2,0,0,45.47,0.85,0,1
42,2,1,0,41.07,0.95,0,1
43,2,2,1,62.87,0.85,1,1
44,2,3,0,70.32,0.95,0,1
45,2,4,0,52.68,0.85,0,1
