trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,28.58,0.45,0,0
1,0,1,0,67.2,0.95,1,0
2,0,2,0,52.46,0.99,1,0
3,0,3,1,40.18,0.5,0,0
4,0,4,1,47.92,0.99,0,0
5,0,5,1,44.82,0.84,0,0
6,0,6,1,35.81,0.99,0,0
7,0,7,0,48.47,0.95,1,0
8,0,8,0,51.76,0.98,1,0
9,0,9,1,39.78,0.99,0,0
10,0,10,1,33.26,0.8,0,0
11,0,11,1,29.48,0.99,0,0
12,0,12,0,52.56,0.6,1,0
13,0,13,1,39.21,0.99,0,0
14,0,14,1,38.51,0.9,0,0
15,0,15,0,55.91,0.99,1,0
16,0,16,1,34.51,0.99,0,0
17,0,17,0,64.14,0.94,1,0
18,0,18,0,69.53,0.75,1,0
19,0,19,0,62.64,0.8,1,0
20,0,20,1,44.43,0.8,1,0
21,1,0,0,39.98,0.85,0,0
22,1,1,0,35.02,0.99,0,0
23,1,2,1,51.82,0.99,1,0
24,1,3,0,43.11,0.99,0,0
25,1,4,0,48.92,0.95,0,0
26,1,5,1,57.9,0.77,1,0
27,1,6,1,60.97,0.98,1,0
28,1,7,0,49.18,0.99,0,0
29,1,8,1,65.17,0.75,1,0
30,1,9,0,35.37,0.99,0,0
31,1,10,1,52.97,0.8,1,0
32,1,11,0,50.51,0.8,0,0
33,1,12,0,31.94,0.84,0,0
34,1,13,1,60.52,0.82,1,0
35,1,14,0,34.13,0.94,0,0
36,1,15,0,49.07,0.85,0,0
37,1,16,0,45.36,0.87,0,0
38,1,17,0,44.88,0.85,0,0
39,1,18,0,50.77,0.9,0,0
40,1,19,0,39.42,0.8,1,0
41,2,0,0,61.99,0.87,1,0
42,2,1,1,41.57,0.62,0,0
43,2,2,0,73.44,0.82,1,0
44,2,3,0,54.01,0.99,1,0
45,2,4,0,61.71,0.89,1,0
46,2,5,0,46.36,0.95,1,0
47,2,6,0,55.22,0.99,1,0
48,2,7,0,66.27,0.9,1,0
49,2,8,0,69.67,0.95,1,0
50,2,9,0,56.07,0.75,1,0
51,2,10,0,59.16,0.65,1,0
52,2,11,1,39.93,0.75,0,0
53,2,12,0,67.93,0.92,1,0
54,2,13,0,39.56,0.75,1,0
55,2,14,0,60.41,0.55,1,0
56,2,15,1,46.25,0.75,0,0
57,2,16,1,44.67,0.95,0,0
58,2,17,0,53.12,0.95,1,0
59,2,18,0,67.33,0.78,1,0
60,2,19,0,63.0,0.99,0,0
61,3,0,0,32.95,0.62,0,0
62,3,1,1,70.3,0.8,1,0
63,3,2,1,58.7,0.96,1,0
64,3,3,0,46.33,0.5,0,0
65,3,4,0,42.67,0.83,0,0
66,3,5,0,32.25,0.88,0,0
67,3,6,0,37.96,0.5,0,0
68,3,7,0,26.47,0.65,0,0
69,3,8,0,42.7,0.94,0,0
70,3,9,1,46.66,0.75,1,0
71,3,10,0,48.38,0.99,0,0
72,3,11,0,42.43,0.95,0,0
73,3,12,1,64.88,0.99,1,0
74,3,13,0,39.88,0.82,0,0
75,3,14,1,41.35,0.99,1,0
76,3,15,0,41.25,0.85,0,0
77,3,16,1,74.27,0.68,1,0
78,3,17,1,67.36,0.5,1,0
79,3,18,1,71.01,0.96,0,0
0,0,0,0,61.67,0.83,1,1
1,0,1,0,58.05,0.72,1,1
2,0,2,1,35.47,0.64,0,1
3,0,3,0,79.16,0.79,1,1
4,0,4,0,57.64,0.59,1,1
5,0,5,0,67.35,0.73,1,1
6,0,6,0,66.43,0.94,1,1
7,0,7,0,54.8,0.79,1,1
8,0,8,0,68.31,0.77,1,1
9,0,9,0,54.83,0.79,1,1
10,0,10,0,63.82,0.78,1,1
11,0,11,0,64.75,0.82,1,1
12,0,12,0,69.4,0.79,1,1
13,0,13,1,22.19,0.67,0,1
14,0,14,1,39.12,0.83,0,1
15,0,15,0,46.97,0.83,1,1
16,0,16,1,36.46,0.76,0,1
17,0,17,0,68.76,0.83,1,1
18,0,18,1,33.53,0.77,0,1
19,0,19,1,34.58,0.82,0,1
20,0,20,0,51.08,0.67,0,1
21,1,0,0,39.94,0.84,0,1
22,1,1,0,49.95,0.98,0,1
23,1,2,0,34.67,0.86,0,1
24,1,3,0,48.28,0.99,0,1
25,1,4,0,41.99,0.79,0,1
26,1,5,1,53.28,0.9,1,1
27,1,6,0,47.83,0.83,0,1
28,1,7,0,41.01,0.9,0,1
29,1,8,1,45.62,0.99,1,1
30,1,9,0,29.72,0.8,0,1
31,1,10,0,36.09,0.72,0,1
32,1,11,1,50.26,0.99,1,1
33,1,12,1,58.54,0.67,1,1
34,1,13,0,38.09,0.82,0,1
35,1,14,0,62.79,0.87,0,1
36,1,15,0,46.92,0.74,0,1
37,1,16,0,33.52,0.75,0,1
38,1,17,0,41.14,0.94,0,1
39,1,18,1,47.17,0.78,1,1
40,1,19,0,37.79,0.82,1,1
41,2,0,1,37.64,0.79,0,1
42,2,1,1,47.94,0.84,0,1
