trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,59.78,0.9,1,0
1,0,1,0,39.2,0.95,0,0
2,0,2,1,63.96,0.95,1,0
3,0,3,1,45.69,0.99,1,0
4,0,4,1,50.99,0.99,1,0
5,0,5,1,66.06,0.99,1,0
6,0,6,1,45.73,0.99,1,0
7,0,7,1,64.7,0.95,1,0
8,0,8,1,73.9,0.99,1,0
9,0,9,1,63.76,0.99,1,0
10,0,10,1,66.05,0.99,1,0
11,0,11,1,62.52,0.99,1,0
12,0,12,1,48.22,0.99,1,0
13,0,13,1,65.48,0.99,1,0
14,0,14,1,63.87,0.99,1,0
15,0,15,1,54.15,0.99,1,0
16,0,16,1,69.36,0.99,1,0
17,0,17,1,59.92,0.99,1,0
18,0,18,1,52.61,0.99,1,0
19,0,19,1,61.84,0.99,1,0
20,0,20,1,56.51,0.99,0,0
21,1,0,1,48.29,0.99,0,0
22,1,1,1,29.91,0.99,0,0
23,1,2,1,37.47,0.99,0,0
24,1,3,1,39.44,0.99,0,0
25,1,4,1,42.64,0.99,0,0
26,1,5,1,54.45,0.99,0,0
27,1,6,1,42.43,0.99,0,0
28,1,7,1,54.7,0.99,0,0
29,1,8,1,46.42,0.99,0,0
30,1,9,1,35.92,0.99,0,0
31,1,10,1,50.59,0.99,0,0
32,1,11,1,33.13,0.99,0,0
33,1,12,1,42.19,0.99,0,0
34,1,13,1,42.02,0.99,0,0
35,1,14,1,44.62,0.99,0,0
36,1,15,1,33.04,0.99,0,0
37,1,16,1,35.66,0.99,0,0
38,1,17,1,37.61,0.99,0,0
39,1,18,1,39.72,0.99,0,0
40,1,19,1,46.24,0.99,1,0
41,2,0,1,75.73,0.99,1,0
42,2,1,1,52.02,0.99,1,0
43,2,2,1,61.08,0.99,1,0
44,2,3,1,57.38,0.99,1,0
45,2,4,0,41.57,0.95,0,0
46,2,5,1,70.47,0.99,1,0
47,2,6,1,53.74,0.99,1,0
48,2,7,1,50.28,0.99,1,0
49,2,8,1,71.69,0.99,1,0
50,2,9,1,56.22,0.99,1,0
51,2,10,1,57.66,0.99,1,0
52,2,11,1,53.86,0.99,1,0
53,2,12,1,67.88,0.99,1,0
54,2,13,0,34.62,0.95,0,0
55,2,14,1,60.97,0.99,1,0
56,2,15,1,51.94,0.99,1,0
57,2,16,1,48.47,0.99,1,0
58,2,17,1,63.43,0.99,1,0
59,2,18,1,60.59,0.99,1,0
60,2,19,1,50.86,0.99,0,0
61,3,0,1,55.77,0.99,0,0
62,3,1,1,38.52,0.99,0,0
63,3,2,1,51.35,0.99,0,0
64,3,3,1,50.18,0.99,0,0
65,3,4,1,36.95,0.99,0,0
66,3,5,1,39.11,0.99,0,0
67,3,6,1,43.87,0.99,0,0
68,3,7,1,50.27,0.99,0,0
69,3,8,1,47.16,0.99,0,0
70,3,9,1,42.9,0.99,0,0
71,3,10,1,38.24,0.99,0,0
72,3,11,1,40.36,0.99,0,0
73,3,12,1,43.89,0.99,0,0
74,3,13,1,41.16,0.99,0,0
75,3,14,1,32.82,0.99,0,0
76,3,15,1,48.3,0.99,0,0
77,3,16,1,21.85,0.99,0,0
78,3,17,1,46.88,0.99,0,0
79,3,18,1,39.61,0.99,1,0
0,0,0,1,55.28,0.9,1,1
1,0,1,1,60.19,0.95,1,1
2,0,2,1,53.43,0.95,1,1
3,0,3,1,58.6,0.99,1,1
4,0,4,1,78.24,0.99,1,1
5,0,5,1,61.99,0.99,1,1
6,0,6,1,65.72,0.99,1,1
7,0,7,0,36.93,0.99,0,1
8,0,8,1,71.92,0.99,1,1
9,0,9,1,71.07,0.99,1,1
10,0,10,1,69.33,0.99,1,1
11,0,11,1,63.96,0.99,1,1
12,0,12,1,62.48,0.99,1,1
13,0,13,1,51.86,0.99,1,1
14,0,14,1,65.53,0.99,1,1
15,0,15,1,62.11,0.99,1,1
16,0,16,1,59.24,0.99,1,1
17,0,17,1,47.83,0.99,1,1
18,0,18,1,63.14,0.99,1,1
19,0,19,1,56.39,0.99,1,1
20,0,20,1,65.52,0.99,0,1
21,1,0,1,45.63,0.99,0,1
22,1,1,1,46.94,0.99,0,1
23,1,2,0,65.26,0.95,1,1
24,1,3,1,41.57,0.99,0,1
25,1,4,1,50.93,0.99,0,1
26,1,5,1,55.81,0.99,0,1
27,1,6,1,45.76,0.99,0,1
28,1,7,1,40.91,0.99,0,1
29,1,8,1,43.2,0.99,0,1
30,1,9,1,49.64,0.99,0,1
31,1,10,1,45.22,0.99,0,1
32,1,11,1,30.5,0.99,0,1
33,1,12,1,36.44,0.99,0,1
34,1,13,1,42.11,0.99,0,1
35,1,14,1,36.47,0.99,0,1
36,1,15,1,43.89,0.99,0,1
37,1,16,0,48.34,0.95,1,1
38,1,17,1,20.97,0.99,0,1
39,1,18,0,62.04,0.95,1,1
40,1,19,1,29.78,0.99,1,1
41,2,0,1,52.05,0.99,1,1
42,2,1,1,54.17,0.99,1,1
43,2,2,1,53.3,0.99,1,1
44,2,3,1,58.41,0.99,1,1
45,2,4,1,67.45,0.99,1,1
46,2,5,1,62.25,0.99,1,1
47,2,6,1,64.36,0.99,1,1
48,2,7,1,62.13,0.99,1,1
49,2,8,1,59.88,0.99,1,1
50,2,9,1,62.0,0.99,1,1
51,2,10,1,63.96,0.99,1,1
52,2,11,1,73.34,0.99,1,1
53,2,12,1,64.2,0.99,1,1
54,2,13,1,49.79,0.99,1,1
55,2,14,1,57.04,0.99,1,1
56,2,15,1,60.07,0.99,1,1
57,2,16,1,62.79,0.99,1,1
58,2,17,1,57.45,0.99,1,1
59,2,18,1,48.51,0.99,1,1
60,2,19,1,58.69,0.99,0,1
61,3,0,1,39.85,0.99,0,1
62,3,1,1,36.07,0.99,0,1
63,3,2,1,53.03,0.99,0,1
64,3,3,1,38.44,0.99,0,1
65,3,4,1,37.01,0.99,0,1
66,3,5,1,56.33,0.99,0,1
67,3,6,1,37.57,0.99,0,1
68,3,7,1,44.5,0.99,0,1
69,3,8,1,43.49,0.99,0,1
70,3,9,1,44.3,0.99,0,1
71,3,10,1,43.38,0.99,0,1
72,3,11,1,29.46,0.99,0,1
73,3,12,1,29.14,0.99,0,1
74,3,13,1,31.43,0.99,0,1
75,3,14,1,45.41,0.99,0,1
76,3,15,1,35.45,0.99,0,1
77,3,16,1,20.52,0.99,0,1
78,3,17,1,38.19,0.99,0,1
79,3,18,1,26.68,0.99,1,1
0,0,0,1,34.21,0.9,0,2
1,0,1,1,43.67,0.95,0,2
2,0,2,1,31.0,0.99,0,2
3,0,3,1,34.86,0.99,0,2
4,0,4,1,44.39,0.99,0,2
5,0,5,1,44.17,0.99,0,2
6,0,6,1,38.99,0.99,0,2
7,0,7,0,50.66,0.99,1,2
8,0,8,1,41.11,0.99,0,2
9,0,9,1,44.29,0.99,0,2
10,0,10,1,41.31,0.99,0,2
11,0,11,1,35.95,0.99,0,2
12,0,12,1,16.97,0.99,0,2
13,0,13,1,44.41,0.99,0,2
14,0,14,1,20.99,0.99,0,2
15,0,15,1,16.98,0.99,0,2
16,0,16,0,55.35,0.99,1,2
17,0,17,1,41.09,0.99,0,2
18,0,18,1,51.35,0.99,0,2
19,0,19,1,32.23,0.99,0,2
20,0,20,1,35.92,0.99,1,2
21,1,0,1,50.36,0.99,1,2
22,1,1,1,46.84,0.99,1,2
23,1,2,1,58.04,0.99,1,2
24,1,3,1,63.56,0.99,1,2
25,1,4,1,71.39,0.99,1,2
26,1,5,1,57.84,0.99,1,2
27,1,6,1,53.75,0.99,1,2
28,1,7,1,57.46,0.99,1,2
29,1,8,1,62.09,0.99,1,2
30,1,9,1,62.54,0.99,1,2
31,1,10,1,60.47,0.99,1,2
32,1,11,1,54.9,0.95,1,2
33,1,12,1,53.95,0.99,1,2
34,1,13,1,53.48,0.99,1,2
35,1,14,1,63.52,0.99,1,2
36,1,15,1,50.8,0.99,1,2
37,1,16,1,61.97,0.99,1,2
38,1,17,1,63.19,0.99,1,2
39,1,18,1,59.75,0.99,1,2
40,1,19,0,48.8,0.99,1,2
41,2,0,1,34.4,0.99,0,2
42,2,1,1,50.98,0.99,0,2
43,2,2,1,45.43,0.99,0,2
44,2,3,1,32.58,0.99,0,2
45,2,4,1,51.64,0.99,0,2
46,2,5,1,39.03,0.99,0,2
47,2,6,1,50.72,0.99,0,2
48,2,7,1,36.0,0.99,0,2
49,2,8,1,53.63,0.99,0,2
50,2,9,1,44.55,0.99,0,2
51,2,10,1,30.56,0.99,0,2
52,2,11,1,50.88,0.99,0,2
53,2,12,1,32.47,0.99,0,2
54,2,13,1,35.32,0.99,0,2
55,2,14,1,45.14,0.99,0,2
56,2,15,1,44.07,0.99,0,2
57,2,16,1,44.67,0.99,0,2
58,2,17,1,52.66,0.99,0,2
59,2,18,1,25.44,0.99,0,2
60,2,19,1,42.93,0.99,1,2
61,3,0,1,56.76,0.99,1,2
62,3,1,1,50.88,0.99,1,2
63,3,2,1,47.61,0.99,1,2
64,3,3,1,60.04,0.99,1,2
65,3,4,1,70.42,0.99,1,2
66,3,5,1,63.89,0.99,1,2
67,3,6,1,55.19,0.99,1,2
68,3,7,1,75.92,0.99,1,2
69,3,8,1,63.58,0.99,1,2
70,3,9,1,50.39,0.99,1,2
71,3,10,1,55.27,0.99,1,2
72,3,11,1,66.58,0.99,1,2
73,3,12,1,71.64,0.99,1,2
74,3,13,1,71.19,0.99,1,2
75,3,14,1,63.83,0.99,1,2
76,3,15,1,64.19,0.99,1,2
77,3,16,1,63.88,0.99,1,2
78,3,17,1,78.21,0.99,1,2
79,3,18,1,60.82,0.99,0,2
0,0,0,1,59.32,0.9,1,3
1,0,1,1,62.34,0.95,1,3
2,0,2,1,64.92,0.99,1,3
3,0,3,1,61.33,0.99,1,3
4,0,4,1,45.41,0.99,1,3
5,0,5,1,60.86,0.99,1,3
6,0,6,1,60.58,0.99,1,3
7,0,7,0,37.88,0.95,0,3
8,0,8,1,55.28,0.99,1,3
9,0,9,1,61.58,0.99,1,3
10,0,10,1,45.89,0.99,1,3
11,0,11,1,57.05,0.99,1,3
12,0,12,1,44.65,0.99,1,3
13,0,13,1,70.77,0.99,1,3
14,0,14,1,67.59,0.99,1,3
15,0,15,1,54.71,0.99,1,3
16,0,16,1,61.33,0.99,1,3
17,0,17,1,54.96,0.99,1,3
18,0,18,1,47.68,0.99,1,3
19,0,19,1,47.16,0.99,1,3
20,0,20,1,59.5,0.99,0,3
21,1,0,1,34.38,0.99,0,3
22,1,1,1,30.88,0.99,0,3
23,1,2,1,40.4,0.99,0,3
24,1,3,1,45.1,0.99,0,3
25,1,4,1,38.88,0.99,0,3
26,1,5,1,24.29,0.99,0,3
27,1,6,1,43.84,0.99,0,3
28,1,7,1,34.3,0.99,0,3
29,1,8,1,46.39,0.99,0,3
30,1,9,1,53.91,0.99,0,3
31,1,10,1,45.88,0.99,0,3
32,1,11,1,36.74,0.99,0,3
33,1,12,1,54.99,0.99,0,3
34,1,13,1,33.59,0.99,0,3
35,1,14,1,49.46,0.99,0,3
36,1,15,1,44.29,0.99,0,3
37,1,16,1,46.01,0.99,0,3
38,1,17,1,40.46,0.99,0,3
39,1,18,1,39.9,0.99,0,3
40,1,19,1,22.93,0.99,1,3
41,2,0,0,53.62,0.99,0,3
42,2,1,1,59.05,0.99,1,3
43,2,2,1,63.65,0.99,1,3
44,2,3,1,63.28,0.99,1,3
45,2,4,1,62.08,0.99,1,3
46,2,5,1,63.75,0.99,1,3
47,2,6,1,59.96,0.99,1,3
48,2,7,1,63.19,0.99,1,3
49,2,8,1,37.27,0.99,1,3
50,2,9,1,59.46,0.99,1,3
51,2,10,1,56.41,0.99,1,3
52,2,11,1,49.83,0.99,1,3
53,2,12,1,70.06,0.99,1,3
54,2,13,1,63.1,0.99,1,3
55,2,14,1,53.17,0.99,1,3
56,2,15,1,71.49,0.99,1,3
57,2,16,1,60.77,0.99,1,3
58,2,17,1,54.01,0.99,1,3
59,2,18,1,61.22,0.99,1,3
