trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,57.78,0.5,1,0
1,0,1,0,57.07,0.5,1,0
2,0,2,0,57.26,0.5,1,0
3,0,3,0,62.32,0.5,1,0
4,0,4,0,71.3,0.5,1,0
5,0,5,0,54.46,0.5,1,0
6,0,6,0,45.74,0.5,1,0
7,0,7,0,66.93,0.5,1,0
8,0,8,0,52.31,0.5,1,0
9,0,9,0,47.15,0.5,1,0
10,0,10,1,42.11,0.5,0,0
11,0,11,1,40.18,0.5,0,0
12,0,12,1,34.95,0.5,0,0
13,0,13,0,72.19,0.5,1,0
14,0,14,0,60.53,0.5,1,0
15,0,15,0,65.12,0.75,1,0
16,0,16,0,65.0,0.75,1,0
17,0,17,0,61.26,0.75,1,0
18,0,18,0,76.95,0.75,1,0
19,0,19,0,74.16,0.75,1,0
20,0,20,0,67.64,0.75,0,0
21,1,0,0,27.18,0.75,0,0
22,1,1,0,45.64,0.75,0,0
23,1,2,0,28.98,0.75,0,0
24,1,3,0,28.7,0.75,0,0
25,1,4,0,41.98,0.75,0,0
26,1,5,0,55.14,0.75,0,0
27,1,6,0,48.38,0.75,0,0
28,1,7,0,38.31,0.75,0,0
29,1,8,0,50.65,0.75,0,0
30,1,9,0,39.43,0.75,0,0
31,1,10,0,32.28,0.75,0,0
32,1,11,0,43.88,0.75,0,0
33,1,12,0,47.41,0.75,0,0
34,1,13,0,14.95,0.75,0,0
35,1,14,0,46.74,0.75,0,0
36,1,15,0,27.05,0.75,0,0
37,1,16,0,23.09,0.75,0,0
38,1,17,0,27.86,0.75,0,0
39,1,18,0,44.28,0.75,0,0
40,1,19,0,35.95,0.75,1,0
41,2,0,0,63.87,0.75,1,0
42,2,1,0,54.59,0.75,1,0
43,2,2,0,60.69,0.75,1,0
44,2,3,0,65.68,0.75,1,0
45,2,4,0,63.16,0.75,1,0
46,2,5,0,57.22,0.75,1,0
47,2,6,0,67.95,0.75,1,0
48,2,7,0,61.37,0.75,1,0
49,2,8,0,45.27,0.75,1,0
50,2,9,0,62.0,0.75,1,0
51,2,10,0,57.77,0.75,1,0
52,2,11,0,74.95,0.75,1,0
53,2,12,0,65.95,0.75,1,0
54,2,13,0,59.55,0.75,1,0
55,2,14,0,65.85,0.75,1,0
56,2,15,0,66.15,0.75,1,0
57,2,16,0,66.27,0.75,1,0
58,2,17,0,48.89,0.75,1,0
59,2,18,0,56.45,0.75,1,0
60,2,19,0,70.3,0.75,0,0
61,3,0,0,43.85,0.75,0,0
62,3,1,0,49.01,0.75,0,0
63,3,2,0,30.99,0.75,0,0
64,3,3,0,28.02,0.75,0,0
65,3,4,0,39.48,0.75,0,0
66,3,5,0,22.78,0.75,0,0
67,3,6,0,31.03,0.75,0,0
68,3,7,0,31.53,0.75,0,0
69,3,8,0,52.08,0.75,0,0
70,3,9,0,61.02,0.75,0,0
