trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,55.82,0.85,1,0
1,0,1,0,62.23,0.79,1,0
2,0,2,0,44.02,0.81,1,0
3,0,3,0,62.61,0.88,1,0
4,0,4,0,61.31,0.85,1,0
5,0,5,0,68.99,0.89,1,0
6,0,6,0,62.74,0.85,1,0
7,0,7,0,64.94,0.88,1,0
8,0,8,0,73.72,0.85,1,0
9,0,9,0,57.46,0.87,1,0
10,0,10,0,55.72,0.83,1,0
11,0,11,0,62.64,0.89,1,0
12,0,12,0,57.83,0.84,1,0
13,0,13,0,46.98,0.85,1,0
14,0,14,0,64.23,0.81,1,0
15,0,15,0,63.69,0.81,1,0
16,0,16,0,59.0,0.85,1,0
17,0,17,0,68.91,0.87,1,0
18,0,18,0,54.12,0.82,1,0
19,0,19,0,44.32,0.84,1,0
20,0,20,0,47.58,0.87,0,0
21,1,0,0,37.25,0.86,0,0
22,1,1,0,31.67,0.84,0,0
23,1,2,0,42.35,0.89,0,0
24,1,3,0,40.51,0.88,0,0
25,1,4,0,42.81,0.81,0,0
26,1,5,0,52.02,0.86,0,0
27,1,6,0,38.69,0.89,0,0
28,1,7,0,41.42,0.86,0,0
29,1,8,0,51.58,0.88,0,0
30,1,9,0,39.38,0.89,0,0
31,1,10,0,40.61,0.85,0,0
32,1,11,0,48.19,0.87,0,0
33,1,12,0,40.75,0.84,0,0
34,1,13,0,49.96,0.82,0,0
35,1,14,0,29.02,0.82,0,0
36,1,15,0,30.78,0.87,0,0
37,1,16,0,40.92,0.86,0,0
38,1,17,0,38.02,0.81,0,0
39,1,18,0,40.17,0.84,0,0
40,1,19,0,49.98,0.85,1,0
41,2,0,0,67.07,0.81,1,0
42,2,1,0,47.47,0.81,1,0
43,2,2,0,51.88,0.81,1,0
44,2,3,0,56.15,0.87,1,0
45,2,4,0,73.63,0.87,1,0
46,2,5,0,69.51,0.81,1,0
47,2,6,0,57.66,0.85,1,0
48,2,7,0,56.76,0.89,1,0
49,2,8,0,52.54,0.88,1,0
50,2,9,0,50.71,0.89,1,0
51,2,10,0,44.13,0.87,1,0
52,2,11,0,58.9,0.89,1,0
53,2,12,0,59.89,0.87,1,0
54,2,13,0,58.02,0.89,1,0
55,2,14,0,60.46,0.88,1,0
56,2,15,0,61.35,0.85,1,0
57,2,16,0,72.16,0.87,1,0
58,2,17,0,62.17,0.85,1,0
59,2,18,0,61.82,0.87,1,0
60,2,19,0,67.99,0.89,0,0
61,3,0,0,42.78,0.89,0,0
62,3,1,0,34.49,0.87,0,0
63,3,2,0,42.17,0.89,0,0
64,3,3,0,49.16,0.89,0,0
65,3,4,0,43.5,0.89,0,0
66,3,5,0,34.97,0.81,0,0
67,3,6,0,44.91,0.85,0,0
68,3,7,0,31.48,0.87,0,0
69,3,8,0,42.8,0.89,0,0
70,3,9,0,38.81,0.85,0,0
71,3,10,0,43.18,0.89,0,0
72,3,11,0,40.94,0.81,0,0
73,3,12,0,37.65,0.81,0,0
74,3,13,0,37.05,0.88,0,0
75,3,14,0,40.41,0.81,0,0
76,3,15,0,45.17,0.88,0,0
77,3,16,0,35.99,0.87,0,0
78,3,17,0,41.7,0.87,0,0
79,3,18,0,27.53,0.81,1,0
0,0,0,0,53.55,0.85,1,1
1,0,1,0,58.05,0.98,1,1
2,0,2,0,60.88,0.92,1,1
3,0,3,1,46.97,0.68,0,1
4,0,4,0,54.78,0.89,1,1
5,0,5,1,44.08,0.75,0,1
6,0,6,0,71.09,0.89,1,1
7,0,7,0,68.39,0.87,1,1
8,0,8,0,55.75,0.85,1,1
