trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,39.37,0.85,0,0
1,0,1,0,48.34,0.85,0,0
2,0,2,0,38.03,0.95,0,0
3,0,3,0,59.41,0.95,0,0
4,0,4,0,47.36,0.95,0,0
5,0,5,0,33.81,0.95,0,0
6,0,6,0,44.18,0.95,0,0
7,0,7,0,39.68,0.95,0,0
8,0,8,0,36.15,0.95,0,0
9,0,9,0,42.79,0.95,0,0
10,0,10,0,27.36,0.95,0,0
11,0,11,0,43.96,0.95,0,0
12,0,12,0,53.15,0.95,0,0
13,0,13,0,39.71,0.95,0,0
14,0,14,0,38.8,0.95,0,0
15,0,15,0,47.91,0.95,0,0
16,0,16,0,38.43,0.95,0,0
17,0,17,0,21.07,0.95,0,0
18,0,18,0,42.32,0.95,0,0
19,0,19,0,42.9,0.95,0,0
20,0,20,0,59.64,0.95,1,0
21,1,0,0,52.63,0.95,1,0
22,1,1,0,53.81,0.95,1,0
23,1,2,0,70.68,0.95,1,0
24,1,3,0,77.7,0.95,1,0
25,1,4,0,61.82,0.95,1,0
26,1,5,0,58.76,0.95,1,0
27,1,6,0,72.27,0.95,1,0
28,1,7,0,56.62,0.95,1,0
29,1,8,0,43.18,0.95,1,0
30,1,9,0,50.09,0.95,1,0
31,1,10,0,68.66,0.95,1,0
32,1,11,0,51.19,0.95,1,0
33,1,12,0,53.8,0.95,1,0
34,1,13,0,60.0,0.95,1,0
35,1,14,0,63.38,0.95,1,0
36,1,15,0,66.96,0.95,1,0
37,1,16,0,60.58,0.95,1,0
38,1,17,0,50.05,0.95,1,0
39,1,18,0,58.19,0.95,1,0
40,1,19,0,59.13,0.95,0,0
41,2,0,0,43.16,0.95,0,0
42,2,1,0,35.97,0.95,0,0
43,2,2,0,29.64,0.95,0,0
44,2,3,0,40.86,0.95,0,0
45,2,4,0,46.85,0.95,0,0
46,2,5,1,44.2,0.95,1,0
47,2,6,1,72.81,0.95,1,0
48,2,7,0,42.77,0.95,0,0
49,2,8,0,36.66,0.95,0,0
50,2,9,0,29.64,0.95,0,0
51,2,10,0,58.42,0.95,0,0
52,2,11,0,52.04,0.95,0,0
53,2,12,0,27.46,0.95,0,0
54,2,13,0,42.19,0.95,0,0
55,2,14,0,38.51,0.95,0,0
56,2,15,0,46.06,0.85,0,0
57,2,16,0,37.9,0.85,0,0
58,2,17,0,33.38,0.85,0,0
59,2,18,0,52.07,0.95,0,0
60,2,19,0,48.02,0.95,1,0
61,3,0,1,32.0,0.95,0,0
62,3,1,0,54.97,0.85,1,0
63,3,2,1,29.53,0.85,0,0
64,3,3,0,57.59,0.85,1,0
65,3,4,0,67.95,0.85,1,0
66,3,5,0,50.25,0.85,1,0
67,3,6,1,33.03,0.95,0,0
68,3,7,0,62.81,0.85,1,0
69,3,8,0,60.57,0.85,1,0
70,3,9,0,57.87,0.0,1,0
71,3,10,0,45.41,,1,0
72,3,11,1,39.34,0.0,0,0
73,3,12,1,32.19,0.8,0,0
74,3,13,0,53.41,0.9,1,0
75,3,14,1,39.05,,0,0
76,3,15,0,63.28,0.0,1,0
77,3,16,1,34.18,0.0,0,0
78,3,17,1,37.28,0.0,0,0
79,3,18,0,44.61,0.0,0,0
0,0,0,0,29.93,0.85,0,1
1,0,1,0,50.56,0.85,0,1
2,0,2,0,32.62,0.85,0,1
3,0,3,0,43.98,0.95,0,1
