trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,78.62,0.5,1,0
1,0,1,0,48.82,0.6,0,0
2,0,2,1,53.99,0.65,1,0
3,0,3,1,64.8,0.75,1,0
4,0,4,1,57.83,0.75,1,0
5,0,5,0,48.23,0.65,0,0
6,0,6,1,59.82,0.75,1,0
7,0,7,0,29.97,0.65,0,0
8,0,8,0,30.17,0.65,0,0
9,0,9,0,37.98,0.65,0,0
10,0,10,1,64.85,0.75,1,0
11,0,11,1,62.84,0.75,1,0
12,0,12,1,62.03,0.75,1,0
13,0,13,0,45.84,0.65,0,0
14,0,14,1,57.42,0.75,1,0
15,0,15,0,54.2,0.65,0,0
16,0,16,0,31.75,0.65,0,0
17,0,17,1,61.28,0.75,1,0
18,0,18,0,26.97,0.65,0,0
19,0,19,1,63.09,0.75,1,0
20,0,20,1,62.12,0.75,0,0
21,1,0,0,62.4,0.65,1,0
22,1,1,0,64.01,0.65,1,0
23,1,2,0,60.94,0.65,1,0
24,1,3,0,64.05,0.75,1,0
25,1,4,0,56.47,0.75,1,0
26,1,5,0,48.7,0.75,1,0
27,1,6,0,53.66,0.75,1,0
28,1,7,0,52.6,0.75,1,0
29,1,8,0,65.91,0.75,1,0
30,1,9,0,48.94,0.75,1,0
31,1,10,0,47.94,0.75,1,0
32,1,11,1,30.41,0.75,0,0
33,1,12,1,20.66,0.65,0,0
34,1,13,0,58.91,0.75,1,0
35,1,14,0,70.27,0.75,1,0
36,1,15,0,63.77,0.75,1,0
37,1,16,0,56.82,0.75,1,0
38,1,17,0,72.25,0.75,1,0
39,1,18,0,60.4,0.75,1,0
40,1,19,0,73.93,0.75,0,0
41,2,0,0,33.6,0.75,0,0
42,2,1,0,52.92,0.75,0,0
43,2,2,0,39.2,0.75,0,0
44,2,3,0,23.68,0.75,0,0
45,2,4,0,37.42,0.75,0,0
46,2,5,0,49.11,0.75,0,0
47,2,6,1,57.38,0.65,1,0
48,2,7,1,55.16,0.65,1,0
49,2,8,1,54.83,0.65,1,0
50,2,9,1,62.88,0.65,1,0
51,2,10,1,47.02,0.75,1,0
52,2,11,1,68.6,0.75,1,0
53,2,12,1,50.81,0.75,1,0
54,2,13,1,58.98,0.75,1,0
55,2,14,1,59.99,0.75,1,0
56,2,15,1,57.42,0.75,1,0
57,2,16,1,53.7,0.75,1,0
58,2,17,1,56.59,0.75,1,0
59,2,18,1,58.08,0.75,1,0
60,2,19,1,41.75,0.75,0,0
61,3,0,1,49.37,0.75,0,0
62,3,1,0,61.47,0.75,1,0
63,3,2,1,37.77,0.75,0,0
