informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.7,0.7,True,0
False,0.8,0.6,0.73,False,0
True,0.4,0.7,0.58,True,1
False,0.9,0.6,0.97,True,1
True,0.4,0.1,0.08,True,2
False,0.7,0.4,0.63,False,2
True,0.5,0.9,0.9,True,3
False,0.9,0.5,0.45,False,3
True,0.5,0.8,0.5,False,4
False,0.1,0.5,0.09,False,4
True,0.5,0.7,0.7,True,5
False,0.2,0.5,0.1,False,5
True,0.5,0.7,0.7,True,6
False,0.9,0.5,0.5,True,6
True,0.5,0.2,0.2,True,7
False,0.2,0.4,0.14,True,7
True,0.5,0.7,0.7,True,8
False,0.2,0.4,0.43,False,8
True,0.5,0.7,0.7,True,9
False,0.19999999999999996,0.6,0.18,True,9
True,0.5,0.30000000000000004,0.88,False,10
False,0.3,0.4,0.36,True,10
True,0.5,0.9,0.1,False,11
False,0.9,0.5,0.9,True,11
True,0.6,0.9,0.23,False,12
False,0.09999999999999998,0.6,0.16,False,12
True,0.5,0.9,0.9,True,13
False,0.1,0.5,0.1,True,13
True,0.6,0.8,0.18,False,14
False,0.8,0.5,0.8,True,14
True,0.6,0.9,0.4,False,15
False,0.8,0.5,0.8,False,15
True,0.6,0.7,0.29,True,16
False,0.2,0.6,0.38,True,16
True,0.5,0.9,0.67,True,17
False,0.9,0.5,0.9,False,17
True,0.5,0.7,0.7,True,18
False,0.2,0.4,0.14,True,18
True,0.5,0.9,0.1,False,19
False,0.7,0.4,0.4,True,19
True,0.6,0.30000000000000004,0.39,False,20
False,0.1,0.5,0.1,True,20
True,0.5,0.7,0.3,False,21
False,0.7,0.5,0.7,False,21
True,0.4,0.7,0.43,False,22
False,0.8,0.5,0.8,True,22
True,0.5,0.09999999999999998,0.67,False,23
False,0.9,0.6,0.4,False,23
True,0.5,0.9,0.1,False,24
False,0.2,0.5,0.17,True,24
True,0.6,0.8,0.86,True,25
False,0.2,0.5,0.5,False,25
True,0.4,0.9,0.07,False,26
False,0.3,0.4,0.36,False,26
True,0.6,0.8,0.43,False,27
False,0.1,0.6,0.15,False,27
True,0.4,0.30000000000000004,0.43,False,28
False,0.2,0.4,0.14,True,28
True,0.6,0.19999999999999996,0.75,False,29
False,0.9,0.5,0.9,False,29
True,0.5,0.1,0.25,True,30
False,0.7,0.4,0.78,False,30
True,0.4,0.1,0.07,True,31
False,0.2,0.6,0.22,False,31
True,0.6,0.3,0.22,True,32
False,0.9,0.5,0.9,True,32
True,0.5,0.9,0.1,False,33
False,0.1,0.5,0.1,True,33
True,0.5,0.9,0.9,True,34
False,0.1,0.5,0.1,False,34
True,0.5,0.7,0.3,False,35
False,0.2,0.5,0.2,True,35
True,0.4,0.09999999999999998,0.43,False,36
False,0.3,0.5,0.38,False,36
True,0.4,0.3,0.43,True,37
False,0.3,0.6,0.32,True,37
True,0.6,0.30000000000000004,0.64,False,38
False,0.7,0.5,0.7,True,38
True,0.5,0.8,0.5,False,39
False,0.2,0.5,0.2,True,39
True,0.5,0.8,0.8,True,40
False,0.1,0.5,0.09,False,40
True,0.5,0.30000000000000004,0.88,False,41
False,0.8,0.4,0.6,False,41
True,0.5,0.8,0.8,True,42
False,0.9,0.6,0.4,False,42
True,0.5,0.09999999999999998,0.67,False,43
False,0.1,0.4,0.04,True,43
True,0.5,0.30000000000000004,0.7,False,44
False,0.8,0.4,0.64,True,44
True,0.5,0.9,0.1,False,45
False,0.3,0.5,0.3,True,45
True,0.6,0.1,0.17,True,46
False,0.7,0.4,0.76,False,46
True,0.5,0.8,0.8,True,47
False,0.19999999999999996,0.6,0.18,True,47
True,0.6,0.8,0.86,True,48
False,0.2,0.5,0.33,True,48
True,0.4,0.3,0.27,True,49
False,0.2,0.5,0.5,True,49
