informative_lh,prior,lh,left_pred,red_observation,run
True,0.4,0.1,0.4,True,0
False,0.8,0.6,0.6,True,0
True,0.6,0.1,0.6,False,1
False,0.7,0.5,0.67,False,1
True,0.4,0.7,0.67,False,2
False,0.2,0.5,0.5,False,2
True,0.4,0.1,0.4,True,3
False,0.1,0.6,0.6,False,3
True,0.5,0.8,0.6,True,4
False,0.7,0.6,0.67,False,4
True,0.5,0.9,0.83,True,5
False,0.1,0.5,0.5,False,5
True,0.5,0.8,0.6,False,6
False,0.7,0.4,0.67,True,6
True,0.4,0.9,0.4,False,7
False,0.2,0.5,0.5,False,7
True,0.5,0.2,0.4,False,8
False,0.7,0.5,0.67,False,8
True,0.5,0.3,0.6,True,9
False,0.1,0.5,0.5,True,9
True,0.4,0.3,0.4,True,10
False,0.2,0.6,0.6,False,10
True,0.5,0.8,0.6,False,11
False,0.8,0.6,0.6,True,11
True,0.6,0.2,0.4,True,12
False,0.8,0.5,0.67,False,12
True,0.4,0.2,0.4,False,13
False,0.2,0.6,0.6,True,13
True,0.5,0.8,0.6,False,14
False,0.9,0.5,0.83,False,14
True,0.5,0.7,0.7,True,15
False,0.2,0.5,0.33,False,15
True,0.5,0.2,0.4,True,16
False,0.8,0.5,0.67,False,16
True,0.4,0.3,0.4,True,17
False,0.2,0.6,0.6,False,17
True,0.5,0.7,0.6,False,18
False,0.1,0.6,0.6,True,18
True,0.4,0.8,0.6,True,19
False,0.1,0.5,0.5,True,19
True,0.5,0.3,0.6,False,20
False,0.3,0.5,0.33,False,20
True,0.5,0.1,0.4,True,21
False,0.7,0.6,0.6,False,21
True,0.4,0.9,0.4,False,22
False,0.2,0.6,0.6,False,22
True,0.5,0.9,0.83,True,23
False,0.1,0.6,0.6,True,23
True,0.4,0.2,0.4,True,24
False,0.9,0.6,0.6,True,24
True,0.6,0.2,0.6,False,25
False,0.9,0.5,0.83,False,25
True,0.4,0.2,0.4,False,26
False,0.8,0.4,0.6,True,26
True,0.5,0.1,0.8,True,27
False,0.3,0.5,0.33,False,27
True,0.4,0.1,0.4,False,28
False,0.1,0.6,0.6,False,28
True,0.6,0.7,0.6,False,29
False,0.9,0.6,0.6,True,29
True,0.6,0.2,0.4,True,30
False,0.7,0.5,0.67,True,30
True,0.5,0.9,0.83,True,31
False,0.8,0.5,0.67,True,31
True,0.5,0.1,0.8,True,32
False,0.2,0.5,0.5,True,32
True,0.5,0.1,0.4,False,33
False,0.9,0.6,0.6,False,33
True,0.5,0.8,0.6,False,34
False,0.9,0.5,0.83,False,34
True,0.5,0.1,0.8,True,35
False,0.3,0.6,0.4,False,35
True,0.5,0.1,0.8,False,36
False,0.9,0.6,0.6,False,36
True,0.6,0.7,0.6,False,37
False,0.9,0.5,0.83,True,37
True,0.6,0.7,0.6,True,38
False,0.1,0.5,0.5,False,38
True,0.5,0.9,0.8,True,39
False,0.3,0.4,0.33,True,39
True,0.5,0.3,0.6,True,40
False,0.8,0.5,0.67,False,40
True,0.5,0.1,0.4,True,41
False,0.9,0.5,0.83,False,41
True,0.4,0.1,0.4,True,42
False,0.2,0.6,0.6,True,42
True,0.4,0.1,0.4,True,43
False,0.1,0.5,0.5,True,43
True,0.6,0.3,0.5,True,44
False,0.9,0.5,0.83,False,44
True,0.5,0.7,0.6,False,45
False,0.9,0.5,0.83,False,45
True,0.5,0.7,0.6,True,46
False,0.3,0.6,0.4,False,46
True,0.5,0.9,0.83,True,47
False,0.9,0.6,0.6,False,47
True,0.4,0.3,0.4,True,48
False,0.2,0.5,0.5,True,48
True,0.4,0.3,0.4,True,49
False,0.2,0.5,0.5,False,49
True,0.4,0.1,0.4,True,50
False,0.1,0.5,0.5,True,50
True,0.5,0.7,0.6,True,51
False,0.2,0.4,0.6,True,51
True,0.5,0.8,0.6,False,52
False,0.9,0.4,0.6,True,52
True,0.5,0.1,0.4,False,53
False,0.2,0.4,0.4,False,53
True,0.6,0.7,0.6,False,54
False,0.9,0.4,0.6,True,54
True,0.4,0.8,0.6,False,55
False,0.2,0.4,0.4,True,55
True,0.5,0.1,0.4,False,56
False,0.9,0.5,0.83,False,56
True,0.4,0.8,0.6,True,57
False,0.8,0.5,0.67,False,57
True,0.5,0.1,0.8,False,58
False,0.1,0.5,0.5,False,58
True,0.5,0.1,0.4,True,59
False,0.2,0.6,0.6,True,59
True,0.5,0.8,0.6,False,60
False,0.8,0.5,0.67,False,60
True,0.6,0.7,0.6,False,61
False,0.3,0.5,0.33,False,61
True,0.5,0.9,0.83,True,62
False,0.9,0.6,0.6,True,62
True,0.4,0.2,0.4,True,63
False,0.1,0.6,0.53,False,63
True,0.5,0.9,0.8,False,64
False,0.3,0.5,0.33,False,64
True,0.5,0.9,0.8,False,65
False,0.9,0.5,0.5,False,65
True,0.4,0.3,0.4,False,66
False,0.7,0.4,0.67,False,66
True,0.4,0.2,0.4,True,67
False,0.1,0.6,0.5,True,67
True,0.4,0.3,0.4,True,68
False,0.1,0.5,0.5,True,68
True,0.4,0.1,0.4,False,69
False,0.1,0.6,0.53,False,69
True,0.5,0.9,0.8,True,70
False,0.3,0.4,0.33,True,70
True,0.6,0.1,0.6,True,71
False,0.9,0.4,0.6,True,71
True,0.5,0.9,0.83,True,72
False,0.3,0.6,0.4,True,72
True,0.6,0.2,0.6,True,73
False,0.3,0.5,0.33,True,73
True,0.5,0.7,0.7,True,74
False,0.7,0.5,0.75,True,74
True,0.6,0.2,0.6,True,75
False,0.2,0.4,0.4,True,75
True,0.4,0.8,0.6,False,76
False,0.8,0.5,0.67,False,76
True,0.5,0.1,0.8,False,77
False,0.3,0.4,0.33,False,77
True,0.6,0.9,0.6,True,78
False,0.1,0.4,0.4,False,78
True,0.6,0.8,0.6,True,79
False,0.9,0.6,0.6,True,79
True,0.5,0.8,0.6,True,80
False,0.1,0.4,0.4,True,80
True,0.4,0.1,0.4,True,81
False,0.8,0.6,0.6,True,81
True,0.5,0.8,0.6,True,82
