informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.2,0.41,True,0
False,0.1,0.5,0.5,False,0
True,0.6,0.8,0.5,True,1
False,0.3,0.6,0.66,True,1
True,0.5,0.8,0.8,True,2
False,0.8,0.6,0.5,False,2
True,0.6,0.1,0.5,True,3
False,0.1,0.5,0.5,False,3
True,0.6,0.1,0.5,True,4
False,0.2,0.6,0.66,False,4
True,0.6,0.1,0.5,True,5
False,0.7,0.4,0.57,False,5
True,0.5,0.9,0.95,True,6
False,0.1,0.4,0.44,True,6
True,0.5,0.3,0.66,True,7
False,0.3,0.5,0.5,False,7
True,0.5,0.2,0.41,False,8
False,0.2,0.5,0.5,True,8
True,0.4,0.2,0.5,False,9
False,0.3,0.4,0.44,True,9
True,0.6,0.2,0.5,False,10
False,0.7,0.5,0.5,False,10
True,0.5,0.3,0.66,True,11
False,0.7,0.4,0.54,False,11
True,0.6,0.2,0.5,True,12
False,0.8,0.5,0.5,True,12
True,0.4,0.3,0.5,False,13
False,0.2,0.6,0.66,True,13
True,0.6,0.9,0.5,True,14
False,0.1,0.6,0.66,False,14
True,0.4,0.2,0.5,False,15
False,0.9,0.5,0.5,False,15
True,0.5,0.9,0.95,False,16
False,0.2,0.4,0.5,True,16
True,0.6,0.1,0.5,True,17
False,0.2,0.6,0.66,False,17
True,0.5,0.2,0.41,True,18
False,0.8,0.4,0.5,False,18
True,0.4,0.2,0.5,True,19
False,0.8,0.6,0.66,True,19
True,0.5,0.9,0.95,False,20
False,0.1,0.4,0.44,False,20
True,0.4,0.9,0.9,False,21
False,0.2,0.6,0.66,True,21
True,0.5,0.2,0.41,False,22
False,0.8,0.5,0.5,True,22
True,0.5,0.9,0.95,False,23
False,0.9,0.4,0.5,False,23
True,0.4,0.3,0.5,True,24
False,0.1,0.5,0.5,False,24
True,0.6,0.9,0.5,False,25
False,0.8,0.5,0.5,False,25
True,0.5,0.7,0.75,False,26
False,0.7,0.6,0.66,True,26
True,0.5,0.3,0.66,True,27
False,0.3,0.4,0.5,True,27
True,0.5,0.2,0.41,True,28
False,0.9,0.6,0.66,False,28
True,0.4,0.1,0.25,True,29
False,0.1,0.5,0.5,False,29
True,0.5,0.7,0.75,False,30
False,0.7,0.5,0.5,False,30
True,0.5,0.7,0.75,False,31
False,0.7,0.5,0.5,False,31
True,0.5,0.3,0.66,True,32
False,0.1,0.5,0.5,True,32
True,0.6,0.9,0.5,True,33
False,0.3,0.5,0.5,False,33
True,0.4,0.1,0.25,True,34
False,0.7,0.6,0.66,False,34
True,0.5,0.8,0.8,False,35
False,0.2,0.5,0.5,True,35
True,0.6,0.1,0.5,True,36
False,0.1,0.4,0.44,False,36
True,0.6,0.1,0.5,False,37
False,0.1,0.6,0.66,True,37
True,0.5,0.3,0.66,False,38
False,0.3,0.5,0.5,False,38
True,0.6,0.9,0.5,True,39
False,0.9,0.5,0.5,False,39
True,0.5,0.7,0.75,False,40
False,0.9,0.6,0.66,False,40
True,0.5,0.2,0.41,True,41
False,0.2,0.5,0.5,False,41
True,0.6,0.2,0.5,False,42
False,0.7,0.4,0.54,False,42
True,0.6,0.2,0.5,True,43
False,0.7,0.5,0.5,True,43
True,0.4,0.7,0.75,False,44
False,0.2,0.5,0.5,False,44
True,0.6,0.9,0.5,False,45
False,0.3,0.5,0.5,True,45
True,0.5,0.7,0.75,True,46
False,0.8,0.5,0.5,True,46
True,0.5,0.8,0.8,False,47
False,0.1,0.5,0.5,False,47
True,0.5,0.9,0.95,False,48
False,0.1,0.6,0.66,True,48
True,0.6,0.2,0.5,False,49
False,0.7,0.4,0.54,False,49
True,0.6,0.3,0.5,True,50
False,0.7,0.5,0.5,False,50
True,0.5,0.7,0.75,False,51
False,0.8,0.5,0.5,False,51
True,0.4,0.3,0.5,True,52
False,0.8,0.4,0.5,False,52
True,0.4,0.2,0.5,True,53
False,0.1,0.6,0.66,True,53
True,0.4,0.2,0.5,True,54
False,0.9,0.5,0.5,False,54
True,0.5,0.3,0.66,True,55
False,0.7,0.6,0.66,True,55
True,0.5,0.7,0.75,False,56
False,0.8,0.5,0.5,True,56
True,0.4,0.8,0.5,False,57
False,0.1,0.4,0.44,False,57
True,0.6,0.7,0.54,False,58
False,0.2,0.6,0.66,True,58
True,0.6,0.3,0.5,False,59
False,0.9,0.6,0.66,False,59
True,0.5,0.9,0.95,True,60
False,0.1,0.6,0.66,False,60
True,0.6,0.9,0.5,False,61
False,0.1,0.4,0.44,False,61
True,0.5,0.8,0.8,True,62
False,0.3,0.5,0.5,False,62
True,0.5,0.8,0.8,True,63
False,0.2,0.5,0.5,False,63
True,0.5,0.2,0.41,False,64
False,0.1,0.5,0.5,True,64
True,0.4,0.3,0.5,False,65
False,0.1,0.4,0.44,False,65
True,0.5,0.8,0.8,False,66
False,0.7,0.4,0.54,False,66
True,0.4,0.2,0.5,True,67
False,0.8,0.6,0.66,True,67
True,0.5,0.2,0.41,False,68
False,0.9,0.5,0.5,True,68
True,0.5,0.1,0.9,False,69
False,0.3,0.4,0.5,True,69
True,0.5,0.9,0.95,False,70
False,0.7,0.4,0.57,True,70
True,0.5,0.8,0.8,True,71
False,0.3,0.4,0.5,True,71
True,0.6,0.7,0.56,True,72
False,0.1,0.4,0.44,True,72
True,0.4,0.7,0.75,True,73
False,0.9,0.4,0.5,False,73
