informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.9,0.45,True,0
False,0.1,0.5,0.05,True,0
True,0.5,0.1,0.05,True,1
False,0.9,0.5,0.45,True,1
True,0.6,0.1,0.06,True,2
False,0.8,0.5,0.4,False,2
True,0.5,0.8,0.4,False,3
False,0.7,0.4,0.58,True,3
True,0.4,0.8,0.32,True,4
False,0.19999999999999996,0.6,0.32,False,4
True,0.5,0.8,0.4,True,5
False,0.8,0.5,0.4,False,5
True,0.6,0.8,0.48,True,6
False,0.2,0.4,0.16,False,6
True,0.6,0.19999999999999996,0.94,False,7
False,0.1,0.6,0.15,True,7
True,0.5,0.7,0.35,False,8
False,0.7,0.5,0.7,True,8
True,0.5,0.1,0.05,True,9
False,0.3,0.6,0.27,False,9
True,0.5,0.8,0.4,False,10
False,0.7,0.5,0.35,True,10
True,0.5,0.7,0.35,False,11
False,0.8,0.4,0.64,False,11
True,0.5,0.8,0.64,True,12
False,0.2,0.4,0.16,True,12
True,0.4,0.3,0.12,True,13
False,0.8,0.5,0.64,True,13
True,0.6,0.3,0.36,True,14
False,0.7,0.5,0.35,False,14
True,0.5,0.7,0.15,False,15
False,0.19999999999999996,0.6,0.32,False,15
True,0.5,0.9,0.05,False,16
False,0.9,0.5,0.45,True,16
True,0.6,0.9,0.54,False,17
False,0.2,0.6,0.24,False,17
True,0.4,0.8,0.32,False,18
False,0.3,0.4,0.24,True,18
True,0.5,0.8,0.4,False,19
False,0.3,0.5,0.15,True,19
True,0.6,0.3,0.18,True,20
False,0.8,0.6,0.69,False,20
True,0.4,0.7,0.28,True,21
False,0.9,0.5,0.45,False,21
True,0.5,0.7,0.15,False,22
False,0.2,0.4,0.16,False,22
True,0.4,0.7,0.4,False,23
False,0.2,0.5,0.2,True,23
True,0.4,0.7,0.4,False,24
False,0.8,0.5,0.64,True,24
True,0.6,0.8,0.27,False,25
False,0.1,0.4,0.04,False,25
True,0.5,0.9,0.45,True,26
False,0.2,0.6,0.33,True,26
True,0.6,0.8,0.36,False,27
False,0.2,0.6,0.24,True,27
True,0.6,0.9,0.04,False,28
False,0.1,0.4,0.17,True,28
True,0.5,0.9,0.45,False,29
False,0.2,0.6,0.12,False,29
True,0.5,0.9,0.45,False,30
False,0.1,0.5,0.05,False,30
True,0.5,0.1,0.05,True,31
False,0.1,0.6,0.3,False,31
True,0.5,0.9,0.05,False,32
False,0.8,0.5,0.4,False,32
True,0.4,0.8,0.32,False,33
False,0.3,0.6,0.36,True,33
True,0.4,0.30000000000000004,0.24,False,34
False,0.3,0.4,0.12,False,34
True,0.6,0.7,0.59,False,35
False,0.2,0.6,0.12,False,35
True,0.6,0.7,0.59,False,36
False,0.2,0.6,0.33,True,36
True,0.5,0.7,0.15,False,37
False,0.3,0.6,0.36,True,37
True,0.5,0.2,0.1,True,38
False,0.8,0.4,0.32,True,38
True,0.6,0.7,0.42,True,39
False,0.7,0.5,0.7,True,39
True,0.5,0.9,0.45,True,40
False,0.9,0.5,0.45,False,40
True,0.5,0.7,0.35,False,41
False,0.8,0.5,0.67,True,41
True,0.6,0.9,0.15,False,42
False,0.2,0.5,0.1,False,42
True,0.5,0.8,0.4,False,43
False,0.9,0.5,0.45,True,43
True,0.5,0.8,0.4,False,44
False,0.1,0.5,0.05,False,44
True,0.5,0.2,0.1,True,45
False,0.1,0.5,0.05,False,45
True,0.4,0.2,0.16,True,46
False,0.1,0.4,0.36,True,46
True,0.6,0.09999999999999998,0.6,False,47
False,0.3,0.5,0.3,False,47
True,0.5,0.9,0.45,False,48
False,0.1,0.5,0.05,True,48
True,0.4,0.2,0.16,True,49
False,0.2,0.6,0.24,False,49
True,0.6,0.30000000000000004,0.63,False,50
False,0.1,0.5,0.05,False,50
True,0.4,0.7,0.27,False,51
False,0.2,0.5,0.2,True,51
True,0.5,0.8,0.4,False,52
False,0.9,0.5,0.45,False,52
True,0.5,0.7,0.35,False,53
False,0.8,0.6,0.64,True,53
True,0.5,0.3,0.15,True,54
False,0.1,0.6,0.12,False,54
True,0.6,0.7,0.42,True,55
False,0.8,0.6,0.64,True,55
True,0.5,0.9,0.45,True,56
False,0.1,0.5,0.05,False,56
True,0.6,0.8,0.48,True,57
False,0.8,0.6,0.64,True,57
True,0.6,0.09999999999999998,0.6,False,58
False,0.3,0.5,0.15,False,58
True,0.5,0.7,0.35,False,59
False,0.1,0.4,0.36,True,59
True,0.5,0.1,0.05,True,60
False,0.7,0.5,0.35,False,60
True,0.5,0.2,0.1,True,61
False,0.2,0.5,0.2,True,61
True,0.6,0.8,0.36,False,62
False,0.1,0.5,0.05,True,62
True,0.5,0.7,0.15,False,63
False,0.7,0.4,0.58,True,63
True,0.5,0.8,0.4,True,64
False,0.8,0.4,0.32,True,64
True,0.6,0.7,0.42,True,65
False,0.2,0.5,0.1,False,65
True,0.5,0.2,0.1,True,66
False,0.7,0.6,0.6,True,66
True,0.6,0.8,0.48,True,67
False,0.9,0.5,0.45,False,67
True,0.4,0.2,0.16,True,68
False,0.1,0.5,0.05,True,68
True,0.5,0.3,0.15,True,69
False,0.1,0.5,0.05,True,69
True,0.6,0.2,0.12,True,70
False,0.7,0.4,0.58,True,70
True,0.5,0.9,0.05,False,71
False,0.9,0.5,0.45,True,71
True,0.5,0.8,0.1,False,72
False,0.7,0.6,0.7,True,72
True,0.4,0.9,0.36,False,73
False,0.7,0.5,0.7,True,73
True,0.5,0.2,0.1,True,74
False,0.1,0.6,0.3,False,74
True,0.6,0.2,0.12,True,75
False,0.8,0.6,0.69,False,75
True,0.5,0.7,0.15,False,76
False,0.7,0.4,0.28,True,76
True,0.5,0.2,0.1,True,77
False,0.1,0.4,0.04,False,77
True,0.5,0.8,0.1,False,78
False,0.1,0.5,0.05,False,78
True,0.6,0.09999999999999998,0.6,False,79
False,0.1,0.4,0.36,True,79
