informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.3,67,False,0
False,0.1,0.5,85,False,0
True,0.4,0.1,0.0,True,1
False,0.9,0.5,0.0,True,1
True,0.5,0.7,0.0,False,2
False,0.2,0.5,0.0,False,2
True,0.6,0.3,0.0,False,3
False,0.1,0.4,0.0,True,3
True,0.6,0.7,0.0,False,4
False,0.9,0.6,0.0,True,4
True,0.6,0.7,33,True,5
False,0.1,0.5,0.0,False,5
True,0.6,0.1,0.0,False,6
False,0.3,0.5,0.0,False,6
True,0.6,0.8,0.0,False,7
False,0.1,0.6,0.0,False,7
True,0.5,0.9,0.0,True,8
False,0.3,0.6,0.0,True,8
True,0.4,0.1,0.0,True,9
False,0.2,0.4,0.0,True,9
True,0.6,0.9,0.0,False,10
False,0.9,0.5,0.0,True,10
True,0.5,0.8,0.0,True,11
False,0.8,0.4,0.0,False,11
True,0.5,0.8,0.0,True,12
False,0.2,0.5,0.0,True,12
True,0.4,0.2,0.0,True,13
False,0.1,0.5,0.0,False,13
True,0.4,0.2,0.0,False,14
False,0.2,0.6,0.0,False,14
True,0.5,0.1,0.0,True,15
False,0.9,0.5,0.0,False,15
True,0.6,0.8,0.0,True,16
False,0.9,0.5,0.0,False,16
True,0.4,0.8,0.0,False,17
False,0.9,0.4,75,True,17
True,0.5,0.7,44,False,18
False,0.7,0.5,0.0,True,18
True,0.6,0.2,0.0,False,19
False,0.1,0.5,0.0,True,19
True,0.4,0.1,0.0,False,20
False,0.8,0.4,0.0,False,20
True,0.5,0.8,0.0,True,21
False,0.8,0.4,0.0,False,21
True,0.5,0.9,0.0,False,22
False,0.9,0.5,0.0,True,22
True,0.5,0.8,45,False,23
False,0.1,0.4,0.0,True,23
True,0.6,0.1,0.0,True,24
False,0.2,0.5,0.0,False,24
True,0.5,0.9,0.0,False,25
False,0.9,0.5,0.0,True,25
True,0.4,0.1,0.0,True,26
False,0.7,0.4,0.0,False,26
True,0.5,0.2,0.0,False,27
False,0.7,0.4,0.0,False,27
True,0.5,0.1,0.0,False,28
False,0.3,0.5,0.0,True,28
True,0.6,0.1,0.0,False,29
False,0.3,0.5,0.0,True,29
True,0.4,0.8,0.0,False,30
False,0.2,0.4,0.0,True,30
True,0.5,0.9,0.0,True,31
False,0.8,0.5,0.0,True,31
True,0.5,0.1,0.0,True,32
False,0.3,0.5,0.0,True,32
True,0.5,0.2,0.0,False,33
False,0.2,0.4,0.0,False,33
True,0.5,0.2,71,False,34
False,0.8,0.5,0.0,False,34
True,0.6,0.2,0.0,False,35
False,0.1,0.6,0.0,False,35
True,0.5,0.1,0.0,True,36
False,0.9,0.5,0.0,False,36
True,0.5,0.8,0.0,True,37
False,0.8,0.5,04,True,37
True,0.5,0.1,0.0,True,38
False,0.3,0.4,0.0,False,38
True,0.5,0.1,74,True,39
False,0.9,0.6,0.0,True,39
True,0.4,0.8,0.0,False,40
False,0.7,0.5,0.0,False,40
True,0.4,0.8,0.0,False,41
False,0.3,0.5,0.0,False,41
True,0.5,0.9,0.0,False,42
False,0.8,0.5,0.0,False,42
True,0.5,0.7,0.0,True,43
False,0.3,0.4,0.0,False,43
True,0.4,0.9,0.0,False,44
False,0.1,0.6,0.0,True,44
True,0.6,0.3,0.0,False,45
False,0.2,0.5,0.0,False,45
True,0.4,0.1,0.0,False,46
False,0.2,0.4,0.0,True,46
True,0.4,0.7,0.0,True,47
False,0.3,0.5,0.0,False,47
True,0.5,0.8,0.0,True,48
False,0.9,0.6,0.0,True,48
True,0.4,0.7,0.0,True,49
False,0.7,0.6,0.0,False,49
True,0.5,0.1,0.0,False,50
False,0.9,0.4,42,True,50
True,0.6,0.3,0.0,True,51
False,0.8,0.5,0.0,True,51
True,0.4,0.7,0.0,True,52
False,0.2,0.5,0.0,True,52
True,0.4,0.2,0.0,True,53
False,0.7,0.6,91,True,53
True,0.5,0.1,0.0,False,54
False,0.7,0.5,0.0,True,54
True,0.5,0.9,0.0,False,55
False,0.9,0.5,0.0,False,55
True,0.5,0.7,0.0,True,56
False,0.8,0.4,84,True,56
True,0.5,0.1,0.0,False,57
False,0.7,0.6,0.0,False,57
True,0.5,0.2,0.0,False,58
False,0.1,0.5,0.0,False,58
True,0.5,0.7,0.0,True,59
False,0.9,0.5,0.0,False,59
True,0.6,0.7,39,False,60
False,0.2,0.5,0.0,True,60
