informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.1,0.6,False,0
False,0.7,0.6,0.7,True,0
True,0.5,0.3,0.6,False,1
False,0.3,0.5,0.6,False,1
True,0.5,0.2,0.6,True,2
False,0.2,0.5,0.4,True,2
True,0.4,0.1,0.6,False,3
False,0.7,0.5,0.6,False,3
True,0.6,0.8,0.6,False,4
False,0.2,0.5,0.5,True,4
True,0.6,0.3,0.6,False,5
False,0.9,0.6,0.6,False,5
True,0.5,0.9,0.8,True,6
False,0.9,0.5,0.9,False,6
True,0.5,0.3,0.6,False,7
False,0.9,0.6,0.6,False,7
True,0.5,0.1,0.6,True,8
False,0.8,0.6,0.8,True,8
True,0.4,0.2,0.6,False,9
False,0.9,0.5,0.9,False,9
True,0.5,0.3,0.6,False,10
False,0.2,0.6,0.4,False,10
True,0.5,0.1,0.5,False,11
False,0.7,0.6,0.7,True,11
True,0.5,0.9,0.8,True,12
False,0.9,0.5,0.9,True,12
True,0.4,0.8,0.6,False,13
False,0.7,0.5,0.6,True,13
True,0.4,0.8,0.6,True,14
False,0.2,0.6,0.4,False,14
True,0.4,0.3,0.6,False,15
False,0.8,0.6,0.6,False,15
True,0.5,0.7,0.6,True,16
False,0.3,0.4,0.6,False,16
True,0.5,0.7,0.6,True,17
False,0.3,0.5,0.6,True,17
True,0.5,0.3,0.6,True,18
False,0.8,0.6,0.8,False,18
True,0.5,0.7,0.6,False,19
False,0.8,0.5,0.8,False,19
True,0.5,0.8,0.6,False,20
False,0.8,0.5,0.8,False,20
True,0.4,0.2,0.6,True,21
False,0.7,0.5,0.7,True,21
True,0.5,0.1,0.5,False,22
False,0.9,0.6,0.6,False,22
True,0.5,0.9,0.6,False,23
False,0.2,0.5,0.5,True,23
True,0.5,0.2,0.5,False,24
False,0.2,0.6,0.4,False,24
True,0.5,0.8,0.6,False,25
False,0.7,0.5,0.7,True,25
True,0.5,0.7,0.6,False,26
False,0.1,0.5,0.5,True,26
True,0.6,0.1,0.6,False,27
False,0.2,0.5,0.5,True,27
True,0.4,0.2,0.6,True,28
False,0.2,0.4,0.6,True,28
True,0.5,0.2,0.6,True,29
False,0.9,0.5,0.9,False,29
True,0.5,0.3,0.6,True,30
False,0.3,0.5,0.6,False,30
True,0.5,0.8,0.6,True,31
False,0.9,0.4,0.6,True,31
True,0.4,0.3,0.6,True,32
False,0.8,0.5,0.8,True,32
True,0.5,0.9,0.8,True,33
False,0.1,0.5,0.5,True,33
True,0.5,0.1,0.5,False,34
False,0.3,0.5,0.6,False,34
True,0.5,0.8,0.6,True,35
False,0.2,0.5,0.4,False,35
True,0.5,0.1,0.5,False,36
False,0.9,0.6,0.6,True,36
True,0.4,0.2,0.6,False,37
False,0.1,0.5,0.5,False,37
True,0.6,0.7,0.6,True,38
False,0.9,0.6,0.6,False,38
True,0.5,0.9,0.6,False,39
False,0.8,0.6,0.6,False,39
True,0.4,0.7,0.6,True,40
False,0.1,0.4,0.4,False,40
True,0.5,0.1,0.8,True,41
False,0.9,0.5,0.9,True,41
True,0.5,0.9,0.8,True,42
False,0.7,0.6,0.6,False,42
True,0.5,0.8,0.6,False,43
False,0.2,0.5,0.4,True,43
True,0.6,0.3,0.6,True,44
False,0.1,0.5,0.1,False,44
True,0.6,0.7,0.6,True,45
False,0.7,0.5,0.7,True,45
True,0.5,0.8,0.6,True,46
False,0.8,0.4,0.8,True,46
True,0.4,0.9,0.4,False,47
False,0.1,0.6,0.6,False,47
True,0.4,0.9,0.4,True,48
