informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.9,0.66,True,0
False,0.1,0.4,0.2,True,0
True,0.6,0.3,0.57,False,1
False,0.7,0.5,0.58,True,1
True,0.4,0.8,0.4,True,2
False,0.8,0.5,0.33,False,2
True,0.4,0.3,0.53,True,3
False,0.2,0.5,0.05,True,3
True,0.4,0.9,0.13,False,4
False,0.8,0.5,0.75,False,4
True,0.5,0.7,0.71,True,5
False,0.2,0.5,0.25,True,5
True,0.6,0.8,0.45,True,6
False,0.9,0.4,0.3,True,6
True,0.4,0.1,0.25,False,7
False,0.3,0.6,0.4,True,7
True,0.6,0.3,0.25,False,8
False,0.9,0.4,0.5,True,8
True,0.6,0.9,0.75,False,9
False,0.1,0.6,0.06,False,9
True,0.6,0.7,0.5,False,10
False,0.3,0.5,0.42,True,10
True,0.4,0.3,0.43,True,11
False,0.2,0.6,0.5,True,11
True,0.5,0.3,0.56,False,12
False,0.8,0.4,0.23,False,12
True,0.6,0.9,0.6,True,13
False,0.3,0.5,0.5,True,13
True,0.5,0.8,0.34,False,14
False,0.9,0.4,0.8,False,14
True,0.5,0.8,0.3,True,15
False,0.7,0.4,0.4,False,15
True,0.5,0.2,0.75,True,16
False,0.2,0.5,0.0,False,16
True,0.4,0.9,0.6,False,17
False,0.8,0.5,0.18,False,17
True,0.5,0.1,0.96,False,18
False,0.8,0.4,0.6,True,18
True,0.5,0.3,0.06,False,19
False,0.1,0.6,0.16,False,19
True,0.5,0.2,0.07,False,20
False,0.7,0.4,0.04,False,20
True,0.4,0.9,0.58,False,21
False,0.8,0.4,0.75,True,21
True,0.6,0.8,0.37,False,22
False,0.2,0.5,0.5,False,22
True,0.5,0.1,0.8,True,23
False,0.3,0.4,0.42,True,23
True,0.6,0.8,0.6,False,24
False,0.9,0.5,0.5,False,24
True,0.6,0.3,0.67,True,25
False,0.2,0.5,0.2,True,25
True,0.4,0.1,0.25,True,26
False,0.8,0.5,0.83,False,26
True,0.4,0.8,0.6,True,27
False,0.8,0.5,0.83,False,27
True,0.4,0.7,0.32,False,28
False,0.7,0.5,0.83,True,28
True,0.5,0.1,0.33,True,29
False,0.7,0.5,0.77,True,29
True,0.6,0.1,0.72,False,30
False,0.3,0.4,0.27,True,30
True,0.5,0.9,0.2,False,31
False,0.3,0.4,0.26,True,31
True,0.6,0.9,0.34,False,32
False,0.1,0.4,0.37,True,32
True,0.5,0.8,0.25,False,33
False,0.8,0.5,0.5,False,33
True,0.6,0.2,0.7,True,34
False,0.9,0.6,0.78,False,34
True,0.5,0.1,0.33,True,35
False,0.8,0.5,0.43,False,35
True,0.5,0.7,0.2,True,36
False,0.1,0.6,0.5,True,36
True,0.4,0.1,0.41,True,37
