informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.1,0.06,True,0
False,0.7,0.4,0.61,True,0
True,0.5,0.8,0.1,False,1
False,0.1,0.5,0.1,False,1
True,0.5,0.7,0.7,True,2
False,0.9,0.5,0.5,True,2
True,0.5,0.3,0.3,True,3
False,0.1,0.4,0.04,True,3
True,0.4,0.1,0.04,True,4
False,0.1,0.5,0.1,False,4
True,0.6,0.3,0.39,True,5
False,0.3,0.4,0.56,False,5
True,0.6,0.2,0.27,True,6
False,0.3,0.5,0.21,False,6
True,0.5,0.3,0.3,True,7
False,0.1,0.5,0.1,True,7
True,0.5,0.9,0.9,True,8
False,0.1,0.4,0.36,True,8
True,0.4,0.19999999999999996,0.46,False,9
False,0.8,0.6,0.48,True,9
True,0.5,0.9,0.9,True,10
False,0.2,0.4,0.43,False,10
True,0.5,0.19999999999999996,0.4,False,11
False,0.2,0.4,0.08,True,11
True,0.5,0.8,0.8,True,12
False,0.3,0.4,0.67,True,12
True,0.4,0.9,0.67,True,13
False,0.2,0.6,0.13,False,13
True,0.5,0.30000000000000004,0.3,False,14
False,0.2,0.5,0.2,False,14
True,0.5,0.7,0.7,True,15
False,0.2,0.5,0.2,True,15
True,0.5,0.8,0.2,False,16
False,0.3,0.5,0.5,False,16
True,0.4,0.7,0.28,True,17
False,0.9,0.5,0.5,True,17
True,0.5,0.9,0.9,True,18
False,0.7,0.5,0.5,False,18
True,0.6,0.19999999999999996,0.86,False,19
False,0.8,0.6,0.57,False,19
True,0.5,0.7,0.3,False,20
False,0.1,0.5,0.1,True,20
True,0.5,0.7,0.3,False,21
False,0.9,0.4,0.5,False,21
True,0.6,0.3,0.18,True,22
False,0.7,0.5,0.5,False,22
True,0.4,0.19999999999999996,0.32,False,23
False,0.9,0.5,0.5,False,23
True,0.5,0.7,0.3,False,24
False,0.8,0.6,0.57,False,24
True,0.5,0.3,0.3,True,25
False,0.8,0.4,0.6,False,25
True,0.4,0.7,0.22,False,26
False,0.7,0.6,0.61,False,26
True,0.5,0.30000000000000004,0.3,False,27
False,0.7,0.5,0.5,False,27
True,0.6,0.30000000000000004,0.82,False,28
False,0.8,0.4,0.32,True,28
True,0.6,0.8,0.48,True,29
False,0.1,0.4,0.33,False,29
True,0.6,0.7,0.42,False,30
False,0.9,0.4,0.5,False,30
True,0.6,0.8,0.27,False,31
False,0.9,0.5,0.5,False,31
True,0.6,0.19999999999999996,0.85,False,32
False,0.7,0.5,0.5,True,32
True,0.4,0.09999999999999998,0.85,False,33
False,0.3,0.5,0.3,False,33
True,0.5,0.9,0.05,False,34
False,0.8,0.6,0.57,False,34
True,0.5,0.7,0.3,False,35
False,0.9,0.4,0.67,True,35
True,0.4,0.19999999999999996,0.32,False,36
False,0.1,0.6,0.07,False,36
True,0.4,0.30000000000000004,0.5,False,37
False,0.9,0.4,0.5,False,37
True,0.6,0.2,0.27,True,38
False,0.9,0.6,0.86,True,38
True,0.5,0.09999999999999998,0.45,False,39
False,0.7,0.5,0.7,True,39
True,0.6,0.9,0.93,True,40
False,0.3,0.4,0.67,True,40
True,0.5,0.2,0.2,True,41
False,0.8,0.5,0.4,False,41
True,0.6,0.9,0.93,True,42
False,0.7,0.5,0.5,True,42
True,0.6,0.8,0.48,False,43
False,0.8,0.6,0.4,False,43
True,0.5,0.7,0.3,False,44
False,0.7,0.6,0.61,False,44
True,0.6,0.30000000000000004,0.82,False,45
False,0.3,0.6,0.4,False,45
True,0.5,0.8,0.2,False,46
False,0.3,0.5,0.3,True,46
True,0.5,0.19999999999999996,0.8,False,47
False,0.8,0.4,0.6,False,47
True,0.5,0.09999999999999998,0.9,False,48
False,0.8,0.6,0.57,False,48
True,0.6,0.09999999999999998,0.93,False,49
False,0.1,0.5,0.5,False,49
