informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.3,0.6,True,0
False,0.7,0.5,0.62,True,0
True,0.4,0.3,0.19,True,1
False,0.8,0.5,0.33,False,1
True,0.5,0.1,0.3,True,2
False,0.2,0.6,0.08,False,2
True,0.5,0.3,0.6,False,3
False,0.7,0.5,0.62,False,3
True,0.5,0.3,0.33,True,4
False,0.2,0.6,0.25,False,4
True,0.5,0.3,0.25,True,5
False,0.7,0.6,0.42,True,5
True,0.6,0.2,0.48,False,6
False,0.3,0.5,0.05,False,6
True,0.5,0.8,0.34,True,7
False,0.1,0.4,0.05,False,7
True,0.5,0.7,0.54,False,8
False,0.9,0.6,0.99,False,8
True,0.6,0.3,0.66,False,9
False,0.7,0.5,0.25,True,9
True,0.5,0.1,0.75,False,10
False,0.3,0.5,0.75,False,10
True,0.5,0.8,0.56,False,11
False,0.3,0.4,0.25,True,11
True,0.4,0.9,0.3,False,12
False,0.7,0.6,0.23,True,12
True,0.6,0.1,0.8,False,13
False,0.8,0.5,0.2,False,13
True,0.5,0.2,0.4,True,14
False,0.7,0.5,0.38,False,14
True,0.5,0.9,0.2,False,15
False,0.9,0.4,0.96,True,15
True,0.4,0.2,0.06,True,16
False,0.8,0.6,0.75,False,16
True,0.5,0.9,0.71,True,17
False,0.3,0.4,0.24,True,17
True,0.5,0.1,0.25,True,18
False,0.9,0.5,0.5,False,18
True,0.4,0.1,0.25,True,19
False,0.8,0.5,0.5,True,19
True,0.4,0.8,0.52,True,20
False,0.9,0.4,0.88,False,20
True,0.6,0.1,0.5,True,21
False,0.2,0.5,0.5,True,21
True,0.4,0.9,0.25,True,22
False,0.2,0.5,0.4,False,22
True,0.4,0.3,0.21,False,23
False,0.3,0.5,0.4,False,23
True,0.6,0.8,0.6,True,24
False,0.3,0.6,0.2,False,24
True,0.5,0.1,0.57,True,25
False,0.2,0.4,0.16,False,25
True,0.6,0.7,0.55,True,26
False,0.9,0.6,0.25,True,26
True,0.4,0.3,0.25,True,27
False,0.3,0.4,0.08,False,27
True,0.5,0.1,0.2,False,28
False,0.7,0.5,0.3,True,28
True,0.4,0.8,0.4,True,29
False,0.3,0.6,0.4,True,29
True,0.5,0.1,0.6,True,30
False,0.7,0.5,0.5,True,30
True,0.4,0.1,0.3,True,31
False,0.2,0.5,0.2,True,31
True,0.5,0.9,0.8,True,32
False,0.7,0.4,0.75,False,32
True,0.6,0.3,0.7,False,33
False,0.9,0.5,0.9,True,33
True,0.6,0.9,0.56,False,34
False,0.9,0.5,0.99,False,34
True,0.5,0.7,0.25,False,35
False,0.9,0.6,0.48,True,35
True,0.5,0.9,0.6,True,36
False,0.9,0.5,0.9,False,36
True,0.5,0.7,0.33,False,37
False,0.1,0.4,0.02,True,37
True,0.5,0.9,0.8,True,38
False,0.8,0.4,0.4,True,38
True,0.5,0.3,0.44,True,39
False,0.8,0.4,0.8,False,39
True,0.4,0.9,0.75,False,40
False,0.8,0.5,0.5,False,40
True,0.4,0.9,0.11,False,41
False,0.3,0.6,0.13,False,41
True,0.6,0.1,0.25,True,42
False,0.1,0.4,0.25,False,42
True,0.4,0.2,0.25,True,43
False,0.3,0.4,0.15,False,43
True,0.6,0.7,0.38,True,44
False,0.9,0.4,0.2,True,44
True,0.4,0.8,0.18,False,45
False,0.2,0.5,0.25,True,45
True,0.5,0.8,0.5,True,46
False,0.2,0.6,0.23,True,46
True,0.6,0.9,0.6,False,47
False,0.2,0.5,0.1,True,47
True,0.6,0.8,0.75,False,48
False,0.8,0.4,0.4,True,48
True,0.5,0.1,0.9,True,49
False,0.8,0.5,0.6,True,49
True,0.5,0.2,0.16,True,50
False,0.9,0.5,0.86,True,50
True,0.5,0.1,0.4,False,51
False,0.2,0.5,0.48,True,51
True,0.6,0.1,0.26,False,52
False,0.7,0.4,0.5,False,52
True,0.6,0.7,0.65,True,53
False,0.2,0.4,0.4,True,53
True,0.5,0.7,0.5,True,54
False,0.1,0.5,0.12,True,54
True,0.6,0.2,0.25,True,55
False,0.1,0.6,0.25,True,55
True,0.6,0.9,0.52,True,56
False,0.3,0.5,0.14,False,56
True,0.5,0.9,0.92,False,57
False,0.7,0.5,0.57,True,57
True,0.5,0.9,0.8,True,58
False,0.2,0.4,0.62,True,58
True,0.6,0.8,0.88,True,59
False,0.7,0.4,0.86,False,59
True,0.6,0.7,0.31,True,60
False,0.2,0.5,0.5,True,60
True,0.5,0.2,0.57,False,61
False,0.9,0.5,0.49,True,61
True,0.4,0.3,0.66,True,62
False,0.7,0.5,0.33,False,62
True,0.5,0.8,0.8,True,63
False,0.1,0.5,0.05,False,63
True,0.6,0.1,0.55,False,64
False,0.2,0.5,0.16,True,64
True,0.5,0.8,0.8,False,65
False,0.1,0.6,0.6,True,65
True,0.6,0.1,0.64,False,66
False,0.8,0.4,0.75,False,66
True,0.4,0.1,0.62,False,67
False,0.2,0.6,0.67,False,67
True,0.5,0.8,0.71,False,68
False,0.1,0.4,0.5,True,68
True,0.5,0.8,0.4,False,69
False,0.3,0.5,0.5,True,69
True,0.4,0.2,0.56,True,70
False,0.3,0.5,0.35,False,70
True,0.6,0.7,0.53,True,71
False,0.7,0.5,0.67,True,71
True,0.6,0.7,0.58,False,72
False,0.3,0.5,0.0,False,72
True,0.4,0.1,0.18,False,73
False,0.1,0.4,0.07,False,73
True,0.4,0.3,0.57,False,74
False,0.8,0.6,0.48,True,74
True,0.5,0.8,0.95,True,75
False,0.9,0.5,0.75,True,75
True,0.4,0.9,0.3,True,76
False,0.2,0.6,0.16,True,76
True,0.6,0.1,0.16,False,77
False,0.3,0.5,0.6,True,77
True,0.6,0.7,0.52,False,78
False,0.3,0.4,0.47,True,78
True,0.5,0.3,0.83,True,79
False,0.2,0.6,0.6,False,79
True,0.4,0.2,0.25,True,80
False,0.3,0.5,0.66,False,80
True,0.5,0.1,0.5,True,81
False,0.7,0.5,0.01,False,81
True,0.4,0.8,0.33,True,82
False,0.8,0.4,0.8,False,82
True,0.4,0.7,0.25,True,83
False,0.3,0.6,0.5,True,83
True,0.5,0.3,0.33,False,84
False,0.1,0.5,0.5,True,84
True,0.4,0.8,0.13,True,85
False,0.9,0.4,0.27,False,85
True,0.5,0.2,0.4,True,86
False,0.7,0.5,0.73,False,86
True,0.5,0.8,0.88,True,87
False,0.1,0.5,0.1,False,87
True,0.5,0.8,0.4,True,88
False,0.1,0.6,0.54,False,88
True,0.4,0.8,0.33,True,89
False,0.8,0.5,0.36,True,89
True,0.6,0.3,0.56,True,90
False,0.8,0.5,0.5,False,90
True,0.5,0.8,0.5,True,91
False,0.9,0.6,0.9,True,91
True,0.5,0.1,0.5,False,92
False,0.8,0.6,0.71,False,92
True,0.6,0.8,0.4,True,93
False,0.1,0.5,0.02,True,93
True,0.5,0.7,0.4,True,94
False,0.7,0.6,0.6,True,94
True,0.6,0.9,0.5,True,95
False,0.2,0.5,0.05,False,95
True,0.6,0.9,0.67,True,96
False,0.3,0.4,0.03,False,96
True,0.5,0.9,0.4,False,97
False,0.8,0.6,0.7,True,97
True,0.4,0.9,0.41,False,98
False,0.7,0.5,0.7,True,98
True,0.4,0.1,0.38,False,99
False,0.3,0.5,0.08,False,99
True,0.6,0.2,0.33,False,100
False,0.9,0.4,0.7,False,100
True,0.6,0.3,0.6,True,101
False,0.3,0.4,0.07,True,101
True,0.5,0.3,0.6,True,102
False,0.8,0.5,0.66,True,102
True,0.5,0.3,0.7,True,103
False,0.1,0.4,0.3,True,103
True,0.5,0.9,0.6,True,104
False,0.8,0.4,0.25,True,104
True,0.5,0.2,0.36,False,105
False,0.1,0.5,0.5,True,105
True,0.5,0.8,0.87,True,106
False,0.8,0.4,0.34,False,106
True,0.5,0.2,0.32,True,107
False,0.7,0.5,0.75,True,107
True,0.6,0.3,0.75,False,108
False,0.2,0.5,0.12,False,108
True,0.5,0.8,0.23,False,109
False,0.8,0.4,0.6,True,109
True,0.4,0.9,0.17,False,110
False,0.3,0.5,0.75,True,110
True,0.5,0.2,0.67,True,111
False,0.2,0.4,0.54,False,111
True,0.5,0.2,0.36,False,112
False,0.7,0.4,0.6,False,112
True,0.4,0.7,0.4,False,113
False,0.2,0.5,0.3,False,113
True,0.6,0.8,0.63,False,114
False,0.3,0.5,0.25,False,114
True,0.5,0.3,0.2,False,115
False,0.1,0.4,0.4,True,115
