informative_lh,prior,lh,left_pred,red_observation,run
True,0.4,0.2,0.36,True,0
False,0.9,0.6,0.91,True,0
True,0.6,0.7,0.18,False,1
False,0.7,0.5,0.35,False,1
True,0.6,0.7,0.78,True,2
False,0.2,0.5,0.1999999999999999,False,2
True,0.4,0.8,0.14,False,3
False,0.8,0.5,0.67,True,3
True,0.5,0.8,0.9,True,4
False,0.1,0.5,0.0999999999999999,True,4
True,0.5,0.1,0.55,True,5
False,0.1,0.4,0.0899999999999999,True,5
True,0.5,0.30000000000000004,0.7,False,6
False,0.3,0.4,0.42,False,6
True,0.5,0.9,0.55,False,7
False,0.3,0.5,0.15,False,7
True,0.5,0.2,0.1,True,8
False,0.3,0.6,0.2199999999999999,False,8
True,0.5,0.1,0.05,True,9
False,0.8,0.4,0.7,True,9
True,0.5,0.7,0.5,False,10
False,0.8,0.4,0.57,True,10
True,0.6,0.8,0.92,True,11
False,0.1,0.4,0.0999999999999999,False,11
True,0.5,0.8,0.9,True,12
False,0.2,0.6,0.13,False,12
True,0.5,0.8,0.9,True,13
False,0.7,0.5,0.62,True,13
True,0.5,0.8,0.2,False,14
False,0.1,0.5,0.0999999999999999,False,14
True,0.4,0.7,0.18,False,15
False,0.1,0.4,0.06,True,15
True,0.4,0.8,0.29,False,16
False,0.9,0.5,0.94,False,16
True,0.5,0.9,0.9,True,17
False,0.1,0.4,0.16,True,17
True,0.5,0.9,0.05,False,18
False,0.8,0.5,0.89,True,18
True,0.5,0.8,0.1999999999999999,False,19
False,0.3,0.4,0.49,True,19
True,0.6,0.3,0.39,True,20
False,0.3,0.4,0.42,False,20
True,0.6,0.3,0.47,True,21
False,0.1,0.4,0.16,True,21
True,0.6,0.8,0.1999999999999999,False,22
False,0.7,0.5,0.62,False,22
True,0.4,0.7,0.36,False,23
False,0.2,0.6,0.14,False,23
True,0.5,0.9,0.9,True,24
False,0.3,0.5,0.15,False,24
True,0.5,0.8,0.8,True,25
False,0.2,0.5,0.1999999999999999,False,25
True,0.5,0.30000000000000004,0.85,False,26
False,0.2,0.5,0.22,True,26
True,0.4,0.8,0.14,False,27
False,0.3,0.5,0.3,False,27
True,0.5,0.7,0.88,True,28
False,0.2,0.6,0.3,True,28
True,0.4,0.9,0.06,False,29
False,0.3,0.6,0.24,False,29
True,0.6,0.9,0.96,True,30
False,0.7,0.5,0.58,True,30
True,0.4,0.9,0.06,False,31
False,0.9,0.5,0.8200000000000001,True,31
True,0.5,0.7,0.5,False,32
False,0.8,0.5,0.67,True,32
True,0.5,0.7,0.88,True,33
False,0.7,0.5,0.35,False,33
True,0.4,0.7,0.24,False,34
False,0.3,0.5,0.15,False,34
True,0.6,0.3,0.39,True,35
False,0.3,0.5,0.15,False,35
True,0.5,0.19999999999999996,0.89,False,36
False,0.7,0.5,0.35,True,36
True,0.4,0.9,0.06,False,37
False,0.8,0.5,0.8,False,37
True,0.4,0.30000000000000004,0.29,False,38
False,0.8,0.5,0.89,True,38
True,0.5,0.9,0.05,False,39
False,0.3,0.6,0.24,False,39
True,0.5,0.9,0.9,True,40
False,0.2,0.5,0.22,True,40
True,0.4,0.8,0.27,False,41
False,0.1,0.4,0.16,True,41
True,0.5,0.2,0.1,True,42
False,0.1,0.6,0.16,False,42
True,0.5,0.3,0.21,True,43
False,0.3,0.5,0.15,False,43
True,0.5,0.3,0.46,True,44
False,0.3,0.6,0.24,False,44
True,0.5,0.30000000000000004,0.7,False,45
False,0.2,0.5,0.4,True,45
True,0.5,0.7,0.35,True,46
False,0.2,0.4,0.29,False,46
True,0.4,0.7,0.24,False,47
