informative_lh,prior,lh,left_pred,red_observation,run
True,0.6,0.2,0.5,True,0
False,0.9,0.5,0.99,True,0
True,0.6,0.8,0.5,False,1
False,0.1,0.5,0.5,False,1
True,0.4,0.8,0.25,False,2
False,0.9,0.6,0.5,True,2
True,0.5,0.2,0.5,True,3
False,0.2,0.5,0.5,True,3
True,0.6,0.2,0.5,False,4
False,0.7,0.5,0.75,True,4
True,0.4,0.3,0.25,False,5
False,0.8,0.5,0.5,False,5
True,0.5,0.2,0.5,True,6
False,0.9,0.4,0.5,False,6
True,0.5,0.9,0.5,True,7
False,0.9,0.6,0.5,True,7
True,0.5,0.9,0.5,False,8
False,0.1,0.4,0.25,False,8
True,0.5,0.3,0.5,True,9
False,0.7,0.4,0.5,False,9
True,0.4,0.3,0.25,True,10
False,0.2,0.6,0.25,True,10
True,0.5,0.9,0.5,True,11
False,0.9,0.4,0.5,False,11
True,0.6,0.8,0.5,True,12
False,0.7,0.4,0.5,False,12
True,0.5,0.3,0.5,True,13
False,0.7,0.6,0.5,True,13
True,0.5,0.7,0.5,False,14
False,0.1,0.4,0.25,False,14
True,0.6,0.8,0.5,False,15
False,0.8,0.5,0.5,False,15
True,0.4,0.7,0.25,False,16
False,0.9,0.4,0.5,False,16
True,0.4,0.9,0.25,False,17
False,0.7,0.5,0.75,True,17
True,0.5,0.2,0.5,False,18
False,0.8,0.5,0.5,False,18
True,0.6,0.8,0.5,True,19
False,0.2,0.5,0.5,False,19
True,0.5,0.1,0.5,False,20
False,0.9,0.6,0.5,True,20
True,0.6,0.8,0.5,False,21
False,0.7,0.4,0.5,True,21
True,0.5,0.8,0.5,False,22
False,0.2,0.5,0.25,False,22
True,0.6,0.3,0.5,True,23
False,0.2,0.6,0.25,True,23
True,0.6,0.3,0.5,True,24
False,0.8,0.6,0.5,True,24
True,0.6,0.9,0.5,True,25
False,0.8,0.5,0.5,True,25
True,0.5,0.3,0.5,True,26
False,0.3,0.6,0.25,True,26
True,0.5,0.1,0.5,True,27
False,0.8,0.5,0.5,True,27
True,0.4,0.2,0.25,True,28
False,0.1,0.5,0.5,True,28
True,0.5,0.1,0.5,False,29
False,0.8,0.5,0.5,False,29
True,0.5,0.3,0.5,False,30
False,0.8,0.4,0.5,True,30
True,0.6,0.3,0.5,True,31
False,0.9,0.4,0.5,False,31
True,0.5,0.8,0.5,True,32
False,0.1,0.4,0.25,True,32
True,0.6,0.3,0.5,False,33
False,0.1,0.4,0.25,True,33
True,0.6,0.7,0.5,False,34
False,0.8,0.5,0.5,True,34
True,0.6,0.9,0.5,True,35
False,0.7,0.4,0.5,False,35
True,0.5,0.8,0.5,True,36
False,0.9,0.5,0.99,True,36
True,0.5,0.7,0.5,False,37
False,0.9,0.5,0.5,False,37
True,0.6,0.3,0.5,True,38
False,0.8,0.5,0.5,True,38
True,0.5,0.1,0.5,True,39
False,0.1,0.5,0.5,False,39
True,0.6,0.7,0.5,True,40
False,0.9,0.5,0.99,True,40
True,0.4,0.9,0.25,False,41
False,0.2,0.5,0.5,True,41
True,0.5,0.7,0.5,True,42
False,0.2,0.5,0.5,True,42
True,0.6,0.9,0.5,False,43
False,0.7,0.5,0.5,False,43
True,0.4,0.8,0.25,False,44
False,0.9,0.5,0.99,False,44
True,0.6,0.2,0.5,False,45
False,0.8,0.5,0.5,False,45
True,0.4,0.8,0.25,False,46
False,0.2,0.5,0.5,False,46
True,0.5,0.1,0.5,False,47
False,0.7,0.4,0.5,False,47
