informative_lh,prior,lh,left_pred,red_observation,run
True,0.5,0.2,0.5,True,0
False,0.3,0.4,0.6,True,0
True,0.5,0.3,0.3,False,1
False,0.1,0.6,0.43,True,1
True,0.5,0.8,0.8,True,2
False,0.3,0.4,0.55,True,2
True,0.6,0.8,0.6,False,3
False,0.9,0.5,0.8,False,3
True,0.4,0.7,0.7,True,4
False,0.1,0.4,0.4,False,4
True,0.4,0.2,0.2,False,5
False,0.2,0.5,0.8,False,5
True,0.5,0.3,0.7,False,6
False,0.1,0.6,0.6,False,6
True,0.4,0.9,0.27,True,7
False,0.3,0.5,0.4,False,7
True,0.4,0.1,0.75,True,8
False,0.8,0.5,0.5,False,8
True,0.4,0.2,0.4,False,9
False,0.8,0.5,0.75,True,9
True,0.5,0.3,0.37,True,10
False,0.7,0.6,0.58,True,10
True,0.5,0.7,0.4,True,11
False,0.9,0.4,0.4,False,11
True,0.5,0.2,0.5,False,12
False,0.1,0.5,0.75,True,12
True,0.4,0.8,0.4,True,13
False,0.3,0.5,0.75,True,13
True,0.5,0.8,0.8,False,14
False,0.2,0.5,0.8,True,14
True,0.5,0.3,0.7,True,15
False,0.2,0.4,0.4,False,15
True,0.5,0.3,0.6,False,16
False,0.2,0.5,0.5,True,16
True,0.6,0.3,0.3,False,17
False,0.2,0.5,0.5,True,17
True,0.6,0.9,0.6,True,18
False,0.2,0.6,0.8,False,18
True,0.5,0.1,0.95,False,19
False,0.7,0.5,0.62,True,19
True,0.4,0.9,0.2,False,20
False,0.8,0.5,0.8,False,20
True,0.6,0.8,0.8,True,21
False,0.2,0.4,0.64,False,21
True,0.6,0.2,0.75,True,22
False,0.1,0.4,0.6,False,22
True,0.4,0.3,0.7,True,23
False,0.7,0.5,0.7,True,23
True,0.4,0.8,0.62,False,24
False,0.9,0.5,0.85,False,24
True,0.5,0.8,0.8,False,25
False,0.2,0.4,0.6,True,25
True,0.4,0.1,0.25,True,26
False,0.2,0.5,0.5,False,26
