informative_lh,prior,lh,left_pred,red_observation,run
True,0.4,0.7,0.2,False,0
False,0.7,0.4,0.58,False,0
True,0.5,0.7,0.65,True,1
False,0.2,0.4,0.14,False,1
True,0.5,0.1,0.0,True,2
False,0.1,0.4,0.05,False,2
True,0.6,0.9,0.0,False,3
False,0.7,0.5,0.5,True,3
True,0.6,0.3,0.51,True,4
False,0.7,0.6,0.5,False,4
True,0.6,0.7,0.33,True,5
False,0.2,0.5,0.22,True,5
True,0.5,0.1,0.0,True,6
False,0.3,0.5,0.3,True,6
True,0.6,0.2,0.52,False,7
False,0.3,0.5,0.0,True,7
True,0.5,0.2,0.5,True,8
False,0.1,0.4,0.0,True,8
True,0.5,0.8,0.21,False,9
False,0.8,0.4,0.59,False,9
True,0.5,0.2,0.33,False,10
False,0.8,0.5,0.88,True,10
True,0.4,0.9,0.16,True,11
False,0.2,0.5,0.11,False,11
True,0.4,0.9,0.44,True,12
False,0.7,0.5,0.54,True,12
True,0.5,0.1,0.78,False,13
False,0.1,0.5,0.02,False,13
True,0.4,0.3,0.32,False,14
False,0.2,0.4,0.27,True,14
True,0.5,0.2,0.68,True,15
False,0.8,0.5,0.8,True,15
True,0.4,0.8,0.07,False,16
False,0.9,0.5,0.99,True,16
True,0.5,0.7,0.75,True,17
False,0.2,0.6,0.42,True,17
True,0.4,0.3,0.34,True,18
False,0.2,0.6,0.16,False,18
True,0.4,0.8,0.42,False,19
False,0.2,0.5,0.17,False,19
True,0.5,0.7,0.69,False,20
False,0.2,0.6,0.1,True,20
True,0.6,0.8,0.63,False,21
False,0.1,0.6,0.17,False,21
True,0.5,0.7,0.74,True,22
False,0.9,0.6,0.94,False,22
True,0.4,0.2,0.42,True,23
False,0.2,0.4,0.01,True,23
True,0.5,0.1,0.9,True,24
False,0.8,0.6,0.7,True,24
True,0.6,0.8,0.21,True,25
False,0.8,0.5,0.67,True,25
True,0.5,0.7,0.2,False,26
False,0.7,0.6,0.78,True,26
True,0.5,0.9,0.62,True,27
False,0.3,0.5,0.15,True,27
True,0.6,0.1,0.35,True,28
False,0.1,0.4,0.16,True,28
True,0.4,0.1,0.22,True,29
False,0.9,0.6,0.96,True,29
True,0.6,0.8,0.75,True,30
False,0.1,0.5,0.0,False,30
True,0.5,0.8,0.43,False,31
False,0.7,0.5,0.5,False,31
True,0.5,0.8,0.8,False,32
False,0.2,0.5,0.1,True,32
True,0.5,0.9,0.04,False,33
False,0.3,0.4,0.45,True,33
True,0.5,0.7,0.24,True,34
False,0.1,0.4,0.01,True,34
True,0.5,0.3,0.71,False,35
False,0.7,0.6,0.72,False,35
True,0.5,0.1,0.89,False,36
False,0.8,0.6,0.73,False,36
True,0.4,0.3,0.36,False,37
False,0.3,0.5,0.07,True,37
True,0.5,0.1,0.48,True,38
False,0.3,0.6,0.07,True,38
True,0.6,0.7,0.35,False,39
False,0.1,0.6,0.02,True,39
True,0.5,0.7,0.4,True,40
False,0.7,0.5,0.75,False,40
True,0.5,0.3,0.5,True,41
False,0.1,0.5,0.1,False,41
True,0.5,0.1,0.99,False,42
False,0.7,0.5,0.83,False,42
True,0.6,0.3,0.32,False,43
False,0.2,0.5,0.2,False,43
True,0.4,0.7,0.36,False,44
False,0.7,0.4,0.5,False,44
True,0.5,0.8,0.5,True,45
False,0.9,0.5,0.5,False,45
True,0.6,0.7,0.46,True,46
False,0.1,0.5,0.01,False,46
True,0.4,0.8,0.35,True,47
False,0.9,0.6,0.82,False,47
True,0.6,0.7,0.34,False,48
False,0.3,0.5,0.05,False,48
True,0.5,0.9,0.68,False,49
False,0.2,0.5,0.06,True,49
True,0.5,0.3,0.44,True,50
False,0.7,0.4,0.69,True,50
True,0.6,0.9,0.6,True,51
False,0.3,0.4,0.5,True,51
True,0.4,0.8,0.52,True,52
False,0.2,0.5,0.04,False,52
True,0.6,0.1,0.05,False,53
False,0.7,0.4,0.78,False,53
True,0.5,0.7,0.81,True,54
False,0.3,0.5,0.26,True,54
True,0.6,0.7,0.83,False,55
False,0.3,0.6,0.33,True,55
True,0.5,0.9,0.95,True,56
False,0.3,0.4,0.06,True,56
True,0.4,0.3,0.45,True,57
False,0.2,0.5,0.2,False,57
True,0.4,0.2,0.33,False,58
False,0.7,0.4,0.52,True,58
True,0.4,0.7,0.08,True,59
False,0.7,0.5,0.7,True,59
True,0.6,0.8,0.41,True,60
False,0.8,0.5,0.8,False,60
True,0.4,0.8,0.33,False,61
False,0.1,0.5,0.0,False,61
True,0.6,0.9,0.8,True,62
False,0.3,0.5,0.16,True,62
True,0.6,0.8,0.67,False,63
False,0.7,0.6,0.7,True,63
True,0.4,0.9,0.4,True,64
False,0.7,0.6,0.56,True,64
True,0.6,0.3,0.59,False,65
False,0.9,0.4,0.75,False,65
True,0.5,0.8,0.22,True,66
False,0.9,0.5,0.81,False,66
True,0.5,0.1,0.08,True,67
False,0.9,0.4,0.75,False,67
True,0.5,0.1,0.29,False,68
False,0.7,0.5,0.83,False,68
True,0.5,0.8,0.75,False,69
False,0.1,0.5,0.0,False,69
True,0.5,0.7,0.72,False,70
False,0.3,0.5,0.33,False,70
True,0.6,0.8,0.23,False,71
False,0.1,0.6,0.06,False,71
True,0.5,0.8,0.67,False,72
False,0.7,0.5,0.6,True,72
True,0.5,0.3,0.53,False,73
False,0.8,0.6,0.87,True,73
True,0.5,0.9,0.75,False,74
False,0.3,0.5,0.0,False,74
True,0.6,0.2,0.8,False,75
False,0.7,0.4,0.76,True,75
True,0.5,0.3,0.52,False,76
False,0.8,0.4,0.8,True,76
True,0.5,0.3,0.37,False,77
False,0.7,0.6,0.8,True,77
True,0.6,0.2,0.53,False,78
False,0.2,0.5,0.0,False,78
True,0.4,0.9,0.1,False,79
False,0.7,0.5,0.5,True,79
True,0.5,0.7,0.78,False,80
False,0.9,0.4,0.9,True,80
True,0.4,0.9,0.06,False,81
False,0.7,0.5,0.7,True,81
True,0.6,0.9,0.35,False,82
False,0.2,0.6,0.13,True,82
True,0.5,0.2,0.08,False,83
False,0.1,0.4,0.24,False,83
True,0.6,0.2,0.8,False,84
False,0.2,0.4,0.02,True,84
True,0.5,0.8,0.0,False,85
False,0.9,0.4,0.6,False,85
True,0.5,0.8,0.56,True,86
False,0.1,0.6,0.02,True,86
True,0.6,0.7,0.86,False,87
False,0.7,0.4,0.63,False,87
True,0.5,0.8,0.73,False,88
False,0.8,0.5,0.33,False,88
True,0.5,0.9,0.79,False,89
False,0.1,0.5,0.02,False,89
True,0.4,0.2,0.34,True,90
False,0.9,0.6,0.22,False,90
True,0.5,0.8,0.24,True,91
False,0.1,0.4,0.01,False,91
True,0.5,0.7,0.71,True,92
False,0.2,0.4,0.16,True,92
True,0.5,0.9,0.1,False,93
False,0.7,0.4,0.7,True,93
True,0.5,0.8,0.08,True,94
False,0.3,0.6,0.23,True,94
True,0.5,0.3,0.83,True,95
False,0.8,0.4,0.8,False,95
True,0.5,0.1,0.48,False,96
