informative_lh,prior,lh,left_pred,red_observation,run
True,0.4,0.19999999999999996,0.73,False,0
False,0.9,0.4,0.6,True,0
True,0.5,0.30000000000000004,0.7,False,1
False,0.3,0.4,0.33,True,1
True,0.5,0.8,0.8,True,2
False,0.9,0.4,0.9,False,2
True,0.5,0.8,0.8,True,3
False,0.2,0.5,0.33,False,3
True,0.5,0.19999999999999996,0.8,False,4
False,0.7,0.5,0.7,False,4
True,0.5,0.09999999999999998,0.9,False,5
False,0.3,0.5,0.3,True,5
True,0.6,0.9,0.14,False,6
False,0.9,0.5,0.9,True,6
True,0.4,0.1,0.04,True,7
False,0.9,0.5,0.9,False,7
True,0.5,0.19999999999999996,0.8,False,8
False,0.2,0.6,0.17,False,8
True,0.4,0.8,0.19,False,9
False,0.8,0.5,0.8,True,9
True,0.4,0.9,0.07,False,10
False,0.2,0.6,0.14,False,10
True,0.6,0.7,0.3,False,11
False,0.2,0.4,0.2,True,11
True,0.6,0.3,0.3,True,12
False,0.9,0.6,0.9,True,12
True,0.5,0.19999999999999996,0.8,False,13
False,0.2,0.5,0.2,False,13
True,0.5,0.7,0.82,True,14
False,0.1,0.5,0.1,False,14
True,0.4,0.09999999999999998,0.86,False,15
False,0.8,0.6,0.57,False,15
True,0.4,0.9,0.04,False,16
False,0.2,0.5,0.2,True,16
True,0.5,0.3,0.3,True,17
False,0.1,0.5,0.1,True,17
True,0.4,0.1,0.07,True,18
False,0.7,0.5,0.7,True,18
True,0.5,0.8,0.8,True,19
False,0.9,0.5,0.9,True,19
True,0.4,0.7,0.7,True,20
False,0.7,0.5,0.7,True,20
True,0.5,0.8,0.8,True,21
False,0.7,0.4,0.7,False,21
True,0.6,0.9,0.06,False,22
False,0.3,0.5,0.3,False,22
True,0.6,0.3,0.3,True,23
False,0.8,0.4,0.67,False,23
True,0.6,0.3,0.3,True,24
False,0.3,0.5,0.3,False,24
True,0.4,0.8,0.09,False,25
False,0.3,0.6,0.43,True,25
True,0.4,0.30000000000000004,0.8,False,26
False,0.9,0.5,0.9,False,26
True,0.5,0.7,0.3,False,27
False,0.9,0.5,0.9,True,27
True,0.4,0.9,0.86,True,28
False,0.3,0.4,0.43,False,28
True,0.5,0.9,0.95,True,29
False,0.7,0.5,0.7,False,29
