trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,Y,J,0,0.6086597180205581,0.4561445683166135,0.32858514505880576,0.6802905448138125,0
1,Y,X,F,0,0.5986728573603917,0.46011701284412926,0.30378755630169474,0.7020491311296699,0
2,Y,Y,J,1,0.6117153765434404,0.4550890864844047,0.2952213250078342,0.6939554961184292,0
3,Y,X,F,0,0.6375039570968416,0.4452582337445277,0.25,0.6833596630561742,0
4,Y,Y,K,1,0.6204158927761665,0.4164072789228161,0.26077067378444657,0.6813005440527862,0
5,Y,X,D,1,0.6467349462728377,0.380726249834252,0.2552419314820184,0.650957753878908,0
6,X,Y,J,1,0.673146292097664,0.39968500784589933,0.2726998574668524,0.713710271528804,0
7,Y,Y,J,0,0.6691917246560973,0.35540513283536235,0.3176955515911836,0.75,0
8,Y,Y,J,0,0.6536671308430773,0.33829860628649977,0.299909669288805,0.7230273880322806,0
9,Y,Y,J,0,0.6832820463359669,0.3097811416149198,0.304547578202457,0.7391472027928856,0
10,Y,X,F,0,0.6899362712925,0.30657251862199497,0.32963461631356133,0.7257404364867877,0
11,Y,Y,K,0,0.6977041260215189,0.3243423191497744,0.3253186159675913,0.7349406100426221,0
12,X,X,D,1,0.677838628064689,0.3332471222245785,0.3094053705278389,0.7296547648466559,0
13,X,X,F,1,0.6863126111223521,0.3905369646321352,0.3046569203041051,0.7118257453887238,0
14,X,Y,K,1,0.7413237881128347,0.3729897527856615,0.31710798174776106,0.7100122406597216,0
15,Y,Y,K,1,0.7262473400484478,0.38227111946126197,0.35579745020516745,0.6784518293230598,0
16,X,X,D,0,0.7411040334413508,0.41425249562023736,0.3205291970910546,0.6306007782291481,0
17,X,Y,K,0,0.6813834319369356,0.4647682233104918,0.30147411186847256,0.6467304588113489,0
18,Y,Y,J,0,0.6772342991324505,0.4645050561800156,0.29503089904445634,0.6592213401181892,0
19,X,X,D,1,0.6651793191899268,0.4647277277233204,0.26549809171342065,0.6658433254202992,0
0,X,Y,J,1,0.430957488839751,0.6936650232875898,0.4840665594165106,0.3510006549538199,1
1,X,X,D,1,0.427132650845293,0.6829552366255003,0.4967718023800159,0.4017584927828997,1
2,Y,Y,K,0,0.35585120567424944,0.6843804224747835,0.493237472458597,0.3750983019825153,1
3,X,X,D,0,0.320158598255179,0.7015884625510895,0.5208904794546154,0.38759913951119407,1
4,X,X,D,0,0.2888231765262856,0.6717167767963547,0.5635585634157761,0.40195527929165986,1
5,X,Y,J,1,0.289290579423546,0.6758173028153035,0.5702373443087198,0.35592785167842844,1
6,X,X,D,1,0.31147771582879896,0.6714840507304182,0.6048872755229204,0.3779553529718441,1
7,X,X,D,1,0.3174336211286713,0.6779764535160635,0.6352833074063872,0.4165944512752964,1
8,X,Y,J,1,0.31796674134818564,0.7224153327739644,0.6696337954726782,0.4736390259995825,1
9,X,X,D,0,0.2959594355717548,0.6965201121673191,0.6465282268687904,0.47489795302523086,1
