trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.7124120860412996,0.4106072067624653,0.30704959228468676,0.6851500721056188,0
1,X,Y,J,0,0.6933185840713108,0.4323216766253621,0.33195905975968,0.7292054227867434,0
2,X,Y,K,0,0.6572436000673236,0.3886909905427399,0.30413795569112917,0.6891395019192891,0
3,X,Y,K,1,0.6475261952251714,0.39238957499769644,0.29302316138708556,0.702734339149842,0
4,Y,Y,K,1,0.6375994444922595,0.3785609446276338,0.25,0.7077623255405414,0
5,Y,X,F,1,0.6465502693722156,0.41116292844404656,0.2535498905996293,0.6696667046240179,0
6,Y,Y,K,1,0.6587690246681902,0.3966175860481715,0.2783997761390531,0.6777256447318469,0
7,Y,Y,K,0,0.6355174481742365,0.3638091714331018,0.27955673085538246,0.6742228432637314,0
8,Y,Y,K,0,0.6208413464603623,0.3872144147933191,0.3256259603672338,0.6752431176765279,0
9,Y,X,F,0,0.6387411453648917,0.3541824882350664,0.289872941249711,0.6655628147691001,0
10,Y,X,F,0,0.6282234699370149,0.36740434518726256,0.3287487803593884,0.7013441406315323,0
11,Y,Y,K,1,0.6283866386518183,0.36902157641705685,0.3033720425256207,0.7345024862533136,0
12,Y,Y,K,1,0.6576174135488724,0.36190193336522924,0.3112772339589651,0.6813480314175466,0
13,Y,X,F,0,0.660825402160776,0.33930821363984587,0.3144429834200879,0.6724315159975504,0
14,Y,Y,K,1,0.6487611302327908,0.3738488380012201,0.31312791336442386,0.7099425555352954,0
15,Y,Y,K,1,0.6580558932019237,0.3844715494821134,0.3016748327979884,0.7070872998607786,0
16,Y,X,F,0,0.6703791246881876,0.37711333571996136,0.2730353778591541,0.6812930507935655,0
17,Y,X,F,0,0.6596054308125481,0.3785755306712226,0.25,0.7176523949642803,0
18,Y,X,F,1,0.6659209552840273,0.40392649750504256,0.25,0.7069390181528535,0
19,Y,Y,K,1,0.6877333875016215,0.3897312466200977,0.25166855830997115,0.6900699193122838,0
0,X,Y,J,0,0.5485915031451369,0.3885289103403607,0.32991021342046023,0.5834977288585151,1
1,X,X,D,1,0.5346511055331928,0.4084005562974807,0.3060398640616195,0.5891415396118895,1
2,X,X,D,1,0.5742122238402029,0.36443796133342937,0.2906445284266504,0.537602433640934,1
3,X,X,D,1,0.5853658536209395,0.3574812763199664,0.2846966021360258,0.5114993014492882,1
4,X,X,D,0,0.6225646456337321,0.38037566591867866,0.28574464616319734,0.5034231333197287,1
5,X,Y,K,1,0.6113637014263915,0.3893975295358077,0.2904205657238655,0.5117971022675672,1
6,X,Y,K,0,0.6193345097455099,0.3990014763693983,0.2791561755859137,0.5082747392793704,1
7,X,Y,K,0,0.6818491530388925,0.3990187882008786,0.2603361657196499,0.5236218470593914,1
8,X,X,D,1,0.7218188342999702,0.40365586490157357,0.2772618424803198,0.5135254602598268,1
9,X,X,D,0,0.75,0.3996373253251222,0.3121733557747272,0.5120324405129837,1
10,X,X,D,0,0.75,0.4061712874469729,0.3115351133113932,0.4886861073480615,1
11,X,Y,K,1,0.75,0.3980314953403082,0.29967620254841504,0.4985387865332334,1
12,X,X,D,0,0.7364770110834391,0.42601359229557023,0.34390472552427764,0.476457487977052,1
13,X,X,D,1,0.75,0.44780858510795374,0.37402675324020973,0.45334053022848864,1
14,X,X,D,1,0.75,0.4588553941280018,0.36416943061763546,0.49624254764677667,1
15,X,X,D,1,0.747507699086536,0.4717767072099038,0.41003645475743883,0.5179978853827677,1
16,X,X,D,1,0.75,0.5233512125984335,0.4215684960287412,0.5598480530791157,1
17,X,X,D,1,0.7242318372481783,0.5113167234369418,0.4452838297804932,0.47910609253195247,1
18,X,X,D,0,0.748319895683998,0.5569692666739237,0.4635221259538104,0.4548215618939817,1
19,X,X,D,0,0.75,0.5363697882997386,0.4555517243551124,0.47701694749323353,1
0,X,Y,J,1,0.6590792755253363,0.5353158784430349,0.35283230262513876,0.3125940114173069,2
1,X,X,D,1,0.6338835346184298,0.5639134795495246,0.3809962902949738,0.2676069338395054,2
2,Y,Y,J,1,0.6526538440428734,0.5463744274837669,0.29690011897818547,0.27251885519304825,2
3,Y,Y,K,0,0.63076681401811,0.5667915290667279,0.3062391891755004,0.27729025455826833,2
4,X,X,D,0,0.6119667749068143,0.5638718945989831,0.2725758409850436,0.27389235883975804,2
5,X,Y,J,0,0.638490647740595,0.5596450103149233,0.25,0.26816293232198013,2
6,X,X,D,1,0.6140753492520351,0.5381016603587696,0.2719944531074974,0.25,2
7,X,X,D,1,0.6324287694468262,0.5165257265702671,0.2840840368541737,0.25,2
8,X,X,D,0,0.5999150059402673,0.5679507736603835,0.28940669191202184,0.25,2
9,X,X,D,1,0.5739320762464564,0.5815945194283366,0.2776925956024184,0.2557964650110319,2
10,X,X,D,0,0.535853072145441,0.5286156132511395,0.25653569981586355,0.2904401137074517,2
11,X,X,D,0,0.543423373012401,0.5188412932368662,0.30768543517385927,0.2763313413152946,2
12,X,Y,J,1,0.5135500092245523,0.5073798424630976,0.30111534057346523,0.28638033113701084,2
13,X,X,D,1,0.48951200925758825,0.4964631675785531,0.28568655756194306,0.303267887510199,2
14,X,Y,J,0,0.49504723296205466,0.509627822805145,0.26812526821302923,0.26033479904637746,2
15,X,X,D,1,0.4963392312249703,0.45908824775682733,0.2529860221427329,0.2574800148983128,2
16,X,X,D,1,0.45975565231728704,0.4555120801358567,0.25,0.2542100609517376,2
17,X,X,D,1,0.47452338338979594,0.46010107695706837,0.2876372492495767,0.2568108152980622,2
18,X,X,D,1,0.46585666692990735,0.47442575070776627,0.30732245503455974,0.28510576856589215,2
19,X,X,D,1,0.45922751771769055,0.493570052013646,0.3038394803907216,0.35137589401805824,2
0,X,X,D,1,0.5592096575324218,0.2752995505920511,0.39323819775662117,0.6672171870901271,3
1,X,Y,J,0,0.46403763296916456,0.30095693797865,0.36492199137570547,0.6670555612533255,3
2,X,X,D,0,0.44963400084825134,0.2819394742771042,0.4031632004234573,0.6575419852410759,3
3,X,X,D,1,0.43089123771768495,0.29049012721640505,0.4226163015325898,0.6534125730780384,3
4,X,X,D,1,0.43475836121404027,0.2608983739194615,0.43340678662525794,0.6399114944969727,3
5,X,Y,K,1,0.4155026003966281,0.25,0.3915266784064423,0.6205042211802091,3
6,X,Y,K,1,0.414078417119721,0.25805674123987493,0.3926844063333538,0.6084110613202681,3
7,X,Y,K,1,0.3994272108209656,0.2862142738602902,0.38766148924911886,0.6257090061820382,3
8,X,X,D,1,0.3947695997229917,0.25855071754902004,0.39161890400383925,0.6101442969186451,3
9,X,X,D,0,0.36565279439715237,0.26811138598236894,0.42169132229539874,0.5989070286940377,3
10,X,X,D,0,0.3367078970524073,0.28614139459525895,0.41524995351091976,0.6056264016458389,3
11,X,X,D,1,0.36409740836196963,0.2586911598688157,0.4511908879475518,0.5786621785622287,3
