trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,Y,J,0,0.6164184703883557,0.37377921271331493,0.5920955964262526,0.4207376314267846,0
1,Y,Y,J,1,0.596522996591702,0.37474571627715214,0.5660392891194718,0.44456048080120236,0
2,Y,Y,J,1,0.5950630803603055,0.4110445648779432,0.579208252587143,0.44709820580206083,0
3,Y,X,D,1,0.6079570476795751,0.37720025121823003,0.5612287142013416,0.4321800620170421,0
4,Y,X,D,0,0.6079737251272231,0.3691115913767205,0.5869356900690523,0.42035854440598225,0
5,Y,X,D,0,0.613285156031479,0.373298851807696,0.5485242165393652,0.4056074003181368,0
6,Y,Y,J,1,0.6206805595461118,0.37024688544390244,0.5641028477772063,0.4022392283982793,0
7,Y,Y,J,0,0.5716125053219405,0.3526448397576858,0.6078654060695143,0.37925282200560817,0
8,Y,Y,J,1,0.5386114120930323,0.3285503154645346,0.6243711591970483,0.39885307207832926,0
9,Y,X,D,0,0.5584608320862694,0.33490953122494,0.5986488281973029,0.399334320188379,0
10,Y,Y,J,1,0.5369733835629716,0.3070721178924652,0.6092957148085008,0.43271045489251586,0
11,Y,Y,J,0,0.5478444265071146,0.30617778719070676,0.6113624635832463,0.4461850769956777,0
12,Y,Y,J,1,0.5648758958231992,0.27738157956753173,0.6215778931393152,0.46063385785814104,0
13,Y,Y,J,1,0.5535460978171949,0.25290553678773253,0.5852066486189802,0.46187655185799575,0
14,Y,Y,J,0,0.544988126249488,0.2901048176426588,0.6033742480961695,0.4372968942931897,0
15,Y,X,D,0,0.5351681382445838,0.2873324111421919,0.5913443806994073,0.4824964610810319,0
16,Y,Y,J,0,0.5001683201505723,0.2635865922570303,0.5682216203174574,0.5338731075405228,0
17,Y,X,D,0,0.4904432172324643,0.2647995742300689,0.5716467225922893,0.5107728748965059,0
18,Y,Y,J,1,0.44821380331496596,0.2613978074153045,0.573072301011989,0.5363081108593656,0
19,Y,X,D,0,0.43304155038928677,0.25,0.5597885961091363,0.5538275979158455,0
