trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.40886618515220013,0.48310055130732543,0.31405008042481536,0.3414243725089421,0
1,X,X,D,1,0.43003161863396394,0.4539457087873388,0.32595622783226735,0.3309595079516448,0
2,X,X,D,1,0.46796426829519866,0.4755810542472606,0.3109753973503438,0.3700548823383323,0
3,X,Y,J,1,0.4593652723941581,0.45969376992814204,0.26512428029235596,0.3634847486372535,0
4,X,Y,J,1,0.4504036559540406,0.47396162020246735,0.2973953344072825,0.34649302813123983,0
5,X,X,D,1,0.45382671933752355,0.5089141154892648,0.26092050400171146,0.3390423612302447,0
6,X,X,D,0,0.460862708207268,0.5249171132231123,0.2795102825617943,0.3591852411027629,0
7,X,X,D,1,0.46159480714881,0.5756034415471102,0.2841639595872925,0.3803940236484823,0
8,X,Y,J,1,0.5388690225116504,0.6168717094386708,0.2798328797785857,0.38764261962151897,0
9,X,X,D,1,0.5417869392112895,0.5904915676628109,0.25,0.3975153648143537,0
10,X,Y,J,0,0.5323707155594627,0.6210822324157401,0.25,0.422161984325465,0
11,X,X,D,1,0.4971666600384315,0.6302426279714635,0.28197525746105645,0.41390073450991455,0
12,X,X,D,1,0.5453661167137847,0.6052868349616934,0.2667941864447266,0.41982988639422,0
13,X,Y,J,0,0.5675940821463608,0.5795922312547539,0.2595371131823208,0.4844477273693912,0
14,X,Y,J,1,0.5712306764259447,0.5495821859658061,0.2611610495668455,0.46951902364675585,0
15,X,X,D,1,0.5926013940477695,0.558993005436454,0.27404588921741296,0.48237034385834243,0
16,X,X,D,0,0.6214926341938397,0.5744895294076238,0.25,0.49411175799654505,0
17,X,X,D,1,0.6350897359373849,0.5742982891589001,0.25,0.47045922028428494,0
18,X,X,D,0,0.6564064452920297,0.5368382922365081,0.25,0.4782095729241613,0
19,X,X,D,0,0.66764832084133,0.5264331112562061,0.2569674588738225,0.5121914310520657,0
0,X,X,D,0,0.29347325674063396,0.5232963973840008,0.6350412154497076,0.3379396585048782,1
1,X,X,D,0,0.27362281803318117,0.549131419443102,0.6922615952015865,0.3483028122500541,1
2,X,X,D,0,0.2916347346584831,0.5961023014621665,0.6564699660367009,0.3337876648125924,1
3,X,X,D,0,0.3139021652034054,0.6168215546084596,0.6450755139309492,0.3509064305442063,1
4,X,Y,J,0,0.30742768380707297,0.6006119371880505,0.7023784465163583,0.3695557798288954,1
5,X,X,D,1,0.2922257374040771,0.5782770798601607,0.6780830661207932,0.3868810498171422,1
6,X,X,D,0,0.28098045258023796,0.5803048751056757,0.6768505452479513,0.3799584367264915,1
7,X,X,D,0,0.323722842195612,0.5436086148614991,0.6416515436239159,0.40480345372688015,1
8,X,X,D,1,0.3254400315144184,0.5327661930689251,0.6272060446040293,0.3994962870959781,1
9,X,X,D,1,0.3280839643244403,0.5348128033403478,0.6357558061853479,0.3723535697589934,1
10,X,X,D,0,0.3119332982248824,0.5419393511145011,0.653636633228569,0.35827975355167974,1
11,X,Y,J,0,0.28572037742119566,0.5369423643534157,0.6713841797678184,0.35280635977148306,1
12,X,Y,J,0,0.30708834745512303,0.49117791711596914,0.6621024638008158,0.36843760991680086,1
13,X,X,D,0,0.3006062299778465,0.4776943148585362,0.6186562862983409,0.325624847512727,1
14,X,Y,J,0,0.31162456050748105,0.4641759541978878,0.6026601433560093,0.32377999594195533,1
15,X,Y,J,0,0.2976550175064239,0.46708416267411595,0.5788554258314839,0.34525436174207025,1
16,X,X,D,1,0.3236759167049895,0.4741523613347452,0.6207900217218342,0.30892581028954974,1
17,X,Y,J,1,0.3168641850428599,0.4995428048188575,0.6426293225704551,0.2873375849807088,1
18,X,X,D,0,0.28826526530676283,0.47816359075552894,0.6722590469719113,0.27247586786543926,1
19,X,X,D,0,0.2965513326132423,0.47896456295506284,0.6616362322359434,0.2928303942991343,1
0,X,Y,J,1,0.2606260814024045,0.6887084315797318,0.6413169094847364,0.38776481723954515,2
1,X,Y,J,1,0.2672797725640593,0.6645165724569208,0.646741375743737,0.3678495363097296,2
2,X,X,D,0,0.26380682322095467,0.6600047750515716,0.6535177630166753,0.3772830797072346,2
3,X,X,D,0,0.2609141275431232,0.6571945894249261,0.6642364522845496,0.400966488232872,2
4,X,X,D,1,0.2992536311250298,0.6538524841880702,0.6866126321774265,0.4251365671418889,2
5,X,X,D,0,0.3157287627785278,0.6420152290278754,0.7115565021248317,0.3993058846233286,2
6,X,X,D,1,0.3350222577019011,0.6558337888671388,0.7184272882645322,0.4446559134762697,2
7,X,X,D,1,0.312914010832294,0.6471932637224512,0.6931497947998828,0.45657143330046757,2
8,X,Y,J,1,0.3219815998399514,0.6423488276451056,0.683377289306359,0.47619316061444134,2
9,X,X,D,0,0.3206006695348145,0.6400522037506525,0.6871018895014148,0.4601587378137269,2
10,X,X,D,1,0.34682903501725293,0.6748015436064762,0.6621743207655637,0.47056721426695863,2
11,X,Y,J,1,0.3555982568859243,0.6805153282211739,0.6541830208604418,0.4843464598762136,2
12,X,Y,J,1,0.37944999903729676,0.6836467586016716,0.6548010586837995,0.4815575814389754,2
13,X,X,D,0,0.36839122995297247,0.6878312257674085,0.6535372457835181,0.49088225571083904,2
14,X,Y,J,0,0.42085786817620213,0.6608033899616342,0.6547221462621191,0.448914849103935,2
15,X,X,D,1,0.433754645647838,0.627614239882698,0.5952805625870762,0.4408611646780769,2
16,X,Y,J,1,0.4581071070518748,0.6363269171524598,0.599890794900839,0.4778417224337488,2
17,X,X,D,1,0.5056896223643351,0.6145893647366238,0.5950156582940308,0.4816181221465776,2
18,X,X,D,0,0.4835851667139254,0.5796083433612405,0.6408419548847344,0.45311871552498567,2
19,X,X,D,1,0.4770134423636835,0.5569772030757595,0.64263865064451,0.4714869080628264,2
0,X,X,D,0,0.29446804410682675,0.3622748360267459,0.38095303383857615,0.693919569263945,3
1,X,X,D,0,0.3032573722380351,0.3849965950314909,0.40113643981675334,0.6826033187600331,3
2,X,Y,J,1,0.2822939368356306,0.3682997963241,0.4117572651913213,0.6938658828958842,3
3,X,X,D,0,0.27749369193235107,0.40165472329305607,0.4118285670991018,0.7109670154121756,3
4,X,X,D,1,0.259107254212972,0.43215152212880864,0.4326076589049365,0.6872618203549128,3
5,X,X,D,1,0.25,0.4262160024782849,0.4210837275846179,0.7164638660796564,3
6,X,X,D,0,0.2859456014530377,0.4523992822076952,0.4302309764985793,0.6514692799067205,3
7,X,Y,J,1,0.2878518615300265,0.47626081242949964,0.48412528902726354,0.6145034490414765,3
8,X,X,D,0,0.2959187056285699,0.4576578625008165,0.4830422781406969,0.606799280505798,3
9,X,X,D,1,0.3195604806449506,0.4864400694654592,0.43516487703248585,0.6186551391516478,3
10,X,Y,J,0,0.31164711869312917,0.5074552098339205,0.4045854311097153,0.6376833499678507,3
11,X,X,D,0,0.28040744819124797,0.4962394187060878,0.39102618746400375,0.6361835606745837,3
12,X,X,D,0,0.254901716269221,0.49428569246910015,0.3695417732874581,0.6275835058363934,3
13,X,X,D,0,0.25,0.45709196447880884,0.3950115609679731,0.6609000073006186,3
14,X,Y,J,0,0.25,0.4517928622178126,0.3814258692570205,0.7036079976702335,3
15,X,Y,J,0,0.25,0.44441902570222996,0.36669197772002216,0.701112859554333,3
16,X,X,D,0,0.25,0.4231482486575752,0.35309488266146255,0.7261252090979997,3
17,X,X,D,0,0.25,0.41415468981204284,0.284874755507191,0.7487502899458307,3
18,X,X,D,0,0.2661472348304007,0.3710127820607626,0.29356805155883847,0.75,3
