trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,Y,J,1,0.30465633412788434,0.4464989971990954,0.6313222634427045,0.6931355900455035,0
1,Y,X,F,1,0.26791136267246657,0.4310095908419154,0.5921314797294891,0.6645262094972956,0
2,Y,Y,K,1,0.25,0.43052689041887304,0.590141835490666,0.6812341975899646,0
3,Y,Y,K,1,0.27933540437988164,0.40510218114570506,0.6262231097243314,0.6436468387584473,0
4,Y,X,F,1,0.27981575166943057,0.44890139943995666,0.5978083556434285,0.6836196774418916,0
5,X,Y,K,0,0.2705108472016367,0.4718972168815637,0.590649389574613,0.6909698837346859,0
6,Y,Y,K,1,0.29237333018656636,0.4260271653513513,0.5392077419686033,0.7187377076614041,0
7,X,X,D,1,0.26125856450968205,0.4534511752381124,0.5325837689810814,0.6752582973592689,0
8,Y,Y,K,1,0.25663957220052114,0.4564006888772166,0.54694517791909,0.7068529563577486,0
9,X,X,D,0,0.25,0.4182585711892819,0.5294279117564767,0.75,0
10,Y,X,F,0,0.25,0.4265019018445239,0.5346392218524892,0.7480657726448899,0
11,Y,Y,J,1,0.25,0.43179851406134384,0.5205706092487095,0.7184142359593795,0
12,X,Y,K,1,0.25,0.4611633625386709,0.49452336142314773,0.744435369799302,0
13,Y,X,F,1,0.3011230265280896,0.4515120660694331,0.46521295818283503,0.75,0
14,Y,Y,J,0,0.3420379841642575,0.44491807981818327,0.48179810995664163,0.75,0
15,Y,Y,K,0,0.37166932033533584,0.4509145838550644,0.4724667890541523,0.7419508675530172,0
16,X,X,F,0,0.3733422853964657,0.44536844530731884,0.4671926804268783,0.75,0
17,Y,X,D,1,0.41123051232084556,0.4648341325394193,0.46950073948413845,0.7259881287512541,0
18,X,X,F,0,0.3975810246563839,0.4480865085621561,0.47644616628337416,0.75,0
19,Y,X,D,1,0.3863569996536682,0.45373377594775666,0.4739896003224183,0.7455193235455607,0
0,Y,Y,K,0,0.2893182922536866,0.4568550484454761,0.4117148987355832,0.48174909169938446,1
1,Y,Y,J,1,0.3259727907480313,0.41310951723795447,0.35640372174655344,0.4437096248766358,1
2,X,X,D,0,0.32889458230052493,0.40761544332365185,0.35213405172232015,0.432708962782131,1
3,Y,X,F,0,0.3051514719331423,0.43009449278091627,0.3180495474125573,0.4123792972833701,1
4,X,Y,K,1,0.34124765132565626,0.41561796404076884,0.28273133804283895,0.42113104779719535,1
5,Y,Y,J,1,0.30856985844422036,0.38460578634116815,0.2633580451923657,0.4197225514353995,1
6,Y,X,F,0,0.2813732540757201,0.4187214015032828,0.2731725096104026,0.44180130912422977,1
