trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,Y,K,1,0.4457732135824036,0.6764478915601051,0.6393033931301195,0.5915100278143315,0
1,Y,X,F,1,0.42474356912027805,0.6906443217979918,0.6075900771369558,0.5417719300387344,0
2,X,X,D,0,0.38231301008398066,0.665226649377823,0.6005698186719337,0.5434278691714903,0
3,X,X,F,0,0.39171052669671613,0.6514565306356086,0.6012818238066905,0.5676246431639341,0
4,Y,Y,J,0,0.38067035115865167,0.6462279557675695,0.5887068132033617,0.5663842235440767,0
5,Y,Y,J,1,0.38621608755354747,0.6867839462543321,0.5781480154621739,0.5979609887401061,0
6,Y,Y,K,1,0.3602890729994147,0.7000554271335517,0.5675448219277163,0.6248905946180748,0
7,Y,X,F,1,0.3901418166654503,0.684363069976314,0.5724957355197541,0.6058473541037896,0
8,Y,Y,J,0,0.39719889695477956,0.6541302973870674,0.622398478628922,0.5835020152743227,0
9,X,Y,J,1,0.4392340530791118,0.6523225199549847,0.6493701349441579,0.5473690627313055,0
10,X,Y,J,0,0.3973501550974254,0.6356565252198635,0.6426308572159043,0.5398296367210031,0
11,Y,Y,K,0,0.3900743911507679,0.6639064175477699,0.6203636277123872,0.48796677523901005,0
12,Y,Y,J,0,0.38741023271309144,0.660952052626065,0.541470541319909,0.4770807177167109,0
13,X,X,F,1,0.35908903173329737,0.6522785609999169,0.5284640796443795,0.42395527785683906,0
14,Y,X,F,1,0.3660850960429327,0.6244170914273515,0.522105119886999,0.445161591820442,0
15,X,X,D,0,0.40338698785367444,0.6231832301169242,0.5424225268841006,0.4608696291730307,0
16,Y,X,F,1,0.406673396757792,0.5860478719929219,0.5485945851171958,0.4375952145348604,0
17,Y,X,D,0,0.3618516380461455,0.5662741615110318,0.586608642925972,0.4340609045681245,0
18,X,X,F,1,0.39646748546538735,0.4938853021137655,0.6000522182261636,0.4117037226087599,0
19,Y,Y,K,0,0.36367477223411726,0.5140341469943813,0.5752333700345643,0.43921961361442374,0
0,X,X,F,1,0.7394432872476766,0.3002465879061019,0.38401325970242545,0.2847851392005101,1
1,X,X,F,1,0.75,0.31945702034814394,0.4104642368428374,0.30930953989021887,1
2,X,X,D,1,0.719832658121309,0.3388458703278593,0.3728878022556312,0.2961014819492696,1
3,Y,Y,K,1,0.7466085365094359,0.3356613044827465,0.33954135513806744,0.27290156078150773,1
4,X,X,F,0,0.75,0.3233752607983547,0.37211692806548097,0.27714501873254777,1
5,Y,X,F,0,0.75,0.3211262790738309,0.34213306656146647,0.32006443529369955,1
6,X,X,F,1,0.7094388679671771,0.3567311669400028,0.34841427202713326,0.3134810387860216,1
7,Y,Y,K,1,0.6833362392404909,0.367653592133367,0.36379967712621214,0.30096060571200656,1
8,Y,X,D,1,0.694488529365699,0.3533753407101587,0.323088589630669,0.324246258201957,1
9,X,X,F,1,0.6862005253654687,0.3785905199108648,0.32201444276700125,0.362183414653406,1
10,X,X,F,0,0.6663494949797865,0.3627317697576459,0.3372414948217709,0.31571015793004886,1
11,X,X,D,1,0.6689243775978344,0.33742197349322833,0.33660727450114813,0.33007668569295934,1
12,X,X,D,1,0.6476350970144205,0.37534233213458945,0.33911248842964176,0.3812859196061874,1
13,Y,Y,K,1,0.6600466398481138,0.372452184177852,0.295419948986513,0.4144764721681728,1
14,X,X,F,0,0.6182142506395051,0.4174548368509271,0.30467585954946214,0.39741058581540756,1
15,Y,Y,J,1,0.6210569953757694,0.36545095281950757,0.2997932660032059,0.39173985802329475,1
16,Y,X,D,1,0.6216578325931317,0.34915977183030084,0.30508012390922007,0.37916260627485465,1
17,X,X,D,0,0.6038736048715387,0.3400385662307978,0.3036677361139842,0.44812434929847633,1
18,X,X,F,0,0.6253706504399865,0.3601796413406582,0.2966959512071044,0.4276496836156115,1
19,X,X,D,0,0.6176618069213621,0.32780682246967074,0.30164371157286424,0.4589498393426445,1
0,Y,Y,J,0,0.7467453542969339,0.6196412661088901,0.4996466870333135,0.6322481455541751,2
1,X,X,D,1,0.75,0.5997014330211852,0.5046691352895137,0.6062346785549473,2
2,X,X,D,1,0.75,0.5981682009544771,0.5274177263927271,0.6063512142339113,2
3,X,X,F,1,0.7030489672180942,0.599542188285675,0.5149190997691867,0.5937467019653124,2
4,X,X,F,1,0.6786116060452643,0.6004099794289466,0.5197046168739932,0.6016605924404863,2
5,X,Y,J,1,0.6718177111937919,0.6214243973960333,0.5090939021547122,0.609844530866546,2
6,Y,Y,J,1,0.650188405134048,0.6368717410779522,0.49598188467207177,0.6028094832242124,2
7,X,Y,K,0,0.685809736141011,0.6094713664785779,0.5012162552524487,0.6123626589115169,2
